,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Trójumanna saga-AM 573 4to,0.40729692753429103,0.21104917529982958,0.36965663390980863,0.5015385781503061,0.3676437598008466,0.45155266450183096,0.4678368735845221,0.4071023803005508,0.501860601082511,0.3209155927596298,0.4553025066881603,0.44203465311451606,0.4175151797887334,0.5907599344721093,0.44523106663575474,0.3486408483260237,0.6166962263708595,0.6160872228558416,0.4538668672148124,0.36649388578169906,0.5196954587031051,0.3575759311173181,0.3976986888593481,0.2640836778161265,0.4563486390302175,0.4163104196378937,0.5482404011793791,0.5894392380901596,0.44927803167318303,0.47642689748035394,0.699756883963778,0.3746692718722435,0.5129323415934658,0.37648468753035613,0.542308659724982,0.7681625745835416,0.39312031220078647,0.6713554221543884,0.5297282479808987,0.5193867868873316,0.5093471171507523,0.5963353936704084,0.5201772642108098,0.37172756976887766,0.6744118684485457,0.37070270212667555,0.3852933750466758,0.6957754011308463,0.4356314425757104,0.397044807494249,0.747479688756197,1.63202784619898e-14,0.2460628615657302,0.24204893734678856,0.630127185496346,0.6460978472002366,0.34204336254933476,0.42546686838987,0.3732085162370645,0.42160516949410143,0.4414774187360516,0.5848575424610338,0.26284228588081804,0.5968723946807761,0.5279252547129504,0.28993987129214915,0.41548443521924905
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.3577470328740513,0.1783539117160461,0.3055777973044156,0.45513327911875023,0.34015806983084884,0.2669967832683745,0.4354461819944021,0.4202613786949304,0.46295431034035683,0.2574970092422937,0.36364539137123186,0.4089797094076707,0.35584912855644313,0.559217553791663,0.43633798575881466,0.31230865128357,0.5600290332673492,0.6015502971813895,0.4232913252328153,0.3127080895025258,0.47343809529417835,0.28595705350680645,0.3433732797030199,0.17161574088850506,0.41648716329939806,0.37661037124015695,0.5341306794609859,0.5375857865051055,0.4169981387370998,0.428913981005842,0.6869659704604212,0.33653292817787983,0.4849804344918591,0.307165910409414,0.548269930124966,0.758218360835879,0.1837159232601029,0.6415939419954226,0.4979390220317984,0.5231625608794469,0.47604709199288553,0.5569583633480236,0.4906264961375719,0.3264454037273896,0.6746431587951509,0.3142161449609847,0.37186088149466245,0.6760513695694341,0.41441415196058873,0.37055687487854116,0.7574366372063466,0.2460628615657302,1.2223555501122974e-13,0.20792219847622595,0.6150802981309687,0.641093485195939,0.3106872673399893,0.38732114273415397,0.3137331956407181,0.3938554400758134,0.41287774865559856,0.5487945666617144,0.20091998453770954,0.5292732449216464,0.5279637817265389,0.2367061449055724,0.346210092897998
Alexanders saga-AM 519 a 4to,0.3764312251668631,0.172421811774644,0.2995171860462644,0.43729971663579825,0.28871665733587204,0.3771263383712079,0.28829219778814175,0.34905507529298907,0.4686531728736337,0.2214935382356581,0.3855728435574828,0.319795031262195,0.3691780603595489,0.5710430379894151,0.39171507554621565,0.2970732224743492,0.6058367349201745,0.6117673362456955,0.40008942731354724,0.35264834652422816,0.5098605327149601,0.32071262759919505,0.3603599932373056,0.21201185173877835,0.3530847719123822,0.3245454867209725,0.5011900362047286,0.5626514619357845,0.4000152677176102,0.33731922926873936,0.6961044582270441,0.25096142501572916,0.4932120529839701,0.36079063260171074,0.5515396965569741,0.7226415556742148,0.3520621396867535,0.5946808816011777,0.5101781974556263,0.48977446600343977,0.49455399918878307,0.5398251280684342,0.5052272710652204,0.32039594081807676,0.6022863126394452,0.31250472959911146,0.23661994721818114,0.6990930996867988,0.4123190173223735,0.38595290688080863,0.7439501669294621,0.24204893734678856,0.20792219847622595,0.0,0.5456957982009067,0.5785300469206262,0.28328482872274063,0.3144353803480341,0.274943562327169,0.2764622583979873,0.4652312815968066,0.5493650334429949,0.24398660952322604,0.5208830445580692,0.4892332629074444,0.22384496398579679,0.32704689135404075
A fragment of Konungs skuggsjá-NRA norr fragm 58 B,0.6772141105106974,0.5935702674007037,0.6276371045268446,0.685716564518283,0.6109939287229875,0.6580676159785868,0.6053276507969656,0.6010751254935564,0.734937504245049,0.5913996698138961,0.7086734075907672,0.6484732886436617,0.668719192918694,0.7996784390444032,0.6982490847594982,0.6701816299654264,0.8229568342527831,0.8223802121339658,0.6978802083277791,0.6966168886124828,0.7267918239764873,0.6682664930316335,0.6695053941610923,0.6333208282888767,0.6383914099939514,0.6549083085078155,0.7740591467524356,0.8052536659015834,0.7084864038645922,0.6275009862783962,0.8560316991035813,0.612131524642468,0.7492532013745967,0.6874532207530673,0.7502419504742325,0.8063238683854265,0.689601434817172,0.7893124478394997,0.6966345359867376,0.7580147639194829,0.7480785374023546,0.7550116839853345,0.7273083824712736,0.6666935890122687,0.7936244030630343,0.665172565773844,0.5595227948403202,0.8355738705503253,0.6922266619862223,0.6985714506904936,0.8645343603463821,0.630127185496346,0.6150802981309687,0.5456957982009067,3.1086244689504383e-15,0.8076970427433598,0.6365538503444601,0.6331920141300736,0.6272251639547234,0.6042610030397235,0.7248006613864144,0.7487671774194553,0.6407230106330672,0.7063522633390152,0.7544117084641501,0.6036428955561692,0.6261216053146015
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.7055252225131023,0.6131757649576142,0.6825096480107711,0.7487437486019439,0.6417370430320626,0.7239875062018797,0.6421994309115839,0.6795197880391123,0.7588945030039125,0.6407028299248467,0.7356437892245666,0.6340857998485159,0.7178633381940562,0.7957348577327911,0.7233417449425907,0.6751485940789236,0.8375612587881585,0.8050323725639797,0.7120474218063564,0.6992292841741309,0.7735573334980536,0.6962163075150436,0.7123747655345432,0.6423888097790318,0.7038181815454607,0.6271547733531921,0.7277970861964485,0.7912370337435477,0.7176181208805952,0.6909754584704135,0.84770513726387,0.5921135836632561,0.7545843108865609,0.7099605713975957,0.7618383625474348,0.8706639306109512,0.7137839631502308,0.8143892931571516,0.7723145372951681,0.7180360385389902,0.7600523871394185,0.8088576738390556,0.7780932604841997,0.6861639265710398,0.7912926513675277,0.6923607359502488,0.607846777434756,0.8530142510909599,0.7132421236712106,0.6949865474075336,0.8525697523402467,0.6460978472002366,0.641093485195939,0.5785300469206262,0.8076970427433598,2.220446049250313e-16,0.6613386806573576,0.6488474813911717,0.6768614020379377,0.6282201720732734,0.7471757445388794,0.8031343320906381,0.6467037890109892,0.8070576395416272,0.720219954168928,0.648353412455744,0.7077558552623213
Reynistaðarbók-AM 764 4to,0.4550666078753467,0.2702541601848677,0.4305747040246566,0.538926443094141,0.4007526887876439,0.49145016202999114,0.47376110573644814,0.48416454263925657,0.5485092246401415,0.3867991498208099,0.4983092603591275,0.47628173452890954,0.4652610207795801,0.6110334635998776,0.4985941708532243,0.4161458841503728,0.6454063026555052,0.6351436351495904,0.4777961727237502,0.4150767344782942,0.5679145935495238,0.40714195282175214,0.45666177128202234,0.28678741611439973,0.4680559549245845,0.45654966942753805,0.5877716592611186,0.6175310964606541,0.4791148406689346,0.4839754797433593,0.7117093177195095,0.4080565720156232,0.5626659013950118,0.42276570618625453,0.5936450387676995,0.7769439427179059,0.4306820448330637,0.685805305428063,0.5625872026865616,0.5470474580250068,0.5443831240833629,0.6110214624900929,0.5798438472390441,0.4191019413817848,0.6946332250545402,0.4125999995107964,0.3938262925338323,0.7189515103392753,0.4761008943613585,0.4474323294108712,0.7554579513601346,0.34204336254933476,0.3106872673399893,0.28328482872274063,0.6365538503444601,0.6613386806573576,6.006306563222097e-14,0.46688725249136664,0.39642837421518695,0.4563401511760885,0.5117391865547163,0.6039626264699056,0.32085522184587856,0.6348994300523041,0.565856973380712,0.34818969948438816,0.4605501759876962
A fragment of Konungs skuggsjá-NRA norr fragm 58 C,0.51755621725307,0.37394985998436914,0.44514606082045494,0.5698538631867303,0.40398747879908337,0.5008627331417286,0.4081859779982556,0.45898255947205424,0.5942891956936274,0.38437787802753076,0.5260506234330475,0.43532402319659436,0.5180263188959591,0.6948796502490013,0.5223485848008876,0.46230679293457144,0.7132333337494519,0.7137659333278481,0.5431123623029426,0.49019198840046807,0.5887248900799993,0.497229390992314,0.5196393279484279,0.4109090169522539,0.4898953858430257,0.429478317354105,0.560380606019115,0.6456972057212038,0.5501742139575136,0.46392639632786226,0.722301409257278,0.37405173397827207,0.5874443322980318,0.5084827610194788,0.614807533814802,0.7789830510518403,0.5104140618770008,0.669379141004626,0.6242845626379319,0.5471618981730983,0.6152580019727067,0.6716926710805681,0.6271939240129796,0.49005386127614015,0.6564687723738432,0.4712426167736906,0.3868049854541167,0.7670942807097925,0.5436491559389205,0.5203161959890099,0.7820245968283045,0.42546686838987,0.38732114273415397,0.3144353803480341,0.6331920141300736,0.6488474813911717,0.46688725249136664,5.551115123125783e-16,0.45508102796475414,0.33177309640148134,0.5912701198550007,0.661956582317192,0.3921793247408768,0.628233106070031,0.5626691275578531,0.4121179593794916,0.46394715366289796
Dámusta saga-AM 557 4to,0.4480407324050959,0.30755509362121414,0.39512739057149304,0.4956802042999967,0.4368153226296265,0.467288754082668,0.46231607032659405,0.46618370275777454,0.5568858908665673,0.3662174852053539,0.4704548686243294,0.46443352827063034,0.45128970588799944,0.6314605125748363,0.4946357359321689,0.40975626341489235,0.6418858485366878,0.6603894262383376,0.5025074854335968,0.4497976379363584,0.5853148267935655,0.4013571102280722,0.44893153504713235,0.311886288725447,0.4835511044854338,0.45891627960078896,0.6130873125334315,0.6291312626178596,0.4848993127368082,0.4666439844701473,0.7409881395872837,0.4041173728077496,0.556743546913692,0.46101335094416107,0.6308502192829393,0.7610905144512851,0.44082814138982995,0.6760344761182953,0.5771401661643895,0.6047776748531607,0.5611376209378907,0.6058459767710396,0.5754149177976414,0.42983574404293645,0.6929372098193614,0.42797920336374207,0.4043455624261748,0.7355024096611628,0.4987980495117045,0.48173281018602876,0.7934481301496744,0.3732085162370645,0.3137331956407181,0.274943562327169,0.6272251639547234,0.6768614020379377,0.39642837421518695,0.45508102796475414,6.661338147750939e-16,0.43341797163384377,0.5427416684453286,0.6224645727873526,0.3557287274127945,0.5299092379725706,0.6015102993883392,0.35300247079276437,0.4370220729482137
A fragment of Konungs skuggsjá-NRA norr fragm 58 A,0.5111694248288918,0.3702856811767935,0.43685716980906486,0.5458287591143786,0.39331449358202886,0.4837342472400652,0.359374446409086,0.41145179263183795,0.585307293370565,0.34791471280927677,0.5258725696032952,0.38890910340489715,0.5074955642287193,0.6887901013780112,0.5127569616268594,0.46891425056133895,0.727286005285751,0.7221436888661503,0.5314613899069295,0.504636795612404,0.5883330977413653,0.5004005519330104,0.5085356203702512,0.4219651731238401,0.46427591703039006,0.39771491069689735,0.5713863964776291,0.6616378944010084,0.5423365479791655,0.4403385553651785,0.7242919452270371,0.3288216626518349,0.5936307227752547,0.509516905673654,0.6112983391561078,0.7587405550028009,0.5148143717200974,0.6637830095061915,0.598544173496836,0.5499180721501616,0.6038188089463095,0.6589467500070412,0.6158699343117369,0.4806804915079075,0.634018187690133,0.45879921072835494,0.3250587022139765,0.7643652555434728,0.5436364434560838,0.5318409846185415,0.7836367924292866,0.42160516949410143,0.3938554400758134,0.2764622583979873,0.6042610030397235,0.6282201720732734,0.4563401511760885,0.33177309640148134,0.43341797163384377,5.551115123125783e-16,0.5884154439456801,0.6519719383544984,0.41081436607263533,0.6105104799630066,0.553698716455793,0.3882708140881431,0.4346833575191503
Two fragments of Njáls saga-AM 162 B θ fol,0.5271589645969552,0.40985357616747786,0.5152603762644413,0.6007002375146295,0.5303753949403076,0.5779446771836452,0.6570917788912495,0.5429949052176153,0.5930326183668431,0.4610209200337998,0.5726639580108459,0.5910163468353049,0.5392225196032058,0.6760289619136727,0.5987889916454889,0.507105824917929,0.7011612787155259,0.7058308313323767,0.5927096386542068,0.5038863418362436,0.608274360561289,0.4982185885871614,0.5019477995436812,0.449237859087827,0.5962047430523572,0.5498228805869461,0.6605171879028866,0.6853680811843375,0.5892480842333665,0.6118034982001255,0.7410771827490896,0.5297736875745922,0.6332375479485763,0.47991973723810133,0.634668866538781,0.82095646782555,0.5138795078355767,0.7651582543317315,0.6156484252827643,0.6487592351154463,0.6004906715725549,0.7010354624985352,0.5964832938382758,0.49972177577347376,0.7605081543428585,0.4751804121673724,0.5567994323208245,0.7518555932812522,0.5623652190842401,0.5295375104428477,0.8090946261474834,0.4414774187360516,0.41287774865559856,0.4652312815968066,0.7248006613864144,0.7471757445388794,0.5117391865547163,0.5912701198550007,0.5427416684453286,0.5884154439456801,5.218048215738236e-15,0.6812453512506973,0.4210593972198531,0.7018912309659866,0.6606713647299347,0.434685877694195,0.5403084478057494
"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",0.6547679527417536,0.5403440094522354,0.6311643756734651,0.6920603321502473,0.6180960506504778,0.6580568843525623,0.5732857166909658,0.6776656913475458,0.7070208530166134,0.6046843041077756,0.6706644892033591,0.6536805376992195,0.6456332417882119,0.7557145288505513,0.697392834779542,0.6232020965253842,0.7833730973626779,0.7878969891580772,0.6628969947235768,0.6361499194485656,0.6915438267175449,0.611262591870819,0.6404706479332178,0.5571483196905083,0.17606621661115296,0.6330344568862643,0.7332970735595318,0.7696801475187564,0.6701226799842797,0.6764461781614879,0.820616714765217,0.6117064020430356,0.726330196351674,0.6303154536772181,0.7351615242902321,0.8571786654031842,0.6207082204177901,0.7764473577461325,0.6775328369152243,0.7297319926881439,0.7178104075451439,0.747250922410249,0.7096028166989852,0.6199531293496456,0.8100815965208386,0.6265729312750064,0.6137882666578035,0.8165584899690662,0.6568289167221373,0.6537726354421627,0.8643527651146794,0.5848575424610338,0.5487945666617144,0.5493650334429949,0.7487671774194553,0.8031343320906381,0.6039626264699056,0.661956582317192,0.6224645727873526,0.6519719383544984,0.6812453512506973,0.0,0.5792466363275441,0.755047370385878,0.7374872270107704,0.5618421417753108,0.6303026630303099
Eiríks saga rauða-AM 557 4to,0.37515806722171097,0.19576825236080786,0.3376550785978262,0.4779085003859318,0.347917588566396,0.4206051268201625,0.47687219323636476,0.42023652931475675,0.4653499123157965,0.3039111472354379,0.4329867941860013,0.45474534374385867,0.3878928918507333,0.5729794911728856,0.4287603685526874,0.34589080757922164,0.5854188079116686,0.6099736133446776,0.44752986552592433,0.3126469260509892,0.4955491240555986,0.32904623487059415,0.3678908249855858,0.2232689802210508,0.4437784713583439,0.41300836928947604,0.534984876515344,0.5515786508052267,0.43771069244214034,0.45727901015836403,0.659073180465584,0.3797766057973122,0.5001722846041048,0.318455823456673,0.5444251350012117,0.7631131805672536,0.33601766120948995,0.6639137064195629,0.5367786184713943,0.5192121954955036,0.46888330367862685,0.589231941585586,0.5308779391305827,0.33808482219635516,0.6902461428160525,0.30919323355660133,0.3984086551387469,0.6892049787681023,0.43441274916989747,0.38284165863881137,0.7426762181122495,0.26284228588081804,0.20091998453770954,0.24398660952322604,0.6407230106330672,0.6467037890109892,0.32085522184587856,0.3921793247408768,0.3557287274127945,0.41081436607263533,0.4210593972198531,0.5792466363275441,3.4861002973229915e-14,0.5850765978012429,0.5269664353791732,0.2555608786769351,0.3879845712574961
Stúfs þáttr Kattarsonar-AM 557 4to,0.5934818442411266,0.5615196182187666,0.49953585826230185,0.5899073400322754,0.6323073732021894,0.6090534968156868,0.6591880456288827,0.5947944473372406,0.6888820467887599,0.5338314331246226,0.6156820133090437,0.659782292740117,0.5938886762883022,0.7535036491754217,0.6374262088024417,0.5967138682367137,0.7493564941901816,0.8083843384539787,0.7036542469527465,0.664709921350199,0.7036108670616723,0.5733151167883508,0.5853333414982198,0.5529926977737845,0.6723171727060548,0.6650650015833245,0.7747102951668463,0.7598424631523127,0.6613682493281561,0.6491545070307683,0.8300826627274689,0.6258199046302897,0.6590579253388542,0.6384273632715143,0.7563669219525231,0.794729117244553,0.644885368327715,0.7939330543819499,0.7057324205724261,0.7663676194010972,0.7124983564200125,0.7152722655799364,0.6829065556917051,0.619669258732606,0.8139077455372319,0.6170750292794619,0.6136618144094963,0.8012207348101816,0.6629043710701661,0.6450103821074589,0.8900992844326052,0.5968723946807761,0.5292732449216464,0.5208830445580692,0.7063522633390152,0.8070576395416272,0.6348994300523041,0.628233106070031,0.5299092379725706,0.6105104799630066,0.7018912309659866,0.755047370385878,0.5850765978012429,0.0,0.7622550139393082,0.5336158061953435,0.5737931333325225
A fragment of Konungs skuggsjá-NKS 235 g 4to,0.6193181276835105,0.4872181079266624,0.5937015695343151,0.6865114274321666,0.5454782083742371,0.6471534785927052,0.5947965354227406,0.582402285317579,0.6848785143170311,0.5501204734444762,0.6578578643078685,0.5897027379027466,0.6351023301763279,0.7366425727464632,0.6375401048123851,0.5813436506485901,0.7741541750623927,0.7475325238023312,0.6326955853398835,0.5979535567743379,0.6855338046069146,0.6058360382024892,0.6282810433451721,0.5359146190068953,0.6266362973313544,0.5691575330487832,0.6359390638313475,0.7312896491208387,0.6399269596665325,0.628582405785648,0.7863310234965678,0.5324627545943581,0.6654916268407545,0.6144241330014566,0.6601445296768533,0.8374941741995119,0.6381818313427923,0.7789457625360565,0.6928881887782989,0.6234094859455154,0.6921990365145338,0.7495876660899052,0.6907370052357432,0.6016882625766167,0.7496899358442674,0.5975316751795965,0.5440862850214796,0.8013333098512723,0.6220326770440755,0.5916420222336825,0.8011796307162969,0.5279252547129504,0.5279637817265389,0.4892332629074444,0.7544117084641501,0.720219954168928,0.565856973380712,0.5626691275578531,0.6015102993883392,0.553698716455793,0.6606713647299347,0.7374872270107704,0.5269664353791732,0.7622550139393082,0.0,0.5546285655983255,0.6305223473034678
Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),0.3851104496068072,0.22731607465230896,0.3353016309110335,0.44839489926149667,0.375022765210021,0.4162937677134806,0.42900765861674794,0.3951439915871231,0.4577039115827113,0.24458122423737083,0.4441399799721939,0.42477946083086726,0.38436810855339476,0.5922298416672359,0.448928838843891,0.3555093032469945,0.6135877826463716,0.6364439395166837,0.45086064930729497,0.37138185519439026,0.524252917777891,0.3340513852461525,0.3505648957187568,0.272416960866641,0.42672291053139066,0.4010536874911039,0.5521227316184106,0.5916366344082375,0.43811178736093104,0.4394573279746019,0.7012480291814625,0.3583819972224821,0.53788741758902,0.3299631694953884,0.5634741793672831,0.7554879979734812,0.360143492235664,0.6608561983826352,0.5023480255477721,0.5484287851360725,0.4863244751271778,0.5747987035738984,0.5157266687883955,0.32922430172101214,0.6942146671931444,0.32768206478024664,0.36873707944664125,0.6967988235124274,0.43525747296840567,0.417551135068818,0.7700389773249944,0.28993987129214915,0.2367061449055724,0.22384496398579679,0.6036428955561692,0.648353412455744,0.34818969948438816,0.4121179593794916,0.35300247079276437,0.3882708140881431,0.434685877694195,0.5618421417753108,0.2555608786769351,0.5336158061953435,0.5546285655983255,3.885780586188048e-14,0.34791213009000266
Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31),0.4811016545439457,0.3623730628613965,0.41554554410332245,0.5227090573007547,0.4519241060233117,0.46661200879687215,0.4684483213254925,0.47332701850306547,0.553489545866417,0.35182182482103097,0.5114050136482444,0.49009848144101975,0.4679982490427702,0.6744324768857539,0.5397262691622661,0.46878963804834783,0.6715592186911418,0.7190795396024356,0.5399428820791587,0.4736376582187689,0.5712451949575668,0.4604974739509108,0.4546284184440862,0.3864803534358149,0.4982247164292357,0.4802463367621712,0.6232060811995364,0.6474417558156698,0.5318767710916137,0.49155588930466565,0.7629629228525356,0.4344122093270725,0.6026481137933267,0.43929158350412234,0.6429951453036586,0.7675949561101808,0.4541623918790447,0.6887932566429618,0.5816104788276715,0.6282750723515063,0.5768590708690627,0.6326648413851084,0.5934459942776473,0.44375662824169093,0.7159359511926241,0.43204294624493267,0.4355594589198688,0.7416087364323238,0.5379103008510921,0.5352634385037891,0.8292344692918706,0.41548443521924905,0.346210092897998,0.32704689135404075,0.6261216053146015,0.7077558552623213,0.4605501759876962,0.46394715366289796,0.4370220729482137,0.4346833575191503,0.5403084478057494,0.6303026630303099,0.3879845712574961,0.5737931333325225,0.6305223473034678,0.34791213009000266,0.0
