,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 302 fol,Réttarbǿtr Eiríks Magnússonar (skipan) | Rettarbøter frå Eirik Magnusson (skipan)-AM 302 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Alexanders saga-AM 519 a 4to,Vǫluspá-AM 544 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Breta sǫgur-AM 573 4to,Trójumanna saga-AM 573 4to,Kristinréttr Magnúss Hákonarsonar | Magnus Lagabøtes kristenrett-AM 60 4to,Um tíund | Om tienden-AM 60 4to,Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,Réttarbǿtr | Rettarbøter-AM 60 4to,De virtutibus et vitiis-AM 619 4to,Old Norwegian Homily Book-AM 619 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",1. De xii abusivis saeculi-AM 677 4to,2. Prosper’s Epigrams-AM 677 4to,3. Gregory’s Homilies on the Gospels-AM 677 4to,4. Gregory’s Dialogues-AM 677 4to,Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,Réttarbǿtr | Rettarbøtr-AM 78 4to,Pamphilus saga-DG 4-7,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,Eddic poems-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to
Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,0.34207626757645027,0.49724365387607994,0.4032454518740106,0.8585051590711554,0.908394677512762,0.4354498204026809,0.5004646765803038,0.5898435567431825,0.4499168314303822,0.5773522459174614,0.0,0.08134282882080612,0.10222701480019458,0.2723846272570245,0.8679692461812629,0.8703467859048386,0.6050974077480104,0.7909402413230022,0.7982675258961185,0.8957069933554919,0.929153626060401,0.5210177197800516,0.3766027154129513,0.425723556642316,0.43633954740594416,0.5001640299599239,0.8619990457094715,0.5467123798480356,0.6391268823250782,0.8440638722493072,0.5287703593561903,0.7318587491128394
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,0.3058538595905257,0.44526941996802827,0.35887469443063613,0.8538349557536018,0.8950739225707643,0.3969182454006073,0.4543711310053232,0.5680750434228987,0.3938791539011566,0.5329298900499289,0.08134282882080612,0.0,0.042060263436455525,0.16304755036569574,0.8627143571049835,0.8671626243891835,0.5679896979914709,0.7769285623805184,0.7988473423235151,0.9035909439439356,0.9353120648438997,0.4952091911996136,0.3557626289879803,0.42046469070719494,0.4076996814473892,0.4291641384503685,0.8612575782370072,0.5320114750657874,0.630545619704548,0.8112484963259152,0.4910748131914249,0.7050516017984998
Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,0.3348595336132223,0.4579084870213226,0.3842252494247099,0.8653361838295329,0.9156842080505877,0.41546458248486584,0.43937525548809364,0.5363570798504682,0.42777221068564275,0.5627938729286723,0.10222701480019458,0.042060263436455525,0.0,0.17591874153045406,0.8881219976570868,0.8874227961923339,0.5457289603073576,0.7828175907595665,0.8023305570017523,0.9166055282303041,0.9404322080422546,0.5167114053085762,0.37301314086143744,0.42650626600856123,0.4082185310923674,0.4377561876578989,0.8775144342734955,0.579143439653984,0.657549864765725,0.8371181567865698,0.5572851205746738,0.7458571654127358
Réttarbǿtr | Rettarbøter-AM 60 4to,0.3846716035545864,0.39290093284223526,0.39970221048332866,0.8890739758797401,0.900280270110758,0.440391877150346,0.4274071336837456,0.5660774354976996,0.48127802045045887,0.5415236069573742,0.2723846272570245,0.16304755036569574,0.17591874153045406,3.9968028886505635e-15,0.9161007625373974,0.9138589234714775,0.5266539475736696,0.800529660411882,0.8358599954234043,0.9517680075219754,0.9650705021781653,0.5326051594860912,0.3842047150678155,0.4610348208186881,0.446929056491042,0.3581039554168377,0.9047711134321452,0.6653906919103181,0.7333693624993998,0.8188401665904148,0.609461952025911,0.7458839209540051
De virtutibus et vitiis-AM 619 4to,0.6889838553526991,0.8324393856315642,0.7201918073215443,0.44830523175418724,0.8555512983734719,0.6717119224367508,0.8241597200935191,0.8733907079942809,0.7147685851711653,0.8764881960107119,0.8679692461812629,0.8627143571049835,0.8881219976570868,0.9161007625373974,0.0,0.20211736189535245,0.9454102130707553,0.4542666043595024,0.36474384600013077,0.431706689468787,0.7178586730061858,0.7168230050544013,0.6897744875754568,0.7947826599061396,0.7217013591409679,0.8154060495744195,0.38179784445831966,0.6249711606487344,0.7174451173172265,0.8209235648702264,0.7007903653180927,0.6343967728164677
Old Norwegian Homily Book-AM 619 4to,0.7274246511681821,0.844255773305046,0.7517445425020342,0.2348850385301553,0.8672828958122342,0.7177986403132353,0.8004665101817912,0.8551621201248525,0.7487492645093378,0.8940963820707073,0.8703467859048386,0.8671626243891835,0.8874227961923339,0.9138589234714775,0.20211736189535245,1.3322676295501878e-15,0.9275836334708472,0.5135714778496683,0.3003952040157726,0.39440945354381585,0.6547977968658457,0.7515476575706997,0.7324028128684391,0.8065909202053715,0.7569719363608124,0.8315659960178486,0.34991450438383276,0.6902526669295026,0.7624303959840952,0.8291986681537515,0.7471100280486871,0.6669188661431178
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.5309886517158697,0.5464096364539871,0.5076307634829742,0.8707188214101389,0.9392127331052229,0.5503103722719473,0.29607889337814297,0.3044275703162329,0.7431105338874239,0.645596947835467,0.6050974077480104,0.5679896979914709,0.5457289603073576,0.5266539475736696,0.9454102130707553,0.9275836334708472,5.551115123125783e-16,0.7014081330648951,0.7830177304809897,0.9502686914161996,0.9556698151759764,0.6229639060517211,0.5314968285232615,0.5300511148177025,0.5355460652257953,0.4923670755426417,0.9075435835461272,0.8272578013781225,0.8412924495694805,0.8672582882820707,0.8784002610730728,0.8284972052229067
1. De xii abusivis saeculi-AM 677 4to,0.6123685068067436,0.7288483620481923,0.6249791813125989,0.6643840708464175,0.8675941596753189,0.6039534816898355,0.6620141867177651,0.6577567817786377,0.7302408862671463,0.8434379661609168,0.7909402413230022,0.7769285623805184,0.7828175907595665,0.800529660411882,0.4542666043595024,0.5135714778496683,0.7014081330648951,0.0,0.4321057684692102,0.5707047210384623,0.8059739555721457,0.6582617805799276,0.6198033216904109,0.6853467184089845,0.6366633835250746,0.6924499106761933,0.6504449286087179,0.6899273609933578,0.7670299785212267,0.8148372689254592,0.7304690102506497,0.7102607783120425
2. Prosper’s Epigrams-AM 677 4to,0.6812878997704965,0.7844063751354494,0.7052650042615325,0.2281730674723681,0.9076259108102323,0.6757596796953727,0.6522484127884474,0.6974476831877435,0.7706666877155733,0.8656837004336149,0.7982675258961185,0.7988473423235151,0.8023305570017523,0.8358599954234043,0.36474384600013077,0.3003952040157726,0.7830177304809897,0.4321057684692102,7.438494264988549e-15,0.2946286306068263,0.5857519997080947,0.7357431099172281,0.6825693507466053,0.7356904902988269,0.6951219209467623,0.7605418034482663,0.495178945116285,0.7361984125934133,0.7887246794868795,0.8766491656229287,0.7813990342607942,0.7248848242836574
3. Gregory’s Homilies on the Gospels-AM 677 4to,0.8112157113379281,0.902211881191295,0.8356579823360013,0.3951238228254357,0.9190845609959932,0.8043459906946451,0.8190582770883552,0.8760702121235902,0.8212474647048866,0.9340560368930663,0.8957069933554919,0.9035909439439356,0.9166055282303041,0.9517680075219754,0.431706689468787,0.39440945354381585,0.9502686914161996,0.5707047210384623,0.2946286306068263,6.8833827526759706e-15,0.1435297448258197,0.8270378094975692,0.8128025795333765,0.8550602598787598,0.8289484008266024,0.8941881687758233,0.5108600912324635,0.7756474621517528,0.8194066759107207,0.8670516738650735,0.8101490678271096,0.8170459234698466
4. Gregory’s Dialogues-AM 677 4to,0.909963505639231,0.9513664238157302,0.9205842743328201,0.5921563459365273,0.9610022706052936,0.9112478424281395,0.8573013308588946,0.8933409585432267,0.9069060801623587,0.9671377171086336,0.929153626060401,0.9353120648438997,0.9404322080422546,0.9650705021781653,0.7178586730061858,0.6547977968658457,0.9556698151759764,0.8059739555721457,0.5857519997080947,0.1435297448258197,3.3306690738754696e-15,0.9178468848147805,0.9127804056096246,0.9165852919106006,0.9174752260689646,0.9490496991385132,0.6879483983730077,0.9029665764917534,0.916259115232414,0.9066867256218213,0.9179168709359642,0.9230480080624346
Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,0.19897599656017195,0.36039639343836194,0.1925495161468046,0.8337981351581261,0.8553774967347791,0.1562343677387178,0.5350878013837551,0.646585536060597,0.4110026748927954,0.6381512197871085,0.5210177197800516,0.4952091911996136,0.5167114053085762,0.5326051594860912,0.7168230050544013,0.7515476575706997,0.6229639060517211,0.6582617805799276,0.7357431099172281,0.8270378094975692,0.9178468848147805,0.0,0.20559505786339338,0.263084288915606,0.1938630194328641,0.34815248651343234,0.7913463610773878,0.3618905170135027,0.523342191260231,0.7931899903506975,0.573448426721906,0.5882067758396354
Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,0.11411705650319015,0.2828483405259071,0.13538041326681705,0.7939513458005363,0.85635978101322,0.08209103601397116,0.416095813971854,0.5384956786205912,0.37153775488674434,0.5054678890735363,0.3766027154129513,0.3557626289879803,0.37301314086143744,0.3842047150678155,0.6897744875754568,0.7324028128684391,0.5314968285232615,0.6198033216904109,0.6825693507466053,0.8128025795333765,0.9127804056096246,0.20559505786339338,2.398081733190338e-14,0.22006391575340745,0.11355092532546884,0.2489920253725988,0.7652672867306012,0.3690850067760427,0.5064535079420087,0.7850672269113661,0.523860268384184,0.5714347763627934
Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,0.24464258771855374,0.3797450448011582,0.2710984623038142,0.8382214188228145,0.8807241349677888,0.20944942521799492,0.422434616911748,0.5216749350501,0.4608516854121325,0.6238864349646774,0.425723556642316,0.42046469070719494,0.42650626600856123,0.4610348208186881,0.7947826599061396,0.8065909202053715,0.5300511148177025,0.6853467184089845,0.7356904902988269,0.8550602598787598,0.9165852919106006,0.263084288915606,0.22006391575340745,0.0,0.209066063404182,0.34135720249497903,0.8222301235547353,0.5003750629615742,0.5896556909737796,0.8079177374227663,0.6372589931968141,0.6725626965593863
Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,0.08510394358211282,0.2770911011261685,0.10460221617504517,0.8067793179340719,0.870370953198092,0.04876628169319319,0.4211295215900538,0.526598818403533,0.4473671398072909,0.5839066811714047,0.43633954740594416,0.4076996814473892,0.4082185310923674,0.446929056491042,0.7217013591409679,0.7569719363608124,0.5355460652257953,0.6366633835250746,0.6951219209467623,0.8289484008266024,0.9174752260689646,0.1938630194328641,0.11355092532546884,0.209066063404182,0.0,0.2612088237807544,0.7849736398367396,0.3554369153939452,0.49258958275940734,0.8005996826460341,0.5975055690236095,0.6111872211532151
Réttarbǿtr | Rettarbøtr-AM 78 4to,0.25535753970518305,0.2382138176131101,0.24985364172637214,0.8662238496642851,0.8776427057846813,0.24409293943326182,0.37974032783086364,0.5388045071470897,0.46650072296266887,0.5660902844367395,0.5001640299599239,0.4291641384503685,0.4377561876578989,0.3581039554168377,0.8154060495744195,0.8315659960178486,0.4923670755426417,0.6924499106761933,0.7605418034482663,0.8941881687758233,0.9490496991385132,0.34815248651343234,0.2489920253725988,0.34135720249497903,0.2612088237807544,0.0,0.853186224445304,0.5306695307551429,0.6257755474039914,0.796396065596577,0.6351883989112528,0.6617022388899428
Pamphilus saga-DG 4-7,0.7622216295427329,0.8595082879315963,0.7843417452147473,0.3470127426081496,0.8920628317534676,0.7550275045137232,0.7842591885433522,0.8271412723661256,0.7951291530186182,0.8860586460533777,0.8619990457094715,0.8612575782370072,0.8775144342734955,0.9047711134321452,0.38179784445831966,0.34991450438383276,0.9075435835461272,0.6504449286087179,0.495178945116285,0.5108600912324635,0.6879483983730077,0.7913463610773878,0.7652672867306012,0.8222301235547353,0.7849736398367396,0.853186224445304,1.0103029524088925e-14,0.754830329921307,0.7985191285169828,0.7316999087493008,0.8046287034590297,0.7285702817114348
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,0.320721968397067,0.5156593039782975,0.35765943829012314,0.7948836528866399,0.6537494802368139,0.3016011700575636,0.7070481024723103,0.8327788612652804,0.3726586377254837,0.636220401592138,0.5467123798480356,0.5320114750657874,0.579143439653984,0.6653906919103181,0.6249711606487344,0.6902526669295026,0.8272578013781225,0.6899273609933578,0.7361984125934133,0.7756474621517528,0.9029665764917534,0.3618905170135027,0.3690850067760427,0.5003750629615742,0.3554369153939452,0.5306695307551429,0.754830329921307,2.3203661214665772e-14,0.224560129204616,0.7542117535083507,0.4983719642456511,0.5236672247755065
Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,0.5124336681007058,0.660553941480958,0.5672518073800787,0.8291671180018689,0.5896407625656245,0.47972312178302357,0.7294048366986088,0.8305783196615533,0.4658314838451909,0.6893751045153227,0.6391268823250782,0.630545619704548,0.657549864765725,0.7333693624993998,0.7174451173172265,0.7624303959840952,0.8412924495694805,0.7670299785212267,0.7887246794868795,0.8194066759107207,0.916259115232414,0.523342191260231,0.5064535079420087,0.5896556909737796,0.49258958275940734,0.6257755474039914,0.7985191285169828,0.224560129204616,9.992007221626409e-16,0.8043889570870575,0.5877700088290811,0.616210571954275
Eddic poems-GKS 2365 4to,0.7795565691613114,0.8152764488357407,0.7880841937099367,0.8406653573384897,0.8092280256101606,0.7787780092717339,0.7905099165088585,0.8813409059337521,0.739312884542273,0.8248560149233801,0.8440638722493072,0.8112484963259152,0.8371181567865698,0.8188401665904148,0.8209235648702264,0.8291986681537515,0.8672582882820707,0.8148372689254592,0.8766491656229287,0.8670516738650735,0.9066867256218213,0.7931899903506975,0.7850672269113661,0.8079177374227663,0.8005996826460341,0.796396065596577,0.7316999087493008,0.7542117535083507,0.8043889570870575,0.0,0.7854984290808883,0.7961174887187359
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,0.49658812740094627,0.649949511091507,0.5352864837690023,0.844310138005858,0.8399671678976695,0.5372900847820021,0.7604895471317117,0.8791854751812731,0.4407138408747422,0.6432057085864995,0.5287703593561903,0.4910748131914249,0.5572851205746738,0.609461952025911,0.7007903653180927,0.7471100280486871,0.8784002610730728,0.7304690102506497,0.7813990342607942,0.8101490678271096,0.9179168709359642,0.573448426721906,0.523860268384184,0.6372589931968141,0.5975055690236095,0.6351883989112528,0.8046287034590297,0.4983719642456511,0.5877700088290811,0.7854984290808883,0.0,0.6590868524740532
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.5680183326534088,0.6844239410787258,0.5817599987393014,0.7508094993520069,0.8438974233378217,0.5596391523691634,0.7797788942064637,0.8950172810527138,0.5611163424707275,0.7554500455999609,0.7318587491128394,0.7050516017984998,0.7458571654127358,0.7458839209540051,0.6343967728164677,0.6669188661431178,0.8284972052229067,0.7102607783120425,0.7248848242836574,0.8170459234698466,0.9230480080624346,0.5882067758396354,0.5714347763627934,0.6725626965593863,0.6111872211532151,0.6617022388899428,0.7285702817114348,0.5236672247755065,0.616210571954275,0.7961174887187359,0.6590868524740532,3.597122599785507e-14
