,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Dámusta saga-AM 557 4to,Gregory’s Dialogues-AM 677 4to,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Sveinka þáttr Steinarssonar-AM 557 4to,0.50858009383526,0.48531235871680856,0.5489996015854594,0.6425411912453063,0.5777791094903871,0.6915610283850009,0.5884829157208427,0.5281980431175831,0.537831510420975,0.5152783674265833,0.0,0.6133744484161519,0.5520236200687195,0.5482280610590264,0.5054367956616342,0.5014374067046933,0.6444736601180956,0.6364294266928792,0.6809239929526246,0.7589252827746198,0.613845948910121,0.6482610835697962,0.5138297559332508,0.48741597054200914,0.7880469457098215,0.5352827066170398,0.6202595875290746,0.5252756374035156,0.4817828465174059,0.5306536791163746,0.7435226327621615,0.5645568501950755,0.5773719828728917,0.7255150842045479,0.5066086221827656,0.7050873675673115,0.5074332264882591,0.6157282282420025
Valdimars saga-AM 557 4to,0.3448085785363181,0.32259542401068797,0.3857664394632234,0.4917823839403448,0.4119172106660757,0.4814328463154909,0.396396218536467,0.36379238496727806,0.3246775335802735,0.3465270970555214,0.6133744484161519,0.0,0.4330420764576488,0.41386074138456974,0.3471644325589903,0.3627095364066175,0.4915046574934626,0.4530547826278377,0.5610425742003207,0.6754523717299907,0.4177006561257728,0.5411119776205856,0.3620545121614357,0.31159697699901145,0.6558517272623143,0.377430256106714,0.4364035690111928,0.35283523337248424,0.31829236245589454,0.31006787639160405,0.6352648591984092,0.4244639115365778,0.40598235586631626,0.6375643985500418,0.35599971873318925,0.5694199010597869,0.3199918321141789,0.44596370126250107
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.25670122953495256,0.2222466620189194,0.33816228609244814,0.4727951643283721,0.31659072008318123,0.465159519826598,0.3765422628086822,0.26842136439476694,0.30311026764889215,0.25261255409950334,0.5520236200687195,0.4330420764576488,1.1102230246251565e-15,0.33674517720027775,0.24659887184211393,0.22843392904516235,0.429616678397584,0.40201199621647665,0.5120798387556971,0.6175404592138569,0.37725502541547895,0.4720413044461417,0.2300653626677338,0.22686212102820302,0.628393344901815,0.2554586237251202,0.3905805807520696,0.2627086046500784,0.18754082878849165,0.2749731148652461,0.6167681699159272,0.3351400459775039,0.3530443190881736,0.5809109663940087,0.21163395325663925,0.5840604994506788,0.23521658012500457,0.366556684827377
Rögnvalldr ok Rauð-AM 557 4to,0.2550466214837761,0.24225654825946752,0.3239232990773925,0.44529227917418523,0.3608453287266098,0.4811263352248899,0.36198708520624956,0.2707792677524925,0.2845570164076143,0.25659498304259576,0.5482280610590264,0.41386074138456974,0.33674517720027775,8.659739592076221e-15,0.24818455054086663,0.2575785502195268,0.4560426119002321,0.429238371352751,0.500979894375623,0.6421073424373522,0.40219744972301097,0.46695686768402844,0.26958102530287076,0.22530969834290304,0.6637605001205813,0.30311458232034016,0.41514114956450976,0.2882232895286392,0.2173932273372431,0.2795354549247656,0.619337755268217,0.3625636398284645,0.3530610477058316,0.5858051277059324,0.2553709902309721,0.5184673398053715,0.2367591757935601,0.3892937716525088
Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.15926209258987944,0.16063402184188946,0.23849517151663702,0.38338682377792144,0.2756976019598155,0.3974398161269507,0.29471913209302036,0.15077440220564742,0.17313733090646266,0.13318705470832293,0.5054367956616342,0.3471644325589903,0.24659887184211393,0.24818455054086663,0.0,0.18574023097363612,0.37087131772397697,0.3387608977831408,0.4590670669995819,0.602985462218832,0.30916975513383216,0.4161904801096761,0.15998347142567615,0.11578183329998193,0.6145768958906649,0.1905158800943091,0.33579998134492817,0.2069579131123902,0.11680225569591562,0.18668838806570187,0.5691708378521949,0.29247797229377714,0.2817491919993389,0.5301981177379672,0.1692776216174826,0.46762815671984737,0.11801482354332182,0.28103735485934833
Codex Frisianus-AM 45 fol.,0.18849621917363923,0.14686033148278665,0.2649873864289334,0.40842252490165254,0.2772574305827824,0.40622650612279054,0.3269082734089318,0.22123750608749648,0.2452282685618884,0.18194385924695788,0.5014374067046933,0.3627095364066175,0.22843392904516235,0.2575785502195268,0.18574023097363612,0.0,0.38193014493433,0.35385204164944106,0.46676292399369856,0.5957984265514967,0.3188696349229121,0.41334747497907054,0.18250286740127908,0.16654516976728684,0.6056828883658443,0.22301270587617494,0.3528626659833919,0.20887314920727884,0.0989358126114468,0.18788430842364778,0.5764331914479031,0.2619267416344415,0.25799827607910863,0.5366653173862233,0.16661115055793452,0.4783629298844252,0.17687635158204995,0.30709121535288353
Gregory’s Homilies on the Gospels-AM 677 4to,0.38919543947895774,0.354451206690818,0.41618841350256863,0.5252720768251091,0.32381663921665904,0.31027645858516295,0.3946747818301817,0.38110768493035796,0.3516323836222207,0.35678921392888197,0.6444736601180956,0.4915046574934626,0.429616678397584,0.4560426119002321,0.37087131772397697,0.38193014493433,0.0,0.3994648021834003,0.5403934269446142,0.6549349976830192,0.36506238921593614,0.5443492881165268,0.38897920620468074,0.3516525955588685,0.578245759175334,0.3804050340009921,0.3137683069001673,0.3915035944999685,0.331357072175273,0.3100521956482809,0.638042440380433,0.42618133909257294,0.4231534349686674,0.16085942304829737,0.3823900668956284,0.6124171823495638,0.3287875302930755,0.4124897344182702
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.3526900241220353,0.31949180390844756,0.3737967293591803,0.49168211238383275,0.339642422278125,0.3680324524493963,0.36063482676549397,0.3605016190839109,0.3235016721825982,0.3273970739216805,0.6364294266928792,0.4530547826278377,0.40201199621647665,0.429238371352751,0.3387608977831408,0.35385204164944106,0.3994648021834003,1.5432100042289676e-14,0.5154528233085429,0.6478523803476699,0.08203512039975913,0.5289351976475629,0.37034152598264924,0.32856100170995395,0.5845957274533286,0.36294731651460965,0.3204251492442537,0.3538951231102655,0.2981118501343718,0.280555032132759,0.5588231219545552,0.4152596624606417,0.39460595288748723,0.5975058694558005,0.35758155827996574,0.5943424872315918,0.30591696203744234,0.39435256276746744
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.45115785183073376,0.443292264859232,0.5242174217686733,0.6056338342561057,0.45891141767211785,0.5126592606838256,0.45033500900761647,0.45935735318144344,0.43855967725156664,0.4653459884682911,0.6809239929526246,0.5610425742003207,0.5120798387556971,0.500979894375623,0.4590670669995819,0.46676292399369856,0.5403934269446142,0.5154528233085429,0.0,0.693372551578058,0.4937259806379648,0.6047155843131438,0.4653538860170582,0.42704646060088747,0.6821628292826702,0.49650392304647284,0.4807237163227166,0.4720515010034395,0.4383243661713463,0.43600064431264485,0.6603525260171353,0.5223420451947265,0.5286263620094998,0.679555412893931,0.4622344071148762,0.7126047354703546,0.4405720268524801,0.5393578429178674
Völuspá in Codex Regius-GKS 2365 4to,0.5998862253572933,0.5746752758661351,0.6556789926734693,0.716734514900037,0.6087651829757975,0.6801906926075644,0.6144320479866352,0.6110213229139488,0.6229499521326443,0.6160444703005897,0.7589252827746198,0.6754523717299907,0.6175404592138569,0.6421073424373522,0.602985462218832,0.5957984265514967,0.6549349976830192,0.6478523803476699,0.693372551578058,9.992007221626409e-16,0.638441319526541,0.686204720792603,0.5970379531785359,0.5987630161740224,0.7503229489470465,0.619157655127855,0.6352670276218512,0.599984872932908,0.5754433886761727,0.6153267039050556,0.7696645096033282,0.6280530063026424,0.6620836969335415,0.7528748336717284,0.5865062985987668,0.7845832188665103,0.593819030601946,0.6936214168709448
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.32028591697346154,0.28870785959121226,0.3372112107985159,0.4580124304505315,0.30331848509341963,0.3020620930780139,0.3168698947963401,0.33278621021059596,0.2753076852609798,0.2936748487824036,0.613845948910121,0.4177006561257728,0.37725502541547895,0.40219744972301097,0.30916975513383216,0.3188696349229121,0.36506238921593614,0.08203512039975913,0.4937259806379648,0.638441319526541,0.0,0.5053285817185127,0.3485335141507573,0.29654287010169067,0.5420715840024974,0.3356990861650194,0.2560287566984025,0.3256815669992068,0.2693731323802898,0.2188308556371391,0.5269432351321914,0.37875579720321007,0.3473136603378112,0.5847171130736415,0.33848852612945635,0.5578304380475687,0.2731170833958645,0.3548559253846493
Eiríks saga víðförla-AM 557 4to,0.40491099897266136,0.40058026088284937,0.4576085842660962,0.5639696061903173,0.4444365225215968,0.5652935527161232,0.4947042979569116,0.45237730072785654,0.45836261482288343,0.41866906223682987,0.6482610835697962,0.5411119776205856,0.4720413044461417,0.46695686768402844,0.4161904801096761,0.41334747497907054,0.5443492881165268,0.5289351976475629,0.6047155843131438,0.686204720792603,0.5053285817185127,0.0,0.44086481439163727,0.4143649281404509,0.6862497862099158,0.45175228550195756,0.4792028013680729,0.4311746845031704,0.38454244135541793,0.4275941776958535,0.6781285504268223,0.48962013683940053,0.47131356043077943,0.6750433231709136,0.4189438233854591,0.6026459764269063,0.43043399810249405,0.5293230011573701
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.18731979450959313,0.1680261985853584,0.27777987385563496,0.41454140445555665,0.2915958576208646,0.44403858491581116,0.32155232243441834,0.1751140234446995,0.21522874354147215,0.1815097443566407,0.5138297559332508,0.3620545121614357,0.2300653626677338,0.26958102530287076,0.15998347142567615,0.18250286740127908,0.38897920620468074,0.37034152598264924,0.4653538860170582,0.5970379531785359,0.3485335141507573,0.44086481439163727,1.509903313490213e-14,0.13454014968114847,0.6297282020884025,0.19012143541504267,0.37679901210915556,0.2138595767362571,0.12746521384874787,0.22478012023299676,0.5909320813475516,0.2916814164756927,0.32315143375615785,0.5359390329456932,0.15587314850557998,0.5357855051727887,0.1392748835582731,0.30021690984429406
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.13955484117209294,0.11844986721741657,0.22658239889389342,0.3635603414848114,0.24836058746107492,0.3698090672755112,0.25431131139063856,0.1414992866926914,0.13531029798060856,0.1295829923768207,0.48741597054200914,0.31159697699901145,0.22686212102820302,0.22530969834290304,0.11578183329998193,0.16654516976728684,0.3516525955588685,0.32856100170995395,0.42704646060088747,0.5987630161740224,0.29654287010169067,0.4143649281404509,0.13454014968114847,0.0,0.6087141485049625,0.15590855648511726,0.3115625133479598,0.17530130963930668,0.09942804233557279,0.1443248136318782,0.5394977774846764,0.25816592267089955,0.26143042229451974,0.5133531997884082,0.1325675457540415,0.4919466999781351,0.08608295086282203,0.25655135150633634
De xii abusivis saeculi-AM 677 4to,0.604062263245185,0.5915194210102961,0.630241285652929,0.7076111612026493,0.5202669179829391,0.5175827111754845,0.5668885132784252,0.6113283781232044,0.5693544083193207,0.6117310591417808,0.7880469457098215,0.6558517272623143,0.628393344901815,0.6637605001205813,0.6145768958906649,0.6056828883658443,0.578245759175334,0.5845957274533286,0.6821628292826702,0.7503229489470465,0.5420715840024974,0.6862497862099158,0.6297282020884025,0.6087141485049625,7.771561172376096e-16,0.623096524081076,0.47558001657534754,0.5981534555960655,0.5880532107414078,0.5272635655240109,0.721878944553118,0.6289142091344078,0.6091604560800246,0.7668108369870553,0.6223141030464034,0.7588679495382622,0.6015943066514897,0.6319791147668166
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.2236494918513826,0.19241870056800137,0.2841949197405014,0.4212556336598827,0.2911590201356511,0.40722397474412486,0.32827093623679016,0.21314637955277116,0.2092734319698073,0.20386730302268607,0.5352827066170398,0.377430256106714,0.2554586237251202,0.30311458232034016,0.1905158800943091,0.22301270587617494,0.3804050340009921,0.36294731651460965,0.49650392304647284,0.619157655127855,0.3356990861650194,0.45175228550195756,0.19012143541504267,0.15590855648511726,0.623096524081076,0.0,0.34901772249533114,0.24144511335801733,0.1605924919217292,0.20585400276613164,0.58865980627734,0.31380195953479084,0.31388030670223777,0.5532257195227819,0.1878909236745938,0.5356743642048689,0.16041887912659758,0.3094771275215469
De virtutibus et vitiis-AM 619 4to,0.33036605863369195,0.302889003568492,0.3687035497091692,0.48741409510865363,0.22140219336892708,0.22607567229188041,0.28010451894956057,0.35169240674007585,0.2728603152092248,0.31767344630332217,0.6202595875290746,0.4364035690111928,0.3905805807520696,0.41514114956450976,0.33579998134492817,0.3528626659833919,0.3137683069001673,0.3204251492442537,0.4807237163227166,0.6352670276218512,0.2560287566984025,0.4792028013680729,0.37679901210915556,0.3115625133479598,0.47558001657534754,0.34901772249533114,0.0,0.3416384643264596,0.311785259426142,0.20307796323325955,0.5335597687471161,0.36004951498561,0.3506331043632551,0.5949335124708115,0.35426612240515065,0.5738868564797448,0.29289315138270733,0.38251265986129646
Trójumanna saga-AM 573 4to,0.21499824434935433,0.15731889914128583,0.289326784840365,0.4331894551296641,0.27518654463419745,0.41840039784349004,0.2856517114897772,0.22990243745286143,0.23647769669839058,0.21458869517358325,0.5252756374035156,0.35283523337248424,0.2627086046500784,0.2882232895286392,0.2069579131123902,0.20887314920727884,0.3915035944999685,0.3538951231102655,0.4720515010034395,0.599984872932908,0.3256815669992068,0.4311746845031704,0.2138595767362571,0.17530130963930668,0.5981534555960655,0.24144511335801733,0.3416384643264596,1.2323475573339238e-14,0.15619829690326226,0.20408869002557317,0.5686684647684135,0.2943608084345173,0.3093598779193534,0.5505487481032185,0.19773768825226123,0.5463993075639844,0.18775699065469242,0.3439019911614306
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.13449171129749082,0.10095015883001224,0.20805560337313944,0.36602906498669574,0.22726707077045427,0.3638843249915247,0.2757214248058907,0.14989206983868297,0.1784048277567517,0.11225171222325847,0.4817828465174059,0.31829236245589454,0.18754082878849165,0.2173932273372431,0.11680225569591562,0.0989358126114468,0.331357072175273,0.2981118501343718,0.4383243661713463,0.5754433886761727,0.2693731323802898,0.38454244135541793,0.12746521384874787,0.09942804233557279,0.5880532107414078,0.1605924919217292,0.311785259426142,0.15619829690326226,0.0,0.14575892390096967,0.5543832752549777,0.24246300001017318,0.22847043285270252,0.4987116475715573,0.10707108449689573,0.45980787334040873,0.10719621905484533,0.2481398571973481
Alexanders saga-AM 519 a 4to,0.20292744580768385,0.15291671660114203,0.2357644794319913,0.3811367629269645,0.21869338054868015,0.24244727650049824,0.2273599878026643,0.20859790683698975,0.14299915938238617,0.17526328603674513,0.5306536791163746,0.31006787639160405,0.2749731148652461,0.2795354549247656,0.18668838806570187,0.18788430842364778,0.3100521956482809,0.280555032132759,0.43600064431264485,0.6153267039050556,0.2188308556371391,0.4275941776958535,0.22478012023299676,0.1443248136318782,0.5272635655240109,0.20585400276613164,0.20307796323325955,0.20408869002557317,0.14575892390096967,1.8984813721090177e-14,0.5087987229217854,0.26403268043277817,0.22991591257106847,0.5361986542356836,0.2062635594367197,0.4682762589443691,0.14224325810689942,0.26051794935359507
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.5596773039985627,0.5409158098827734,0.5926021057743598,0.668611594142767,0.554855338989471,0.576869785330042,0.5443106961388309,0.5798690989132682,0.5421808367702872,0.5679053266802494,0.7435226327621615,0.6352648591984092,0.6167681699159272,0.619337755268217,0.5691708378521949,0.5764331914479031,0.638042440380433,0.5588231219545552,0.6603525260171353,0.7696645096033282,0.5269432351321914,0.6781285504268223,0.5909320813475516,0.5394977774846764,0.721878944553118,0.58865980627734,0.5335597687471161,0.5686684647684135,0.5543832752549777,0.5087987229217854,1.2212453270876722e-15,0.5982669297270997,0.5998412197002794,0.7651501963512625,0.5715927285428082,0.7400682867273106,0.5473227033899746,0.6235314313087585
