,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 302 fol,Réttarbǿtr Eiríks Magnússonar (skipan) | Rettarbøter frå Eirik Magnusson (skipan)-AM 302 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Alexanders saga-AM 519 a 4to,Vǫluspá-AM 544 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Breta sǫgur-AM 573 4to,Trójumanna saga-AM 573 4to,Kristinréttr Magnúss Hákonarsonar | Magnus Lagabøtes kristenrett-AM 60 4to,Um tíund | Om tienden-AM 60 4to,Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,Réttarbǿtr | Rettarbøter-AM 60 4to,De virtutibus et vitiis-AM 619 4to,Old Norwegian Homily Book-AM 619 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",1. De xii abusivis saeculi-AM 677 4to,2. Prosper’s Epigrams-AM 677 4to,3. Gregory’s Homilies on the Gospels-AM 677 4to,4. Gregory’s Dialogues-AM 677 4to,Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,Réttarbǿtr | Rettarbøtr-AM 78 4to,Pamphilus saga-DG 4-7,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,Eddic poems-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to
Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,0.35350808925393706,0.5163403124134278,0.4169262522383842,0.8714375504872403,0.9087628494485184,0.44259559084140687,0.5145299915517212,0.5957682783349837,0.5007708421402178,0.6000782726389529,1.2323475573339238e-14,0.09304504051492568,0.11537377409634031,0.286714553961015,0.8895222881702325,0.8725199925747797,0.6146782610264614,0.805014354322567,0.804915197378504,0.8989506089562715,0.9301809376084685,0.5276543134749289,0.38114091211579426,0.4292896866298168,0.4447589785651217,0.519555600389822,0.8766195127614316,0.5551782186638443,0.6467078623007251,0.8537269913326432,0.5418038852909828,0.7438783564843469
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,0.31458942356653474,0.46567983801225155,0.37048770610804915,0.8654644023506736,0.8948238190027396,0.40027629987677593,0.46784563239943033,0.5726695749997837,0.45675594046546264,0.562448612969612,0.09304504051492568,0.0,0.04917374277066211,0.175870444465833,0.8846691906099504,0.8694071647901322,0.5765453034388481,0.7904466797087881,0.8043583421944499,0.9060374176825826,0.9358604250670182,0.5032904746214114,0.3640040316173573,0.43224349647505456,0.4141619415560269,0.45083975736131143,0.8737305469215149,0.5377353405140267,0.6366722804935843,0.8201801433208514,0.5039770570712803,0.7165720103480944
Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,0.3437291134670898,0.4765938115343913,0.39607395438644233,0.8762181735087875,0.9155796756247838,0.421627822466231,0.4557735812725716,0.54279842112384,0.490883356828002,0.5922523360333587,0.11537377409634031,0.04917374277066211,1.354472090042691e-14,0.19008594196382367,0.9062456165642181,0.8897815262454938,0.5551374161016511,0.7955544619625688,0.8076568408873289,0.9187076587505736,0.9410057837271072,0.5261677349607388,0.3826421487203173,0.44016941051225156,0.41418832577129616,0.46096224912532735,0.889600715839471,0.5851216985569063,0.6624586196232947,0.8446662405033838,0.5696375621320489,0.7559233452621458
Réttarbǿtr | Rettarbøter-AM 60 4to,0.39862668410382485,0.4179122802162981,0.4170665884094584,0.89859431201788,0.9007893849227183,0.45069544295540487,0.45039062735059565,0.5781893656237767,0.5407995240672486,0.5747447578787234,0.286714553961015,0.175870444465833,0.19008594196382367,5.329070518200751e-15,0.92893306501913,0.9146386662176259,0.5428781948343193,0.8143328783482265,0.8419311166845408,0.9533379065277983,0.9655718343620766,0.5461961649813722,0.39716888253145743,0.47711813654789725,0.4579094612592288,0.3862962549175125,0.9146690701738891,0.6721853094091281,0.739285843081027,0.8295920749715042,0.6222174123634776,0.7584745986143102
De virtutibus et vitiis-AM 619 4to,0.7423282169420976,0.8631187548103655,0.7691268938951108,0.5647465447582367,0.8786088371267544,0.7273700757329782,0.8532459214524242,0.8932110156992386,0.7893508686135785,0.9026380556846276,0.8895222881702325,0.8846691906099504,0.9062456165642181,0.92893306501913,0.0,0.27705607781291375,0.954439265984724,0.5761516701829998,0.4937866764002964,0.550132310723432,0.7685697232555377,0.7671815264785481,0.7431039080267052,0.8296585842249037,0.7684842685919298,0.8494966621524104,0.3914067822551992,0.692833919984647,0.7684826989840573,0.8591689156324311,0.7578255308371183,0.7077862674028017
Old Norwegian Homily Book-AM 619 4to,0.7349834632077384,0.8508827135781969,0.7595846627564444,0.2870329794505504,0.8694409419161659,0.725328834730423,0.804100364186282,0.8568795721010966,0.7815425715680769,0.9018113019421464,0.8725199925747797,0.8694071647901322,0.8897815262454938,0.9146386662176259,0.27705607781291375,0.0,0.9295554963722077,0.5555411067960803,0.34521675832074694,0.43465449954799884,0.6701640643361211,0.7600785816138818,0.7389355251995142,0.8122453866858921,0.7633499775481372,0.8395987979854647,0.38951791691059046,0.7019910161752058,0.7721183842061423,0.8445377976810374,0.7594982388232423,0.6831142324967183
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.542777425660339,0.5688240796220491,0.523783815755784,0.882964500873048,0.9398312582042376,0.5599575623663762,0.3270234896105968,0.3154575078212103,0.7727077381689382,0.6735835475550098,0.6146782610264614,0.5765453034388481,0.5551374161016511,0.5428781948343193,0.954439265984724,0.9295554963722077,0.0,0.7197699870191052,0.7883465135783798,0.9516760430400029,0.9561906451590219,0.6373229109990279,0.5421734700433125,0.5508331542129588,0.5439699369065416,0.5234155544494088,0.9176239843108001,0.8304727614100835,0.844307588687323,0.8747684278905874,0.8819877202511217,0.8368708930252295
1. De xii abusivis saeculi-AM 677 4to,0.6414947400411692,0.7527837923007535,0.6550834081929647,0.7030100297099036,0.8746607081883531,0.6327139239684678,0.6851689972533663,0.6771241216894592,0.7751685994388623,0.8615746215758555,0.805014354322567,0.7904466797087881,0.7955544619625688,0.8143328783482265,0.5761516701829998,0.5555411067960803,0.7197699870191052,0.0,0.45592630876555473,0.5948480409760499,0.8034981017281633,0.6826693245451245,0.6465307251441554,0.7110630306093222,0.6603478654561155,0.7240378899042386,0.7068864278009689,0.711509692373078,0.7834203652442852,0.8390852136468926,0.7539059498707892,0.7382202036936707
2. Prosper’s Epigrams-AM 677 4to,0.6931352974234355,0.7950665914432937,0.7176013029609913,0.26999971273085266,0.9100392094784641,0.6871254976408814,0.664990182060085,0.7027008782253081,0.8011896288509481,0.8765984673796806,0.804915197378504,0.8043583421944499,0.8076568408873289,0.8419311166845408,0.4937866764002964,0.34521675832074694,0.7883465135783798,0.45592630876555473,3.3306690738754696e-16,0.30129791735160094,0.5644314878542862,0.7462815960188156,0.6940198186688386,0.7472599904553361,0.7047210371588661,0.7743952129095729,0.563440810707027,0.7467248205755783,0.7972763121985997,0.8857639023073471,0.7932942368977793,0.7430642309090933
3. Gregory’s Homilies on the Gospels-AM 677 4to,0.8179912293801135,0.9071541085312753,0.8422723246146553,0.4190379481493063,0.9215031593789708,0.8108174943001111,0.8223232325879032,0.8757260471155084,0.8452398635993194,0.9394751539705769,0.8989506089562715,0.9060374176825826,0.9187076587505736,0.9533379065277983,0.550132310723432,0.43465449954799884,0.9516760430400029,0.5948480409760499,0.30129791735160094,0.0,0.1325064131706144,0.8334319559717358,0.8195306631296796,0.8606746151438296,0.8339797156296211,0.9000064122782208,0.578311378351724,0.7849451755366137,0.8265466166323868,0.8780019023778165,0.8206596811892446,0.8284610592978796
4. Gregory’s Dialogues-AM 677 4to,0.9114112801674986,0.9529457432162517,0.9222845262919149,0.5976281863032495,0.9616390741560984,0.9123320363532625,0.8582677715547166,0.8921733501213169,0.9178013299575656,0.9693447399626284,0.9301809376084685,0.9358604250670182,0.9410057837271072,0.9655718343620766,0.7685697232555377,0.6701640643361211,0.9561906451590219,0.8034981017281633,0.5644314878542862,0.1325064131706144,0.0,0.9192944601677792,0.9141686599883978,0.9183258711321438,0.9182916438084501,0.9508737797357012,0.7249175309944098,0.9050185849503185,0.9178721277789584,0.9141272501461832,0.9207506135781137,0.9258627229154516
Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,0.2187352756991311,0.39132311705441447,0.21786690744553106,0.8476563772267082,0.8583231108323006,0.17388792879097958,0.5540662385859821,0.6556428470879662,0.47846364909489747,0.6636332808024951,0.5276543134749289,0.5032904746214114,0.5261677349607388,0.5461961649813722,0.7671815264785481,0.7600785816138818,0.6373229109990279,0.6826693245451245,0.7462815960188156,0.8334319559717358,0.9192944601677792,0.0,0.22102755179611133,0.2788703279995445,0.21152995901444005,0.37813705141828124,0.8140071512611209,0.37671691791766415,0.5343613985318094,0.8050674861989805,0.5861668255500628,0.6115363796684851
Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,0.1275437785882021,0.31128056102899315,0.15322829809734528,0.8138051922582952,0.8584540390395752,0.09422620951845029,0.4336366347283952,0.5438273625652744,0.43724493552260146,0.5382094707147176,0.38114091211579426,0.3640040316173573,0.3826421487203173,0.39716888253145743,0.7431039080267052,0.7389355251995142,0.5421734700433125,0.6465307251441554,0.6940198186688386,0.8195306631296796,0.9141686599883978,0.22102755179611133,0.0,0.22671822879511627,0.12528666273499567,0.2756695588286334,0.7911781607402482,0.38306690589921966,0.5175366897523228,0.7971996978513729,0.5364542443965372,0.5917007385473214
Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,0.26154481378132177,0.40802218978867655,0.2922280275474588,0.8542863543974438,0.8827680682051778,0.22381969153567416,0.4498311442547661,0.537703879321562,0.5111561175345245,0.6457872285182948,0.4292896866298168,0.43224349647505456,0.44016941051225156,0.47711813654789725,0.8296585842249037,0.8122453866858921,0.5508331542129588,0.7110630306093222,0.7472599904553361,0.8606746151438296,0.9183258711321438,0.2788703279995445,0.22671822879511627,2.0761170560490427e-14,0.22421094011996223,0.3676452802271909,0.8425655630546623,0.5122465331597905,0.6015869351934657,0.8198726776423857,0.6455942314467452,0.6903313712980664
Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,0.09592654275231915,0.3019642403285918,0.11745964568887746,0.824123012486439,0.8721412937944085,0.056489947655993245,0.43781071335158306,0.5316750152313148,0.5096964440285747,0.6129636325648543,0.4447589785651217,0.4141619415560269,0.41418832577129616,0.4579094612592288,0.7684842685919298,0.7633499775481372,0.5439699369065416,0.6603478654561155,0.7047210371588661,0.8339797156296211,0.9182916438084501,0.21152995901444005,0.12528666273499567,0.22421094011996223,0.0,0.28393192289332136,0.8076553715349771,0.3677170946735602,0.5005076591786326,0.8101448597388876,0.6062659724312462,0.622176978204356
Réttarbǿtr | Rettarbøtr-AM 78 4to,0.2801206158743438,0.27735272620899765,0.2746896234057492,0.8805414912229789,0.8823647394736978,0.2654761288931714,0.42115002006454694,0.563243322542446,0.5362500339767208,0.6062223897657726,0.519555600389822,0.45083975736131143,0.46096224912532735,0.3862962549175125,0.8494966621524104,0.8395987979854647,0.5234155544494088,0.7240378899042386,0.7743952129095729,0.9000064122782208,0.9508737797357012,0.37813705141828124,0.2756695588286334,0.3676452802271909,0.28393192289332136,0.0,0.8696527581790868,0.5467340957137923,0.6390990684361819,0.815104257482278,0.6514966280208399,0.6753612080514633
Pamphilus saga-DG 4-7,0.7870202137104226,0.8768574946777885,0.8078229316462011,0.4275252351806388,0.9024936023840381,0.7806787263508281,0.8052739410677866,0.8431326688563305,0.8366855476813084,0.9039685292123518,0.8766195127614316,0.8737305469215149,0.889600715839471,0.9146690701738891,0.3914067822551992,0.38951791691059046,0.9176239843108001,0.7068864278009689,0.563440810707027,0.578311378351724,0.7249175309944098,0.8140071512611209,0.7911781607402482,0.8425655630546623,0.8076553715349771,0.8696527581790868,1.0658141036401503e-14,0.7804104296104422,0.8218105801233296,0.7758874507569629,0.8284737391908275,0.7522264080848381
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,0.3344086642293813,0.5346033465901576,0.3741912912685066,0.8127218874364338,0.6629024690507168,0.3142977683321083,0.7135473454691312,0.8341579142253588,0.435292871519264,0.6514494502906331,0.5551782186638443,0.5377353405140267,0.5851216985569063,0.6721853094091281,0.692833919984647,0.7019910161752058,0.8304727614100835,0.711509692373078,0.7467248205755783,0.7849451755366137,0.9050185849503185,0.37671691791766415,0.38306690589921966,0.5122465331597905,0.3677170946735602,0.5467340957137923,0.7804104296104422,1.1546319456101628e-13,0.24115918874351705,0.7708346779162799,0.5151800699518763,0.5500193229302626
Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,0.521093251562388,0.6717963744777584,0.5774757836501263,0.8454258982769963,0.60439621662871,0.48884034005776655,0.7363616988523438,0.8321211604116348,0.5294424010672021,0.7104069781222347,0.6467078623007251,0.6366722804935843,0.6624586196232947,0.739285843081027,0.7684826989840573,0.7721183842061423,0.844307588687323,0.7834203652442852,0.7972763121985997,0.8265466166323868,0.9178721277789584,0.5343613985318094,0.5175366897523228,0.6015869351934657,0.5005076591786326,0.6390990684361819,0.8218105801233296,0.24115918874351705,0.0,0.8174117644178447,0.6042267249412885,0.6380895133324952
Eddic poems-GKS 2365 4to,0.7884116657974981,0.8326262357289103,0.7992817470130775,0.8636192187237033,0.822575092043567,0.7863681732178522,0.8078023845866693,0.887465303580477,0.7824095705610348,0.8478505263645952,0.8537269913326432,0.8201801433208514,0.8446662405033838,0.8295920749715042,0.8591689156324311,0.8445377976810374,0.8747684278905874,0.8390852136468926,0.8857639023073471,0.8780019023778165,0.9141272501461832,0.8050674861989805,0.7971996978513729,0.8198726776423857,0.8101448597388876,0.815104257482278,0.7758874507569629,0.7708346779162799,0.8174117644178447,0.0,0.8028333273206372,0.8162003265745215
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,0.5097751933072511,0.6663967918389926,0.5490355968803797,0.8621369325201188,0.8451493663951709,0.5477914408037492,0.7691508043053545,0.8816421218430686,0.4936945140696789,0.66453976192261,0.5418038852909828,0.5039770570712803,0.5696375621320489,0.6222174123634776,0.7578255308371183,0.7594982388232423,0.8819877202511217,0.7539059498707892,0.7932942368977793,0.8206596811892446,0.9207506135781137,0.5861668255500628,0.5364542443965372,0.6455942314467452,0.6062659724312462,0.6514966280208399,0.8284737391908275,0.5151800699518763,0.6042267249412885,0.8028333273206372,2.7200464103316335e-14,0.6810477498675263
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.5806864554661327,0.6992069667729137,0.5882259064296267,0.7739829827901893,0.8515921071486174,0.569930507475213,0.7870243769652266,0.8971459028452163,0.6249965671348525,0.7794341118961453,0.7438783564843469,0.7165720103480944,0.7559233452621458,0.7584745986143102,0.7077862674028017,0.6831142324967183,0.8368708930252295,0.7382202036936707,0.7430642309090933,0.8284610592978796,0.9258627229154516,0.6115363796684851,0.5917007385473214,0.6903313712980664,0.622176978204356,0.6753612080514633,0.7522264080848381,0.5500193229302626,0.6380895133324952,0.8162003265745215,0.6810477498675263,1.7763568394002505e-14
