,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Dámusta saga-AM 557 4to,Gregory’s Dialogues-AM 677 4to,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Sveinka þáttr Steinarssonar-AM 557 4to,0.4226523903045881,0.4061689361218601,0.4628030105337355,0.5502142191869237,0.4991517564436879,0.6374261334400988,0.5076132106030158,0.43651294353228387,0.46837586310119306,0.43160260933762085,0.0,0.5067071688027225,0.4656859640051896,0.4579505720016619,0.4200376444135474,0.41900204436518973,0.5885442918480117,0.5580678111371489,0.6026423324682398,0.6650405733246032,0.5511389381977814,0.5738212420717073,0.43287108172829747,0.4115463421847143,0.7118604366713137,0.4549548679412815,0.5558239565729015,0.4409218218557136,0.40609012834192104,0.45645931466217793,0.6682910036094224,0.4043942659583536,0.49229184254430125,0.6803836551699666,0.4251933148910736,0.6313175252064511,0.4353938478333015,0.5370134733517883
Valdimars saga-AM 557 4to,0.24213961928748673,0.2247812933431762,0.2804201964388541,0.37372564747155124,0.30699847622479404,0.39186555055719385,0.28518540449142016,0.24897316192876628,0.22668714192681283,0.2443528161080294,0.5067071688027225,1.1102230246251565e-16,0.3270284826826192,0.3059661922837019,0.24484053688022334,0.268667312360366,0.4200868641203428,0.3466024856467077,0.46104525291164855,0.5576721194213983,0.33033036302959584,0.4489077117597582,0.2633325643163241,0.2179143921189376,0.5416051073074764,0.27770075786027304,0.34303664788304644,0.24313453306200117,0.22905819821292772,0.2097751438914457,0.5225550012886073,0.2252177810659125,0.2962934640948024,0.5863752489790717,0.260999947050362,0.4780179004326326,0.22568224532144443,0.3353100957736733
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.17870414575250104,0.1577202766694491,0.25697154597570737,0.37312102880472897,0.234822109434063,0.4055138514301251,0.2993850798711477,0.184938466494999,0.24292664627741078,0.18348809554769074,0.4656859640051896,0.3270284826826192,0.0,0.2563068736224744,0.17439930078980015,0.1653076483814765,0.3785172552819789,0.3150429176584928,0.43306812510262205,0.5024250381341622,0.3172787425920821,0.3987392873847446,0.16402957725118472,0.1647788586182669,0.5230333925865462,0.1800559316721222,0.32838579685980407,0.1838221080551078,0.13315374830796778,0.21045733153372492,0.5273417845095152,0.1481311300077005,0.2686635002887727,0.5447751487946051,0.1455702502832833,0.5043072770774268,0.18011554015795683,0.2860016749082894
Rögnvalldr ok Rauð-AM 557 4to,0.17985176086415933,0.17909359826461135,0.24234063214111112,0.3466436501748912,0.28260112872279497,0.4222290445382,0.28549335110001806,0.1835029813151019,0.2239133507132125,0.19005441214833063,0.4579505720016619,0.3059661922837019,0.2563068736224744,0.0,0.17760821132575821,0.19451919413634178,0.4083926652395623,0.3464912457942185,0.41763443683023294,0.5316039130530461,0.34506805939468643,0.3915768642467429,0.20435631851447533,0.16513422574974357,0.567999525276661,0.23426431404211767,0.3538303076474556,0.21719728822100492,0.16339587845008963,0.2154832974968245,0.5294085027360289,0.1841152583330481,0.26776781292397356,0.550600694586189,0.19072160052214193,0.43509750590844787,0.18145188102700172,0.3102542524151173
Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.11090762956820477,0.11078684077421297,0.1664236468280561,0.2888612581642963,0.20690114648896707,0.3463609550562673,0.2275552126275351,0.0933919751078367,0.12481679209252827,0.092042237124081,0.4200376444135474,0.24484053688022334,0.17439930078980015,0.17760821132575821,4.3298697960381105e-15,0.13560449532596863,0.3313838561380319,0.2644680850343114,0.3856050265628814,0.49574183440065156,0.26321622906005737,0.3506458913787244,0.11059252165084188,0.07792365279748037,0.5178251606211607,0.1283704009130573,0.28641584415085686,0.14371088873326088,0.08275357448865495,0.13566023676174166,0.4842093662585729,0.11472639282569463,0.20415020083156188,0.502103136804195,0.11633147302983182,0.3867965010793275,0.08077855467850936,0.20559851331366852
Codex Frisianus-AM 45 fol.,0.13565097333017895,0.10846433753978224,0.20177582650297143,0.32337106902677515,0.21776869936511367,0.36749337157420725,0.268893015424846,0.16138720827389863,0.20708542848197842,0.1334746786758736,0.41900204436518973,0.268667312360366,0.1653076483814765,0.19451919413634178,0.13560449532596863,1.2323475573339238e-14,0.35283827242775123,0.2863218604764223,0.4038820725957126,0.4909497755498763,0.2807887422034995,0.355686064071724,0.1385633016102792,0.13004180031468016,0.5170047462400622,0.1712120303488418,0.3116005742949738,0.15261294813268222,0.07032715081317009,0.14845326721075136,0.49667396389566487,0.09417901141321605,0.18557575814368,0.5152983346531625,0.12323324742695385,0.40050045713349414,0.14410611258339978,0.24125914916489355
Gregory’s Homilies on the Gospels-AM 677 4to,0.3463900534646004,0.32172729770878095,0.363177394409665,0.454681335772539,0.2846061201455541,0.2816322818509327,0.3454253532729985,0.33505540097602693,0.31793547615882456,0.3148076831104468,0.5885442918480117,0.4200868641203428,0.3785172552819789,0.4083926652395623,0.3313838561380319,0.35283827242775123,0.0,0.3345148422377945,0.48171413876916247,0.5886471425721675,0.3286492425343537,0.4977908379417053,0.35392964928172044,0.3206606910607611,0.5141495371568987,0.33605236761397606,0.28294217291504065,0.3498440067613159,0.30621105038487095,0.27639408424634904,0.5682012864922571,0.2917583604249232,0.36551191427231544,0.12843231758446716,0.34548614493019325,0.554022127687474,0.29964282375975326,0.35264210780187466
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.278884096181812,0.25072261865150924,0.28409030467852636,0.3936691022363772,0.2529707128153825,0.28646875002651484,0.27320838171108475,0.2756086367508086,0.25867448542456073,0.2525350042846457,0.5580678111371489,0.3466024856467077,0.3150429176584928,0.3464912457942185,0.2644680850343114,0.2863218604764223,0.3345148422377945,2.3314683517128287e-15,0.42262441376951787,0.5350447028645624,0.0490146347806536,0.45524831138185096,0.3029138013718322,0.2635543423695752,0.45922278788624593,0.2898467870160739,0.2389380096618383,0.27224616354254305,0.2381649936002611,0.20434478684044965,0.45546895916260455,0.24065852079055905,0.307851974842714,0.555130991869246,0.2880895357638882,0.5106979762809025,0.24029750378715198,0.2982109209277699
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.36970421209545323,0.3740947350890038,0.44209143712634824,0.5125706156232419,0.3703905188944552,0.44364625346401465,0.35532251391673086,0.37523027604689674,0.36650254293240814,0.3901397947168147,0.6026423324682398,0.46104525291164855,0.43306812510262205,0.41763443683023294,0.3856050265628814,0.4038820725957126,0.48171413876916247,0.42262441376951787,0.0,0.5897545682071681,0.42502660808361326,0.5374763707117018,0.39976284055269795,0.3587608050244211,0.5766681548447214,0.42568595128909814,0.40615828756952543,0.3924380376667672,0.3748620054142381,0.37477007455095723,0.5695923689832852,0.36775469549880624,0.44301128065564077,0.6429344090489044,0.3891315794865262,0.6427366856392875,0.3735157947039335,0.45579423658902374
Völuspá in Codex Regius-GKS 2365 4to,0.4905370475433303,0.4645205662226596,0.5504540443510779,0.6115352745048992,0.4939110018532209,0.6159269627647612,0.504040213772359,0.5002158611883116,0.525625678876658,0.5133157567423472,0.6650405733246032,0.5576721194213983,0.5024250381341622,0.5316039130530461,0.49574183440065156,0.4909497755498763,0.5886471425721675,0.5350447028645624,0.5897545682071681,0.0,0.5399958165510375,0.5920798873091806,0.49378403460322595,0.498391059452847,0.662938388559523,0.5141183641106137,0.5442551526829906,0.4829587667047681,0.47251205331416213,0.5261066926738192,0.6706027247190613,0.4588704461851866,0.5510879734045706,0.7043090229879467,0.4725464791814479,0.6982498303508047,0.4941953555132348,0.5970085159923865
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.2726774786850885,0.25030513595797155,0.274757545687387,0.37966361707903906,0.24601145214735087,0.24653605752716323,0.25633820358593273,0.2747642855678296,0.23784513703453414,0.24686948788923135,0.5511389381977814,0.33033036302959584,0.3172787425920821,0.34506805939468643,0.26321622906005737,0.2807887422034995,0.3286492425343537,0.0490146347806536,0.42502660808361326,0.5399958165510375,0.0,0.45409652846251225,0.30905424482755184,0.2609270500380174,0.43005100233758764,0.289947112514619,0.20571134704861316,0.27413578536954963,0.23994914688247582,0.17398504546532334,0.43733077232302364,0.2299140142570314,0.28413799036501386,0.5608288546169238,0.2970743185974881,0.4890319718063798,0.2381830025643521,0.28469454782376646
Eiríks saga víðförla-AM 557 4to,0.33019312926125655,0.34182129498412206,0.382479856294062,0.47635582387553543,0.3705328674663272,0.5118376228266684,0.42520217246625636,0.3776937045987281,0.4038597159113517,0.3521638576988323,0.5738212420717073,0.4489077117597582,0.3987392873847446,0.3915768642467429,0.3506458913787244,0.355686064071724,0.4977908379417053,0.45524831138185096,0.5374763707117018,0.5920798873091806,0.45409652846251225,3.3306690738754696e-16,0.379354504543143,0.35954104354558325,0.5945642872706463,0.38680054361651195,0.4221828535625005,0.36446074493741754,0.331616279811739,0.3719621277428411,0.599029789870955,0.3371556076175075,0.3930589519397938,0.6430917456872326,0.3570832006400665,0.5167345569820204,0.3775764946992133,0.4596679487151024
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.132745359326644,0.1232762145460019,0.2114639158424586,0.32524777263208493,0.22901395747488762,0.3993671329120494,0.2589474093156586,0.11328534882106889,0.1727067222143972,0.1341517355264471,0.43287108172829747,0.2633325643163241,0.16402957725118472,0.20435631851447533,0.11059252165084188,0.1385633016102792,0.35392964928172044,0.3029138013718322,0.39976284055269795,0.49378403460322595,0.30905424482755184,0.379354504543143,0.0,0.09581273116605427,0.5415441175556114,0.13482313682920144,0.33305082313771994,0.1534423346411664,0.09681712722880653,0.1800293865938879,0.5099951024814191,0.1205486519919251,0.2519539755202729,0.5103368325347668,0.109248080225129,0.4625784256681089,0.10460189964514777,0.23126127424057474
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.09535670193277501,0.08058040251958254,0.16230111322585372,0.27660349591563826,0.18875320805503615,0.32551682414936745,0.19502492406480187,0.08250876321961431,0.10226605628414986,0.09207203851050894,0.4115463421847143,0.2179143921189376,0.1647788586182669,0.16513422574974357,0.07792365279748037,0.13004180031468016,0.3206606910607611,0.2635543423695752,0.3587608050244211,0.498391059452847,0.2609270500380174,0.35954104354558325,0.09581273116605427,0.0,0.5179469678790456,0.10795471357170083,0.2711831698134062,0.12196163176019836,0.07566207017569904,0.1067719612791802,0.4570501926132027,0.08621753612550775,0.196699768410333,0.4919522729106113,0.09054172444360309,0.42199833881297566,0.06011721716926022,0.1925405783076961
De xii abusivis saeculi-AM 677 4to,0.5020882716936819,0.49648345024848184,0.5272297671606085,0.6065108635522933,0.41071324201236115,0.41754051634978995,0.4478967701128109,0.5163644439474204,0.46884344663095334,0.5136959325800912,0.7118604366713137,0.5416051073074764,0.5230333925865462,0.567999525276661,0.5178251606211607,0.5170047462400622,0.5141495371568987,0.45922278788624593,0.5766681548447214,0.662938388559523,0.43005100233758764,0.5945642872706463,0.5415441175556114,0.5179469678790456,5.551115123125783e-16,0.5270062259096576,0.3595107251908267,0.4925650386339979,0.4984026937932007,0.41637105122399287,0.612198049069936,0.4623027052533545,0.49604083877620686,0.7264895319551883,0.5289616139661799,0.6732721693819101,0.5107228895892653,0.5221568500263662
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.15977941918862004,0.1399911481028605,0.21123077073378627,0.3311966503904161,0.21989790757408267,0.3532873319778288,0.2606680228326048,0.14096755945271167,0.16206173645123267,0.1446114898490014,0.4549548679412815,0.27770075786027304,0.1800559316721222,0.23426431404211767,0.1283704009130573,0.1712120303488418,0.33605236761397606,0.2898467870160739,0.42568595128909814,0.5141183641106137,0.289947112514619,0.38680054361651195,0.13482313682920144,0.10795471357170083,0.5270062259096576,6.772360450213455e-15,0.2968864938348129,0.17358270750265314,0.11816266927019414,0.15364202858686393,0.5065442889567993,0.13465172965124406,0.2366489072857869,0.5218236280005157,0.13087097951133364,0.45847276435958306,0.1152916767550829,0.22988816197051165
De virtutibus et vitiis-AM 619 4to,0.2744965483206697,0.26072019525970846,0.3026372753047264,0.40794144420475564,0.16459787604888454,0.17077661633132823,0.21439674878462267,0.290995504040266,0.22499225915440435,0.26773116019222476,0.5558239565729015,0.34303664788304644,0.32838579685980407,0.3538303076474556,0.28641584415085686,0.3116005742949738,0.28294217291504065,0.2389380096618383,0.40615828756952543,0.5442551526829906,0.20571134704861316,0.4221828535625005,0.33305082313771994,0.2711831698134062,0.3595107251908267,0.2968864938348129,0.0,0.287431309933161,0.27707686539228804,0.15499069720620207,0.43890516212481046,0.20032663141756513,0.2756853280401752,0.5734574697644684,0.3067323989372076,0.5044626312958795,0.25329042884081565,0.3119588253561215
Trójumanna saga-AM 573 4to,0.14523260750998623,0.10004192971713632,0.21270420744253193,0.3391120699508017,0.2003781257798386,0.36638186853503896,0.20968746568943708,0.15096936399264793,0.1830587010443866,0.15217270876032052,0.4409218218557136,0.24313453306200117,0.1838221080551078,0.21719728822100492,0.14371088873326088,0.15261294813268222,0.3498440067613159,0.27224616354254305,0.3924380376667672,0.4829587667047681,0.27413578536954963,0.36446074493741754,0.1534423346411664,0.12196163176019836,0.4925650386339979,0.17358270750265314,0.287431309933161,3.6637359812630166e-15,0.11064785950941558,0.15067116276046189,0.4786339565195167,0.11286297476401552,0.22961356051951387,0.5200435418262526,0.1360606333419062,0.46960673028951383,0.1388843198103541,0.26779369413054466
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.09525975398292996,0.07220050605839046,0.1539269208479842,0.2846877664231603,0.1738155665536466,0.32707351907860505,0.22341120356357702,0.10381147167539684,0.1496422063435775,0.07776704682294044,0.40609012834192104,0.22905819821292772,0.13315374830796778,0.16339587845008963,0.08275357448865495,0.07032715081317009,0.30621105038487095,0.2381649936002611,0.3748620054142381,0.47251205331416213,0.23994914688247582,0.331616279811739,0.09681712722880653,0.07566207017569904,0.4984026937932007,0.11816266927019414,0.27707686539228804,0.11064785950941558,6.994405055138486e-15,0.11456226867785602,0.48029677351704325,0.0757473487874043,0.16705456577099798,0.4813814989491091,0.07518036491792801,0.39170445087476624,0.08676773947189642,0.18907760335659396
Alexanders saga-AM 519 a 4to,0.1485772004423188,0.11495520514513624,0.16791739059694033,0.29412428461694873,0.1549932998548681,0.18599772582553598,0.16427972937666346,0.1469143344919316,0.10238882092950141,0.12386216691898655,0.45645931466217793,0.2097751438914457,0.21045733153372492,0.2154832974968245,0.13566023676174166,0.14845326721075136,0.27639408424634904,0.20434478684044965,0.37477007455095723,0.5261066926738192,0.17398504546532334,0.3719621277428411,0.1800293865938879,0.1067719612791802,0.41637105122399287,0.15364202858686393,0.15499069720620207,0.15067116276046189,0.11456226867785602,6.772360450213455e-14,0.41404422286514075,0.09306208526406679,0.15404145167273642,0.5149700111314188,0.16198937868664143,0.38828703611245197,0.10704082726643271,0.1890507523517848
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.46792101632964656,0.453754811664841,0.5007793230641664,0.5750507278306775,0.4582134377989684,0.4904640816102952,0.43533337644788517,0.4879568192923326,0.45678296690980236,0.4810348185011456,0.6682910036094224,0.5225550012886073,0.5273417845095152,0.5294085027360289,0.4842093662585729,0.49667396389566487,0.5682012864922571,0.45546895916260455,0.5695923689832852,0.6706027247190613,0.43733077232302364,0.599029789870955,0.5099951024814191,0.4570501926132027,0.612198049069936,0.5065442889567993,0.43890516212481046,0.4786339565195167,0.48029677351704325,0.41404422286514075,3.3306690738754696e-16,0.43776007675966544,0.5023990987965306,0.7212977609475322,0.48888153236838716,0.6638838938002243,0.4674399947103489,0.5319359963488489
