,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 302 fol,Réttarbǿtr Eiríks Magnússonar (skipan) | Rettarbøter frå Eirik Magnusson (skipan)-AM 302 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Alexanders saga-AM 519 a 4to,Vǫluspá-AM 544 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Breta sǫgur-AM 573 4to,Trójumanna saga-AM 573 4to,Kristinréttr Magnúss Hákonarsonar | Magnus Lagabøtes kristenrett-AM 60 4to,Um tíund | Om tienden-AM 60 4to,Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,Réttarbǿtr | Rettarbøter-AM 60 4to,De virtutibus et vitiis-AM 619 4to,Old Norwegian Homily Book-AM 619 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",1. De xii abusivis saeculi-AM 677 4to,2. Prosper’s Epigrams-AM 677 4to,3. Gregory’s Homilies on the Gospels-AM 677 4to,4. Gregory’s Dialogues-AM 677 4to,Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,Réttarbǿtr | Rettarbøtr-AM 78 4to,Pamphilus saga-DG 4-7,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,Eddic poems-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to
Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,0.3590711636598951,0.5295544614574259,0.4263343172639076,0.871106816251496,0.9055720928620903,0.44625661429362085,0.5929896844477782,0.6868191065689624,0.5040134118528761,0.6071298421235674,5.773159728050814e-15,0.10009224242608716,0.12784455051960242,0.2953348379123374,0.8899146450123556,0.8729786329665161,0.6222949567020868,0.8077586299601494,0.8075338643615144,0.9003926255154248,0.9316281198069355,0.5344001875359228,0.3850743133744211,0.4316649596740765,0.4495886426624416,0.5381109855373398,0.8771134487721775,0.5626727111435462,0.6498038622532324,0.853543776345292,0.5425952346236568,0.7485140555458736
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,0.31876772224620853,0.4796867639190904,0.3791730239226182,0.8661068279147714,0.8902232933897114,0.4023900413952546,0.5552351004742719,0.6698478251138922,0.4631021199539991,0.5738794810376686,0.10009224242608716,0.0,0.059489201441213835,0.1856173957013939,0.8848115687061434,0.8710285078093113,0.5856027410045688,0.7934998753656537,0.8070685786515273,0.9073260010122854,0.937132688103271,0.512281742664263,0.36990911239961566,0.43677922884027465,0.4193404932045587,0.47235959653437853,0.8741155067620622,0.5435793198941509,0.6388911812382643,0.8199261395437478,0.5036465468766588,0.7210169508069744
Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,0.35363871529562096,0.49463951532508843,0.40989038129149336,0.8772056339352963,0.9094921882291253,0.4289685138336923,0.5482510333661207,0.649900151495969,0.49836210048390006,0.606939244112707,0.12784455051960242,0.059489201441213835,0.0,0.20575907444622477,0.9067714167260056,0.8920080527415921,0.5681655100450087,0.8001228895516821,0.8119212479791608,0.9203877292228374,0.9426435121751425,0.5390654105274286,0.39300761925990824,0.4488818059277472,0.42197438255062436,0.4862790422086829,0.8904879831357262,0.5938341010118193,0.6669861996801365,0.8448084218621468,0.5719248783306818,0.7614744624090907
Réttarbǿtr | Rettarbøter-AM 60 4to,0.4080957200290489,0.4366109443607472,0.43085345388575347,0.8999031331394255,0.8985196138983251,0.4587399524971806,0.5448302781818208,0.6775928364653431,0.5483679182579368,0.5883531432439801,0.2953348379123374,0.1856173957013939,0.20575907444622477,0.0,0.9294442959413051,0.9154745464447911,0.5575589987998122,0.8187185612815205,0.8451778480194934,0.9542065617768996,0.9664749329575268,0.5573414603076738,0.4074172832709736,0.48451250372760346,0.4679137200776028,0.41324492320504314,0.9154948361946944,0.6785199072957051,0.7424980709329998,0.8309525843750953,0.6243305334571075,0.763906968485404
De virtutibus et vitiis-AM 619 4to,0.7445623704352252,0.8662736113867255,0.7729436703762185,0.5689882194490035,0.880642515247683,0.7298742146355728,0.8769368156694869,0.9164371933510336,0.7933011542077093,0.9051442810848427,0.8899146450123556,0.8848115687061434,0.9067714167260056,0.9294442959413051,0.0,0.2869963616028772,0.9548783784094259,0.5778206743516725,0.4902848053912894,0.5518160886931669,0.7712964247738291,0.7722723098210287,0.7454212681002894,0.8315967043909374,0.7712959959257273,0.8552862202455465,0.39730556600018596,0.6985666266322187,0.7707744762977995,0.8602545710745679,0.7590116044823719,0.7117957808235417
Old Norwegian Homily Book-AM 619 4to,0.7386242779454291,0.8549958785690782,0.7647431668769245,0.2990198825244733,0.8713634706877164,0.7293312652538225,0.8328638159535725,0.8846723930777617,0.7868384197938605,0.9040488374059741,0.8729786329665161,0.8710285078093113,0.8920080527415921,0.9154745464447911,0.2869963616028772,0.0,0.9303707648321371,0.5645446552376707,0.3553266271169313,0.4471242920743499,0.6798726391454433,0.7655404889982051,0.742499226897054,0.814363884569085,0.7659203612327125,0.8469012130013168,0.40060795047916,0.7100805953000879,0.7759032721490258,0.8465916234846658,0.7624476288242213,0.6829631777143719
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.5525790356909237,0.582642874404645,0.5389893211156633,0.8845734892895604,0.9406033612274397,0.5699758759594802,0.44518362888424745,0.49116354224390757,0.778898783883164,0.6915927495503291,0.6222949567020868,0.5856027410045688,0.5681655100450087,0.5575589987998122,0.9548783784094259,0.9303707648321371,0.0,0.7255041738715622,0.7931899080967956,0.9524198660399643,0.9570174627144659,0.6483696402950236,0.5510411560234558,0.5615798544902642,0.5547030851352811,0.5437364395038594,0.9184574755680577,0.834059548613538,0.8457762617558993,0.875498901259761,0.8830786291007013,0.8402719308943618
1. De xii abusivis saeculi-AM 677 4to,0.6463227836959908,0.7589980056047794,0.6628236276262687,0.7082827808799261,0.8762884690837274,0.6378769898677348,0.7373425075862321,0.7515596027629863,0.7813501998031183,0.8674843770824595,0.8077586299601494,0.7934998753656537,0.8001228895516821,0.8187185612815205,0.5778206743516725,0.5645446552376707,0.7255041738715622,0.0,0.4610548328355806,0.601406604852156,0.8082675318877545,0.6905499085650098,0.6516465513627354,0.7161070946205463,0.66586938017409,0.7350443827855244,0.7112688560981723,0.7187423912330201,0.7863301609409257,0.8401852562304725,0.7561701802398644,0.7442627564816093
2. Prosper’s Epigrams-AM 677 4to,0.6974893836389613,0.8007292458763987,0.723917539418711,0.27848773590362763,0.911990611083151,0.6917196409276698,0.7218880179025073,0.7705357554693375,0.8061421698064061,0.8817846815950146,0.8075338643615144,0.8070685786515273,0.8119212479791608,0.8451778480194934,0.4902848053912894,0.3553266271169313,0.7931899080967956,0.4610548328355806,2.3314683517128287e-15,0.30730036714261566,0.5706075398137773,0.7530523307683659,0.6983059980710535,0.7514093361533905,0.7097815530492471,0.780839348470316,0.567997710549716,0.7528711032975014,0.7999471179867887,0.886669700827397,0.795105013190639,0.7486885212560783
3. Gregory’s Homilies on the Gospels-AM 677 4to,0.8206424673993309,0.9099143518756999,0.8458022826429057,0.43102200149804515,0.9228399371570183,0.813669581136017,0.8525583154204205,0.9027997318325162,0.8495807859224814,0.9417728745285933,0.9003926255154248,0.9073260010122854,0.9203877292228374,0.9542065617768996,0.5518160886931669,0.4471242920743499,0.9524198660399643,0.601406604852156,0.30730036714261566,0.0,0.14419650502730919,0.8382776652211864,0.8223441406827634,0.8630418119018799,0.8368432123090026,0.9035518243199067,0.584918022899547,0.7907801571022538,0.8294075885566081,0.8794443330949836,0.8227697640561633,0.8322628250665436
4. Gregory’s Dialogues-AM 677 4to,0.9132149428596911,0.9546834901228494,0.9244350985372093,0.6093816652877422,0.9625392170981384,0.9141692886183386,0.8840636353692007,0.9167805689956748,0.9204567870075981,0.9707124183569307,0.9316281198069355,0.937132688103271,0.9426435121751425,0.9664749329575268,0.7712964247738291,0.6798726391454433,0.9570174627144659,0.8082675318877545,0.5706075398137773,0.14419650502730919,2.964295475749168e-14,0.9221187466519711,0.915994848317089,0.9201702433144489,0.9201928283645597,0.9520039286987345,0.731778825198253,0.90804106370848,0.9197363820487527,0.9157622944588006,0.9221459746343666,0.927615502498863
Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,0.23352898073268757,0.41397454056324134,0.23983915390977628,0.8516075456731993,0.8626447858187719,0.1906186689687296,0.6324731736953348,0.7365428468191855,0.4917997363322464,0.6751778598383658,0.5344001875359228,0.512281742664263,0.5390654105274286,0.5573414603076738,0.7722723098210287,0.7655404889982051,0.6483696402950236,0.6905499085650098,0.7530523307683659,0.8382776652211864,0.9221187466519711,0.0,0.23659518736529395,0.292675613669804,0.23076067003834333,0.4104853417407206,0.8185041442689599,0.39688453106627397,0.5462928836261092,0.8094988598038608,0.5933367503512786,0.6222370160188935
Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,0.13370681578660204,0.3277010163394555,0.1660566864725923,0.8161020505331862,0.8599676747893259,0.10226534029836265,0.526431677723658,0.6461720086210334,0.44632822110961134,0.5512301865579178,0.3850743133744211,0.36990911239961566,0.39300761925990824,0.4074172832709736,0.7454212681002894,0.742499226897054,0.5510411560234558,0.6516465513627354,0.6983059980710535,0.8223441406827634,0.915994848317089,0.23659518736529395,0.0,0.23133089883199198,0.13420737000234784,0.30463116432121207,0.7933921891632238,0.39579318216585857,0.5234130148479321,0.7988004656511305,0.5385824711899071,0.5994208257769058
Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,0.2665759352327197,0.4240652527951104,0.3028188553884442,0.8562559230632423,0.88443323084308,0.23027554739343425,0.5412820303630974,0.643191438095352,0.5179164204142592,0.6549387456194355,0.4316649596740765,0.43677922884027465,0.4488818059277472,0.48451250372760346,0.8315967043909374,0.814363884569085,0.5615798544902642,0.7161070946205463,0.7514093361533905,0.8630418119018799,0.9201702433144489,0.292675613669804,0.23133089883199198,0.0,0.23157574706073258,0.39287175393525886,0.8441962498303057,0.5217750608986351,0.6071843536235613,0.8216975767287912,0.6466127966764784,0.6962380687897989
Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,0.10419616461059822,0.3215641572847351,0.1297773313456846,0.826765458717894,0.8747608313925876,0.06539700356583045,0.5313440636094101,0.6382978741293209,0.5187740085685817,0.624101467157384,0.4495886426624416,0.4193404932045587,0.42197438255062436,0.4679137200776028,0.7712959959257273,0.7659203612327125,0.5547030851352811,0.66586938017409,0.7097815530492471,0.8368432123090026,0.9201928283645597,0.23076067003834333,0.13420737000234784,0.23157574706073258,5.639932965095795e-14,0.3111232939281311,0.8102345150572824,0.38175576721051296,0.5080057004930625,0.8126000403381526,0.6089664461823168,0.6290144548019132
Réttarbǿtr | Rettarbøtr-AM 78 4to,0.3051955952609857,0.3147000999400237,0.2998840626357332,0.8841390746263929,0.8863924192745226,0.29069107827502383,0.5301285017548387,0.6707130301461589,0.5584444180611788,0.6305897859368377,0.5381109855373398,0.47235959653437853,0.4862790422086829,0.41324492320504314,0.8552862202455465,0.8469012130013168,0.5437364395038594,0.7350443827855244,0.780839348470316,0.9035518243199067,0.9520039286987345,0.4104853417407206,0.30463116432121207,0.39287175393525886,0.3111232939281311,0.0,0.8748546349196585,0.568215282799848,0.6533470266319437,0.82280058760744,0.6630578556944272,0.6883363772385739
Pamphilus saga-DG 4-7,0.7890393402004361,0.8802272587644348,0.8112218939717752,0.4345502238460306,0.9026920902675258,0.7829679065852022,0.8361423291825872,0.8778144956078371,0.8397029744764863,0.9064562003461303,0.8771134487721775,0.8741155067620622,0.8904879831357262,0.9154948361946944,0.39730556600018596,0.40060795047916,0.9184574755680577,0.7112688560981723,0.567997710549716,0.584918022899547,0.731778825198253,0.8185041442689599,0.7933921891632238,0.8441962498303057,0.8102345150572824,0.8748546349196585,0.0,0.7834487833938824,0.822951969112025,0.7773730961163827,0.8294880395389774,0.7492276941596447
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,0.3468045137426665,0.5518908911398053,0.39095788609241244,0.8159378113685742,0.6714072312370781,0.3274860661215757,0.7615252683802644,0.8715835156793814,0.45065025199201403,0.6655108549473945,0.5626727111435462,0.5435793198941509,0.5938341010118193,0.6785199072957051,0.6985666266322187,0.7100805953000879,0.834059548613538,0.7187423912330201,0.7528711032975014,0.7907801571022538,0.90804106370848,0.39688453106627397,0.39579318216585857,0.5217750608986351,0.38175576721051296,0.568215282799848,0.7834487833938824,4.440892098500626e-14,0.2474693228677377,0.7739819756916546,0.5219168206057359,0.5631437387285684
Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,0.5261928342966686,0.6806318354033081,0.5852334108738925,0.8471311243547914,0.6146220748419993,0.4945058632623144,0.7786006915238729,0.868741913998654,0.5387305689872754,0.722012420887692,0.6498038622532324,0.6388911812382643,0.6669861996801365,0.7424980709329998,0.7707744762977995,0.7759032721490258,0.8457762617558993,0.7863301609409257,0.7999471179867887,0.8294075885566081,0.9197363820487527,0.5462928836261092,0.5234130148479321,0.6071843536235613,0.5080057004930625,0.6533470266319437,0.822951969112025,0.2474693228677377,4.9960036108132044e-15,0.8188627187263828,0.6060960020381381,0.6455313197194045
Eddic poems-GKS 2365 4to,0.7901493023187144,0.836370219248863,0.8024077518295974,0.8647267204282997,0.825955460228794,0.788400815598985,0.8387075818354646,0.9111202085200119,0.7845063054897212,0.8510578830450252,0.853543776345292,0.8199261395437478,0.8448084218621468,0.8309525843750953,0.8602545710745679,0.8465916234846658,0.875498901259761,0.8401852562304725,0.886669700827397,0.8794443330949836,0.9157622944588006,0.8094988598038608,0.7988004656511305,0.8216975767287912,0.8126000403381526,0.82280058760744,0.7773730961163827,0.7739819756916546,0.8188627187263828,0.0,0.803821100288626,0.8188123208375218
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,0.510813235406482,0.6733739427479237,0.5532740026567597,0.8618157277327442,0.8462446115907165,0.548974702295799,0.8044723186982661,0.9068927547767084,0.4999216293730441,0.6757797210989746,0.5425952346236568,0.5036465468766588,0.5719248783306818,0.6243305334571075,0.7590116044823719,0.7624476288242213,0.8830786291007013,0.7561701802398644,0.795105013190639,0.8227697640561633,0.9221459746343666,0.5933367503512786,0.5385824711899071,0.6466127966764784,0.6089664461823168,0.6630578556944272,0.8294880395389774,0.5219168206057359,0.6060960020381381,0.803821100288626,0.0,0.685332756768139
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.5860570299118631,0.7085962117236835,0.5930995933288249,0.776836736664805,0.854010486065638,0.5749160180322732,0.8208886578507114,0.9199762416791091,0.6364615200956989,0.7885543473514816,0.7485140555458736,0.7210169508069744,0.7614744624090907,0.763906968485404,0.7117957808235417,0.6829631777143719,0.8402719308943618,0.7442627564816093,0.7486885212560783,0.8322628250665436,0.927615502498863,0.6222370160188935,0.5994208257769058,0.6962380687897989,0.6290144548019132,0.6883363772385739,0.7492276941596447,0.5631437387285684,0.6455313197194045,0.8188123208375218,0.685332756768139,0.0
