,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 302 fol,Réttarbǿtr Eiríks Magnússonar (skipan) | Rettarbøter frå Eirik Magnusson (skipan)-AM 302 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Alexanders saga-AM 519 a 4to,Vǫluspá-AM 544 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Breta sǫgur-AM 573 4to,Trójumanna saga-AM 573 4to,Kristinréttr Magnúss Hákonarsonar | Magnus Lagabøtes kristenrett-AM 60 4to,Um tíund | Om tienden-AM 60 4to,Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,Réttarbǿtr | Rettarbøter-AM 60 4to,De virtutibus et vitiis-AM 619 4to,Old Norwegian Homily Book-AM 619 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",1. De xii abusivis saeculi-AM 677 4to,2. Prosper’s Epigrams-AM 677 4to,3. Gregory’s Homilies on the Gospels-AM 677 4to,4. Gregory’s Dialogues-AM 677 4to,Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,Réttarbǿtr | Rettarbøtr-AM 78 4to,Pamphilus saga-DG 4-7,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,Eddic poems-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to
Kristinréttr hinn eldri Frostaþings | Frostatings eldre kristenrett-AM 60 4to,0.3841149959023945,0.5648573467696575,0.4486256132411769,0.8724605107326538,0.8609084000011522,0.46777604639708936,0.6066790656983214,0.696651606286729,0.5168304871935281,0.6297155579570932,3.341771304121721e-14,0.13305578031990895,0.16502284049267035,0.3314565582965243,0.8979018575077888,0.8962910742173238,0.6479360314144706,0.8235125548742296,0.8192861254131377,0.9052812232795858,0.9347725100490498,0.5549949075408558,0.4048748692739458,0.44672519523611676,0.4745275725204735,0.5718690348145232,0.8875501963024814,0.5800385877710141,0.6783676592188699,0.8759233833248451,0.5575734862477566,0.7619186841660791
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 60 4to,0.32956597247987884,0.5086497357312917,0.38966049735107455,0.866273936826703,0.8595016371783393,0.4123418342886218,0.5628238634378957,0.675405437082462,0.48747859813890604,0.6132194565914458,0.13305578031990895,2.7422508708241367e-13,0.07513214136953505,0.2106325971625279,0.8913442855167933,0.8927040618471471,0.6068360199329506,0.8068742152312427,0.8153164321143451,0.9101450325618401,0.9387960948716999,0.5300552952531833,0.3892212177300538,0.45069687463620434,0.43395015718767616,0.501577312664832,0.8816747649543896,0.5511854630218609,0.6607265501847643,0.8436870798018683,0.5069811236972058,0.73061370923646
Bǿjarlǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov-AM 60 4to,0.3723870349623395,0.5269483641523691,0.4276587066483791,0.8779091525457893,0.8751836137472166,0.4457623180295073,0.5610477964364766,0.6592227188209565,0.5253233548105735,0.6465980362069769,0.16502284049267035,0.07513214136953505,0.0,0.23816256601732588,0.9127851902267721,0.9108573627911731,0.5939687547190887,0.8146071677199225,0.8215991736852724,0.9234364269827664,0.9446533945747442,0.5593560457442049,0.41800312074736123,0.46777744594670456,0.43726702366441395,0.5195128715750624,0.8977141895154187,0.6045075590168568,0.6894866801473045,0.8678025043425637,0.5793130736105512,0.771923560397558
Réttarbǿtr | Rettarbøter-AM 60 4to,0.4276446150081752,0.4747822351408074,0.45168517974232847,0.901742868099922,0.8892184983463979,0.4781004185526154,0.5629750250654404,0.690703203294257,0.5747077031077842,0.6353198608418973,0.3314565582965243,0.2106325971625279,0.23816256601732588,3.774758283725532e-15,0.9341552674824112,0.9302103820214929,0.5888092638962423,0.8336228247640963,0.8540659868261384,0.9556204253405279,0.9675680302317127,0.5787902393647454,0.4346560385477384,0.5041359023764593,0.4905219291348414,0.4537841243028269,0.9222676020274256,0.6889539752820868,0.7610477777105848,0.8591322101860857,0.63001898264438,0.7780798205486794
De virtutibus et vitiis-AM 619 4to,0.757395370597612,0.8800164684519961,0.7834677388650136,0.5987637799838875,0.8769659004333346,0.7446191839145253,0.8799636430137653,0.9184301376878798,0.8127259582624088,0.9172949185756579,0.8979018575077888,0.8913442855167933,0.9127851902267721,0.9341552674824112,1.2434497875801753e-14,0.2959566902652161,0.9567038111242534,0.6302950611515932,0.5339447825935493,0.5891780009296579,0.7852853750711428,0.7902659151448141,0.7594875705829115,0.835697740216292,0.7835267910884376,0.8667599870133945,0.46364226012840104,0.7181494095887296,0.7942214138106134,0.8892355041493234,0.7733814919199913,0.7272916812471295
Old Norwegian Homily Book-AM 619 4to,0.7807937202167695,0.8851821912560163,0.801569519199554,0.4198741127366046,0.8848648535022048,0.7741468833332439,0.855729028501458,0.8984302944185414,0.829441366927055,0.9258489680642478,0.8962910742173238,0.8927040618471471,0.9108573627911731,0.9302103820214929,0.2959566902652161,0.0,0.9424253439210425,0.6677104871243718,0.48448921794873134,0.5515313383171783,0.7330596924916142,0.8092124692988487,0.7854197288968157,0.8406313331993439,0.8047290482991178,0.8761025222315353,0.520995706245341,0.7610921779516993,0.8224534136659059,0.8913721542590947,0.8028787981116613,0.7272290419687808
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.5730656505781478,0.6194994153815692,0.5604339025790311,0.8854748815666904,0.9464623047947572,0.5902885222209622,0.4715503554454442,0.514516235974428,0.7945372748424079,0.7271275472855616,0.6479360314144706,0.6068360199329506,0.5939687547190887,0.5888092638962423,0.9567038111242534,0.9424253439210425,0.0,0.7431262920271732,0.7945460771099904,0.954014837527201,0.9586178528917269,0.6720178082448232,0.5758881171095931,0.5835777365333996,0.5770306001488181,0.5797186609679541,0.9248579742224092,0.8398907208110626,0.8575463048986597,0.9007532034516862,0.8865005726342708,0.8470893839057917
1. De xii abusivis saeculi-AM 677 4to,0.6662463976534014,0.7847044383928942,0.6811276475445658,0.728533209849177,0.8834148530749831,0.6599546427088681,0.7519008176490092,0.7645419380155121,0.8026743843527157,0.8843522998251685,0.8235125548742296,0.8068742152312427,0.8146071677199225,0.8336228247640963,0.6302950611515932,0.6677104871243718,0.7431262920271732,0.0,0.49819517925807777,0.6222442375752719,0.8104209462804803,0.7170875986896827,0.6721274038873939,0.7290926077107871,0.6861477883052588,0.7583928029301807,0.7362750576540007,0.7383694537944129,0.8091017209924835,0.86025859556568,0.7715501673077051,0.7626853988620237
2. Prosper’s Epigrams-AM 677 4to,0.707594313832414,0.8175889042610396,0.7326358631556935,0.3132446797164651,0.8914432752122573,0.7031702283151713,0.7301810877745223,0.7765925854417612,0.8193986970226383,0.8946525875835762,0.8192861254131377,0.8153164321143451,0.8215991736852724,0.8540659868261384,0.5339447825935493,0.48448921794873134,0.7945460771099904,0.49819517925807777,0.0,0.3333714586020692,0.5855187658568828,0.7677279034943906,0.7100886154867768,0.7577749558224526,0.7208799764885396,0.7964485281313374,0.593068216435402,0.762984269725278,0.816580858049069,0.8496292828425194,0.8026622831311754,0.7626977923153908
3. Gregory’s Homilies on the Gospels-AM 677 4to,0.8242971595385097,0.9166847291858954,0.8482400665608003,0.44875277355916643,0.906178356606995,0.8182575292586889,0.8533150278529158,0.90211314717721,0.8589917224012736,0.9474978234333457,0.9052812232795858,0.9101450325618401,0.9234364269827664,0.9556204253405279,0.5891780009296579,0.5515313383171783,0.954014837527201,0.6222442375752719,0.3333714586020692,7.027711745877241e-14,0.15736699772993012,0.8462032886216618,0.8266604095186979,0.8637931821266976,0.8409156996792773,0.9086158323545669,0.6216596280516831,0.7980401761570013,0.84228634262944,0.8933785732948687,0.828158264851509,0.8391555042153174
4. Gregory’s Dialogues-AM 677 4to,0.9148577074515821,0.9579515418015031,0.9257232226241456,0.6151980913162255,0.9518816399432302,0.9160314546049639,0.884319037004753,0.9160512171996312,0.9249850930270563,0.9735066622030965,0.9347725100490498,0.9387960948716999,0.9446533945747442,0.9675680302317127,0.7852853750711428,0.7330596924916142,0.9586178528917269,0.8104209462804803,0.5855187658568828,0.15736699772993012,4.873879078104437e-14,0.9256518093153361,0.9182462511406505,0.9215230977556597,0.9221857320558553,0.9547761222039894,0.7497012052843446,0.9103004572104583,0.9253198993719892,0.9244886995583519,0.9240446443191022,0.9280138194477511
Kristinréttr hinn eldri Borgarþings | Borgartings eldre kristenrett-AM 78 4to,0.2577532049683027,0.45544525736542885,0.26434785744026856,0.8553194528318184,0.8564355281923699,0.21777261021311556,0.6468030472569494,0.7463522278294847,0.5141443291411127,0.7047936306873832,0.5549949075408558,0.5300552952531833,0.5593560457442049,0.5787902393647454,0.7902659151448141,0.8092124692988487,0.6720178082448232,0.7170875986896827,0.7677279034943906,0.8462032886216618,0.9256518093153361,1.554312234475219e-14,0.2610053577323831,0.31037943831643733,0.26071583390898245,0.44931747791382326,0.8332021198002962,0.41974960914259074,0.5811719157355351,0.8470532624129616,0.6031351528284518,0.6424052549251134
Kristinréttr Jóns erkibiskups | Erkebiskop Jons kristenrett-AM 78 4to,0.15070477638952817,0.3682889915446932,0.18308608927400127,0.8144700935105402,0.8220373620478711,0.12226728447240665,0.5367969880952581,0.6526800879258123,0.4558105447994666,0.5862965252008516,0.4048748692739458,0.3892212177300538,0.41800312074736123,0.4346560385477384,0.7594875705829115,0.7854197288968157,0.5758881171095931,0.6721274038873939,0.7100886154867768,0.8266604095186979,0.9182462511406505,0.2610053577323831,2.8199664825478976e-14,0.23776255832023452,0.15829590850219055,0.34326399094074367,0.8064628099992611,0.41034577803218175,0.5549344181514012,0.8306392743008367,0.5429416562756256,0.6160290629681611
Kristinréttr Sverris konungs | Kong Sverres kristenrett-AM 78 4to,0.2757481984383846,0.4543618172029843,0.3122972797487916,0.8531038349910149,0.8492873638316834,0.24205056790547208,0.5494244106096882,0.6491357738695869,0.5237253624453708,0.6780103172599522,0.44672519523611676,0.45069687463620434,0.46777744594670456,0.5041359023764593,0.835697740216292,0.8406313331993439,0.5835777365333996,0.7290926077107871,0.7577749558224526,0.8637931821266976,0.9215230977556597,0.31037943831643733,0.23776255832023452,0.0,0.24805131967213834,0.42236456999332395,0.8515070475293879,0.5270740642504548,0.6289923274825716,0.849118057528666,0.6445308414665389,0.7029335267772803
Bǿjarlǫg Magnúss Hákonarsonar  Farmannalǫg | Magnus Lagabøtes bylog  Farmannalov-AM 78 4to,0.11756414808683979,0.3610283333240154,0.14410566475220365,0.8257417171491344,0.8368450483840901,0.08069837872508345,0.5402640415781985,0.6446904750748679,0.5400641766739172,0.6576168724497201,0.4745275725204735,0.43395015718767616,0.43726702366441395,0.4905219291348414,0.7835267910884376,0.8047290482991178,0.5770306001488181,0.6861477883052588,0.7208799764885396,0.8409156996792773,0.9221857320558553,0.26071583390898245,0.15829590850219055,0.24805131967213834,1.5432100042289676e-14,0.34804125290691357,0.8220672589796609,0.39283162832472684,0.5327971478657199,0.8417090970850338,0.6091291414056131,0.6406233828159645
Réttarbǿtr | Rettarbøtr-AM 78 4to,0.33693112565971695,0.36009867450893773,0.3330316153378283,0.8889106622247852,0.8834488852357769,0.32301316044636286,0.5565202493950197,0.6881736958407838,0.58714821524899,0.6755324099114917,0.5718690348145232,0.501577312664832,0.5195128715750624,0.4537841243028269,0.8667599870133945,0.8761025222315353,0.5797186609679541,0.7583928029301807,0.7964485281313374,0.9086158323545669,0.9547761222039894,0.44931747791382326,0.34326399094074367,0.42236456999332395,0.34804125290691357,1.7763568394002505e-15,0.8867171002855079,0.5895131711578805,0.6839547114075241,0.8562410020515749,0.6721668600873563,0.7083423020354409
Pamphilus saga-DG 4-7,0.8013645326205444,0.8932598094632536,0.8217355582098274,0.4706438649539235,0.898168732571304,0.796538092202436,0.8389200674512243,0.8746846519848346,0.8544800746511573,0.918487439903796,0.8875501963024814,0.8816747649543896,0.8977141895154187,0.9222676020274256,0.46364226012840104,0.520995706245341,0.9248579742224092,0.7362750576540007,0.593068216435402,0.6216596280516831,0.7497012052843446,0.8332021198002962,0.8064628099992611,0.8515070475293879,0.8220672589796609,0.8867171002855079,0.0,0.7979297268688053,0.841715826227222,0.8265840900473286,0.8402978847065079,0.7613447693452857
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-DG 8 I,0.3550086651212925,0.5802887832914874,0.3985670789978466,0.8145347420216743,0.6549215379054216,0.33712541304317767,0.7617608750421287,0.8702342205296616,0.47731953241344016,0.6910623372467993,0.5800385877710141,0.5511854630218609,0.6045075590168568,0.6889539752820868,0.7181494095887296,0.7610921779516993,0.8398907208110626,0.7383694537944129,0.762984269725278,0.7980401761570013,0.9103004572104583,0.41974960914259074,0.41034577803218175,0.5270740642504548,0.39283162832472684,0.5895131711578805,0.7979297268688053,0.0,0.28342646475152633,0.8106359989594223,0.5279060522498803,0.5790910228597256
Farmannalǫg (part 1) | Farmannslova (del 1)-DG 8 I,0.5521927392993615,0.7136737901085972,0.607223076732591,0.8532045826324055,0.6194671688941659,0.5227811436778367,0.7890332327766947,0.8736577593981641,0.5754040719035105,0.7538327603798084,0.6783676592188699,0.6607265501847643,0.6894866801473045,0.7610477777105848,0.7942214138106134,0.8224534136659059,0.8575463048986597,0.8091017209924835,0.816580858049069,0.84228634262944,0.9253198993719892,0.5811719157355351,0.5549344181514012,0.6289923274825716,0.5327971478657199,0.6839547114075241,0.841715826227222,0.28342646475152633,1.7541523789077473e-14,0.8522891361463187,0.6259690565225173,0.6741640292760014
Eddic poems-GKS 2365 4to,0.8231644781648186,0.8712164856970792,0.8356326139634918,0.8855389960583895,0.838763657218208,0.8224969941891115,0.8631674508225944,0.9238692259395697,0.8258957043413709,0.8866921151957587,0.8759233833248451,0.8436870798018683,0.8678025043425637,0.8591322101860857,0.8892355041493234,0.8913721542590947,0.9007532034516862,0.86025859556568,0.8496292828425194,0.8933785732948687,0.9244886995583519,0.8470532624129616,0.8306392743008367,0.849118057528666,0.8417090970850338,0.8562410020515749,0.8265840900473286,0.8106359989594223,0.8522891361463187,1.6653345369377348e-15,0.8373466907681246,0.8528963895629611
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,0.5091460635610392,0.6873286835184302,0.5522267489372914,0.8624357128078959,0.8323028117197773,0.5488849535718121,0.8048519816213278,0.90623373259083,0.5181545081613512,0.7017761297894936,0.5575734862477566,0.5069811236972058,0.5793130736105512,0.63001898264438,0.7733814919199913,0.8028787981116613,0.8865005726342708,0.7715501673077051,0.8026622831311754,0.828158264851509,0.9240446443191022,0.6031351528284518,0.5429416562756256,0.6445308414665389,0.6091291414056131,0.6721668600873563,0.8402978847065079,0.5279060522498803,0.6259690565225173,0.8373466907681246,0.0,0.694515934950732
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.5964766491761828,0.7310441457709299,0.6003697819030392,0.7821136598379449,0.8538073527229639,0.5859988443573518,0.818434917365829,0.9158562645757085,0.6604236506199862,0.8114881388679785,0.7619186841660791,0.73061370923646,0.771923560397558,0.7780798205486794,0.7272916812471295,0.7272290419687808,0.8470893839057917,0.7626853988620237,0.7626977923153908,0.8391555042153174,0.9280138194477511,0.6424052549251134,0.6160290629681611,0.7029335267772803,0.6406233828159645,0.7083423020354409,0.7613447693452857,0.5790910228597256,0.6741640292760014,0.8528963895629611,0.694515934950732,4.651834473179406e-14
