,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Maríu saga-NRA norr fragm 78,0.4276400478555139,0.3833446872206744,0.5067115735146945,0.5877676639468233,0.45430068845013494,0.5553023542875755,0.5204804880431813,0.5585797828667199,0.6058599087255951,0.45045144664816483,0.5580760941623427,0.5156738275906081,0.540806145701096,0.6671535780281275,0.5851068190333594,0.48389933322811174,0.7058740309669891,0.6820249010394496,0.0,0.46188848113167635,0.6172872046049636,0.48386989307848016,0.529179610661553,0.41107200541334954,0.5346253437929542,0.5080395737551897,0.6390846675750144,0.6594578703126617,0.5426673254453316,0.5282654356546841,0.7697276797842645,0.46712402720497936,0.6139863607637259,0.5104516841402758,0.6477254589256922,0.8017677426155545,0.5120261351197686,0.7039112157488605,0.6099011098142844,0.6084932673601351,0.6072999007553381,0.662652558609724,0.6148934016468861,0.49898587790699656,0.6972190408216035,0.45216255184363763,0.46130695367479513,0.7600156385890929,0.5497764865896401,0.5297773312806142,0.7837935813649332,0.4356279478871512,0.40673046089913767,0.3864017059791055,0.6773189050184742,0.6999664245270363,0.46622638368458624,0.5268685446421975,0.4844710659696517,0.5163850031509255,0.5755015670015733,0.6561373853223045,0.4320162155719136,0.68887591800505,0.6135502568489237,0.4372786320549563,0.5176631531878735
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.3107961450601038,0.26549835663362953,0.4085139223016945,0.5307192508265742,0.38979277856616545,0.46715204471059557,0.5026154042840757,0.501102846018235,0.5118208989256827,0.35937157208367365,0.4672069776026606,0.47331860893959976,0.4454149275646112,0.6030700074452384,0.5072890531881489,0.39128304736654307,0.6111777642002594,0.6092468289842067,0.46188848113167635,0.0,0.5211036085829666,0.3918271794521848,0.4270526792794367,0.26883141716328895,0.4864931201867224,0.4356068690935494,0.5717960110862678,0.5500879350977106,0.4659555814803493,0.4721086983084568,0.6964698200339166,0.4070557584284986,0.540386630076297,0.3657170631127932,0.5870857715564426,0.7896202305493791,0.3800126528847495,0.6649052930171268,0.5741692306450495,0.5570102303254718,0.5184204693257288,0.6138777486275282,0.5693629627549193,0.40602414124272845,0.688455531390904,0.3072226593838622,0.4293904171184175,0.7163968905706525,0.47981497964795994,0.4416956449916767,0.7571481435115339,0.31578709139608185,0.2641414077953733,0.30836970365127536,0.6620032469624726,0.6729832333943038,0.3759128703889131,0.44954249750434105,0.4049681490810969,0.4678457245056955,0.46032181531967997,0.6129768097275881,0.26313997741951267,0.6333329971151074,0.5604944267807112,0.32907206681525036,0.42407079726850894
A fragment of Brendanuss saga-NRA norr fragm 68,0.5015435566929496,0.47299865658759377,0.532548631812868,0.6479078869966943,0.5077651060178189,0.5994728851385073,0.5969569477014767,0.6085681552978954,0.6440305725877864,0.525518532878741,0.6060143381150667,0.5784661927661058,0.5928779714098034,0.7253862196472014,0.6218218844497627,0.5589364432188337,0.7408203360420038,0.7510987750870477,0.6172872046049636,0.5211036085829666,8.881784197001252e-16,0.5746389283749571,0.5818093337551424,0.5020551571723362,0.5780849585894363,0.5484637751049098,0.6803316701476592,0.7075897591259475,0.6127354653508287,0.6068949922560813,0.7760907101382049,0.5293832814375995,0.6423751241167008,0.52935993413858,0.6697677982005076,0.8094160337281628,0.553013906196911,0.7346666084288489,0.6490310842512473,0.6599553237744031,0.6719376704298444,0.7227354977334685,0.6561728188109754,0.5787841103399357,0.7452309722739261,0.5080410392989383,0.5508179901006891,0.7683446803166065,0.5923167580010974,0.5680338495339512,0.8263858937673512,0.5049621881164261,0.4601839218743524,0.5002915017703993,0.7089565477404428,0.7642913656738739,0.5595367439545275,0.5739080958092961,0.5720835350424658,0.5766640754722943,0.5930647443648835,0.6865165843660462,0.48367030140424816,0.6907617181268892,0.6714363697444087,0.5153601901133987,0.5537529512388977
Rögnvalldr ok Rauð-AM 557 4to,0.3030521260801742,0.2834422269022705,0.39160789601777113,0.4793130125118543,0.4489626187929262,0.4655725438826247,0.5243624207624908,0.47543326903032646,0.5079802100359635,0.33925207743133967,0.46881675516213184,0.500653228569822,0.43561986898951155,0.5964267547531641,0.49895367651961475,0.38222215646701896,0.6358581590669463,0.6373278562062941,0.48386989307848016,0.3918271794521848,0.5746389283749571,4.440892098500626e-15,0.414535009356953,0.29654585751910667,0.5061527916445205,0.46782513627440026,0.5874930824700386,0.6040909801480365,0.4709061077150394,0.5109184513189713,0.7208901250407082,0.43565002274662734,0.5454502599266092,0.4032593945334697,0.5995931365249862,0.7782396943505292,0.3993555458878575,0.6942397004949772,0.5252754199996187,0.5904597378041829,0.5185849868525687,0.5944453355098303,0.5392148903742566,0.39274600131279447,0.7263310543569892,0.3531729432777415,0.4478574762796075,0.7069527124950064,0.46859041770197585,0.44065450806125017,0.7628655455040965,0.33997097518595665,0.26960017740196396,0.3076707280229377,0.6468353499240017,0.6843975997268887,0.39679016447797455,0.4811275410032698,0.3823438694112872,0.48671898566933913,0.4792782736815706,0.6050143313089771,0.3142621492319776,0.55850278502555,0.5884845619855332,0.32140399579367285,0.43886151812275387
Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.31449328477325256,0.3416113409820244,0.4138808227485836,0.5101438706302874,0.46846138895812206,0.4920478986664859,0.5445850680587192,0.47867186488942237,0.5208229885033739,0.35030228214429926,0.4980019566867031,0.5225880313575365,0.1054423693363431,0.6356862334889049,0.5213274730811642,0.43457837316253856,0.6569157710292649,0.6791817107656389,0.529179610661553,0.4270526792794367,0.5818093337551424,0.414535009356953,1.099120794378905e-14,0.3685959425839933,0.5302893616607967,0.4952899667500882,0.6171804139476369,0.6288700020449093,0.5162637088380011,0.5292658864539259,0.7352828640103933,0.4656121105025999,0.5747106819522032,0.42739607205355257,0.6204118559382956,0.775730835153916,0.44933751932341404,0.7108314448176398,0.5717823817336416,0.6186729762978596,0.5499055036169309,0.6234061374256594,0.5541527982380926,0.4288831898843455,0.7361294233425635,0.37296379351536924,0.4765532149166828,0.7253158641522699,0.5070435596959368,0.48243728677643594,0.7872003604382863,0.38556507211135593,0.33412005815793766,0.3534863505416167,0.6517952013154038,0.703583248402478,0.45146075185400514,0.5076932620719332,0.43601984699879537,0.4992454693284971,0.48770472521111974,0.6375863003235669,0.35873256267112863,0.5705457953122456,0.6146559908368412,0.34639072579099006,0.44003473755457156
Codex Frisianus-AM 45 fol.,0.2340739136045914,0.17226444977659772,0.3360918429877041,0.4622458477562238,0.35165287328958283,0.37717051011058744,0.43529493607876846,0.4610171975080075,0.47260873077421106,0.2984554195672192,0.3598822934927699,0.4134890935095752,0.3814705693419763,0.5437127894071436,0.43543659958484116,0.3112961836933119,0.5024215412874696,0.5610309483895332,0.41107200541334954,0.26883141716328895,0.5020551571723362,0.29654585751910667,0.3685959425839933,5.10702591327572e-15,0.4257752343204553,0.3791682014985013,0.5309822810011886,0.5070917769572074,0.3990449999691338,0.4239149672570275,0.6854719760116541,0.3377614952039032,0.4803613792273451,0.31646039694773775,0.557625307979789,0.756959754361748,0.30164738298271876,0.6293693323292282,0.5012381622464772,0.5177976013098806,0.4691449202087067,0.5411541883778845,0.5014719021715197,0.3417359119268034,0.6661864865184608,0.26604730414441424,0.3799711635006433,0.6776439910321106,0.40780832331561456,0.36120004212383494,0.732110208864009,0.24950037920706436,0.15803321708441254,0.20438119807188126,0.6144419073174123,0.6314191577017823,0.28009451725670875,0.3967440723879361,0.2942982584391951,0.4106451118508092,0.43307848662959303,0.552919575396587,0.2106467392281518,0.5361993887961558,0.5187931112650191,0.26272853687819286,0.36525020727407465
Gregory’s Homilies on the Gospels-AM 677 4to,0.445967424627162,0.3940515853456198,0.4805362969456429,0.5814976675395183,0.39131026656835977,0.5271567359249358,0.3613809610977191,0.5167797937508589,0.594417023376711,0.42375895723881707,0.5477497605733148,0.47298281340278103,0.5355887054963355,0.6841957484609182,0.5664182270778516,0.4847647457743248,0.7224066115748196,0.7126740821123618,0.5346253437929542,0.4864931201867224,0.5780849585894363,0.5061527916445205,0.5302893616607967,0.4257752343204553,4.496403249731884e-14,0.45723116692984633,0.6122696969682291,0.6741155534262144,0.5593619165309934,0.4976363966202463,0.7196049813851403,0.4180770093582946,0.6076147560752712,0.5125502750673459,0.6355750277987539,0.7885151375647148,0.5024430717015227,0.6657622447699302,0.6069711302266351,0.5933241543436122,0.6215218634316629,0.6687196777346824,0.6154761768560015,0.5077645673577278,0.6336215640471841,0.4323550199960353,0.3680417746930247,0.7593978921213642,0.5381318604371619,0.5364290102326916,0.7886175927397268,0.4473241852714649,0.40941688926526665,0.3493064067799252,0.6221221265176744,0.6971026907067182,0.46538413997026973,0.4804120917083088,0.47407108646032703,0.45679114238229457,0.5862992613910407,0.17260541161992948,0.4377470579334246,0.6619750877607105,0.6149712077439811,0.4221700732327547,0.4834841966186503
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.3965535884364352,0.34862920392894137,0.43894047708085515,0.5473375054065854,0.4058647788422014,0.5053060267438367,0.40512682551153534,0.49436394016994345,0.57121033061725,0.3776769708289639,0.5066053639775133,0.194659965676922,0.4982091461857405,0.6693725126842713,0.5221124100336764,0.4404154384005474,0.6982428552874451,0.6818682001025345,0.5080395737551897,0.4356068690935494,0.5484637751049098,0.46782513627440026,0.4952899667500882,0.3791682014985013,0.45723116692984633,0.0,0.5665830337808316,0.6320004974814926,0.5272496946848497,0.45686920810778997,0.7200261006188675,0.09020516693938985,0.5855962607832828,0.48146005669493064,0.6049230690520817,0.7805176456579048,0.47439473384845277,0.670544165558389,0.5634633222168813,0.5461079687193832,0.5955491400320223,0.6522639843687712,0.57465348407764,0.4765228359403234,0.6476547861186879,0.40538660787217873,0.3609354883027106,0.7450717679014862,0.48168028185304446,0.48765256974150206,0.7839924521316517,0.3958591028283208,0.3584261440436064,0.3086307131905295,0.6320112878610221,0.6116456482157456,0.44438520479297416,0.40846449168135,0.43837075335237685,0.37847294262450215,0.5299111970142807,0.6260430059022647,0.3964981138095891,0.6492314607150482,0.5482077861697909,0.3857399280901386,0.4546048691338963
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.5228061761926317,0.5052730335125024,0.5965329540534366,0.684077177578198,0.527114812319593,0.6376407909319624,0.564065434847745,0.5667110866558379,0.6602542859508298,0.5112602456595292,0.6440757701935418,0.5932923026104167,0.6329299521333279,0.735406262800381,0.628791425930987,0.5481158064482924,0.7572562835406245,0.7542392407713325,0.6390846675750144,0.5717960110862678,0.6803316701476592,0.5874930824700386,0.6171804139476369,0.5309822810011886,0.6122696969682291,0.5665830337808316,0.0,0.7018951219507031,0.6339246537135232,0.6286523955057595,0.7710125048582113,0.5430268768126834,0.6653724701913168,0.5898519498669399,0.6600421952227833,0.8471091179979913,0.6329313841623629,0.758823504543015,0.6847294282172773,0.5833940578826269,0.6526588024560842,0.7713177880843378,0.6767474731134813,0.5938699042400426,0.7413332045075995,0.5596441226342308,0.5412922811123817,0.7929763072799013,0.6279522386155174,0.5792528374869692,0.7818469406681832,0.5349781336005336,0.5230648502359346,0.4924451514868653,0.7597084135961956,0.7181747391532225,0.5810897358357432,0.5465044320109063,0.601561357228344,0.5598219731845862,0.6483086884508085,0.7292134357090737,0.5242941490165061,0.7643526301056246,0.619895276982221,0.5437597223835577,0.6080617603378912
A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,0.5552150488900245,0.525420161483694,0.5984169855528587,0.6980232107058748,0.6026849779305284,0.6463378928908614,0.6773494105132458,0.6805647603649392,0.6890461219457766,0.5804261816740183,0.6224442602391786,0.655161602778833,0.6354885003973645,0.7270775682652318,0.6729667044763514,0.6054622903598671,0.7319730372812142,0.7500476458284584,0.6594578703126617,0.5500879350977106,0.7075897591259475,0.6040909801480365,0.6288700020449093,0.5070917769572074,0.6741155534262144,0.6320004974814926,0.7018951219507031,0.0,0.6524868368224446,0.6526197234492506,0.7960633055978944,0.6106744696849997,0.6928946467524737,0.5962796553543748,0.7310744952654885,0.8738150318585808,0.6020005204163333,0.7859139289581304,0.7310316490745477,0.7069207663445917,0.6832940527536067,0.7371072863915136,0.7149709987589732,0.6203674269286426,0.806827803063973,0.5539572172006735,0.6394281251865908,0.8256975297483264,0.6626369361032873,0.6339657369305354,0.8405541035731987,0.5630485313578184,0.5102543990283127,0.5367660829860119,0.7855124487442147,0.7746505544492324,0.5960964939803488,0.6207856922943289,0.6034706414072213,0.6388435692162104,0.6620467553145869,0.7573592320526877,0.5230883596270814,0.7398443916797846,0.7097525506340461,0.5691249671998925,0.6207063738746301
A fragment of Jóns saga helga-NRA norr fragm 57,0.41190983374050294,0.38056517045000005,0.4850200281143636,0.5654068425276053,0.4922252629695647,0.544054794967459,0.5485925420191757,0.5283398862949698,0.593265641184437,0.4321860679839996,0.544241102525935,0.5455904199781902,0.5279757410028607,0.6598301887356388,0.5637980838407499,0.4787488908432831,0.6916666934966951,0.6836818182054825,0.5426673254453316,0.4659555814803493,0.6127354653508287,0.4709061077150394,0.5162637088380011,0.3990449999691338,0.5593619165309934,0.5272496946848497,0.6339246537135232,0.6524868368224446,0.0,0.5461263916010706,0.7554776035458238,0.492111937577981,0.6122758158564838,0.4484506427621029,0.6467914434122352,0.7949507147896515,0.5035035533575267,0.692858351000571,0.6013230107042492,0.6253115435826946,0.5941755785958733,0.6575649861224923,0.6149958129653973,0.4887979871149869,0.7351439416897886,0.4489409438753249,0.49288829654878397,0.751171177831508,0.5450477934434659,0.520386072940796,0.7902863991318752,0.42969969672478026,0.39858345304979315,0.3836140143764283,0.6877738046442209,0.7041596028563399,0.46643081086145466,0.5322353608954773,0.46592965529695196,0.5268809201108982,0.5709186064483531,0.6620675133829456,0.4213804396533056,0.6468516129949058,0.6219006819683744,0.42299842480438643,0.50898548746665
A fragment of Páls saga postula-NRA norr fragm 80,0.43413931168546105,0.40673136707836677,0.4745842820666094,0.566421815947946,0.4263416740505114,0.5090639329931292,0.4131292206632413,0.4990449558020871,0.6036787955519791,0.3918722138934707,0.5436444248072756,0.4502458509684366,0.5299338578838221,0.7019238770333074,0.5583879959075576,0.48358239875677966,0.7120659748375362,0.7094760254397401,0.5282654356546841,0.4721086983084568,0.6068949922560813,0.5109184513189713,0.5292658864539259,0.4239149672570275,0.4976363966202463,0.45686920810778997,0.6286523955057595,0.6526197234492506,0.5461263916010706,0.0,0.7697238858855802,0.40016454083918707,0.6147183726446341,0.5238519591320521,0.6579907166313843,0.762103354496212,0.5024874642052428,0.6624681717839138,0.6356978083901619,0.6068600621114029,0.6232402904901868,0.6586157914946507,0.6380386684384668,0.5127657982035903,0.6540388764543212,0.4392298824362083,0.3823761279748171,0.77932826132128,0.5606217191443954,0.5580786552419252,0.7965425908607159,0.45700492007771365,0.41086947864018575,0.3210337326010324,0.607260504174945,0.6779003521932071,0.4718976943568859,0.44299987237384986,0.44579506168251726,0.4212272590501832,0.5952417001518304,0.6695162722344691,0.44081253469219783,0.6332149517715275,0.6095655922675587,0.4255884833953534,0.46642183283044014
Völuspá in Codex Regius-GKS 2365 4to,0.6772140010604761,0.6651745473604902,0.7327219108686323,0.7611020433351234,0.7023312095622642,0.742360356171625,0.7532877228553796,0.7066367382782988,0.762573665904149,0.6931673692953275,0.7622783586820066,0.7464511434766535,0.7493357638329381,0.822865743045257,0.7333982251306972,0.719347296374935,0.8419828786419852,0.8272644331839734,0.7697276797842645,0.6964698200339166,0.7760907101382049,0.7208901250407082,0.7352828640103933,0.6854719760116541,0.7196049813851403,0.7200261006188675,0.7710125048582113,0.7960633055978944,0.7554776035458238,0.7697238858855802,0.0,0.7093500391854687,0.7723484818834562,0.7095819154768197,0.7749805831098471,0.890041097773829,0.7312434346733001,0.8478100941244819,0.7951037864998289,0.7650934720951126,0.7641482055020926,0.8516625013230111,0.7829337668661132,0.7361566016394745,0.8182265298601452,0.6845150804324982,0.7108995598693176,0.8537184033367156,0.7533204338046364,0.721377482488235,0.8814055332166212,0.6888835436777117,0.677596882361509,0.6891805506185786,0.8453935645702941,0.8419938901254721,0.7054510918925256,0.7121642512854374,0.7311808851467072,0.7155334391993393,0.7297691000751984,0.8171246911197418,0.6492222211638439,0.8180932592774964,0.7766569821273107,0.6944684955380092,0.7507792184389779
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.35814276606831563,0.31021779248651293,0.3980590286418928,0.5109009401708813,0.36431215265088235,0.4646000252729169,0.33758332116083656,0.44518085019904485,0.5461584292932486,0.3260618274638979,0.471600861579193,0.11883397233186854,0.4670549072898038,0.644156675812227,0.4818730690706614,0.40525039691344245,0.6766872897900831,0.657368759711632,0.46712402720497936,0.4070557584284986,0.5293832814375995,0.43565002274662734,0.4656121105025999,0.3377614952039032,0.4180770093582946,0.09020516693938985,0.5430268768126834,0.6106744696849997,0.492111937577981,0.40016454083918707,0.7093500391854687,0.0,0.5592719269853412,0.45441373429637977,0.5871909295045453,0.7506793340242583,0.4469440898503806,0.6378209972253154,0.550773802202136,0.5191197718547778,0.5710151129946198,0.6204248918647965,0.551714934488965,0.44452593462609413,0.6075997247577691,0.3707382229436449,0.29365299518436594,0.7363099706035225,0.45705913358541217,0.4615321537357623,0.7626348538272872,0.35986164238962215,0.32439930432890995,0.24084970251249538,0.5922647886579295,0.5787671540660806,0.4013345143741873,0.35728408697384506,0.38819907815856036,0.31431687102876926,0.5145865684421078,0.6079056080049189,0.36844811103099595,0.6120735572628488,0.515252340430939,0.3492252049713581,0.41293116908311744
Eiríks saga víðförla-AM 557 4to,0.46866218977735674,0.4629787721082872,0.5194254705683329,0.6275917130362005,0.5140993303090171,0.6035258470380473,0.614462449578626,0.5786518355355474,0.6499135633622397,0.5158942869366074,0.5984971508543424,0.6076359346512932,0.587754094950732,0.707819516895844,0.6093548502577275,0.5321492998493036,0.7294430942951364,0.7234356393475416,0.6139863607637259,0.540386630076297,0.6423751241167008,0.5454502599266092,0.5747106819522032,0.4803613792273451,0.6076147560752712,0.5855962607832828,0.6653724701913168,0.6928946467524737,0.6122758158564838,0.6147183726446341,0.7723484818834562,0.5592719269853412,2.1094237467877974e-15,0.5667517658479597,0.652508677966656,0.8163490136481838,0.6007226484584063,0.7537141390507467,0.6834342185600999,0.628844797811648,0.6665049267017699,0.7076029608211948,0.6313642018781083,0.578541595494785,0.7416464250499222,0.5151595405442273,0.5317007169286112,0.7689214603417664,0.5867854449782006,0.5324141229451977,0.7878353083225433,0.4976965049504194,0.468973903809788,0.47990725351406516,0.732019947879244,0.7426134854470954,0.5512258823051325,0.5716125458311838,0.5387091285443217,0.5794183935058157,0.6154158481811169,0.7198492754423675,0.4864945283587009,0.6411921844875003,0.6476586740917321,0.5249289343228748,0.5834354354257838
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.3196214640882542,0.3046357626213694,0.40666262249624396,0.5120933046973806,0.4390396829144456,0.47727654481022774,0.5379274575509765,0.4879583540659427,0.5042505997437243,0.35136055769618435,0.5013001291200659,0.5194604231659508,0.4577666399494634,0.621903367221804,0.49740359172599613,0.42079912538143827,0.6260908718472988,0.658294205040403,0.5104516841402758,0.3657170631127932,0.52935993413858,0.4032593945334697,0.42739607205355257,0.31646039694773775,0.5125502750673459,0.48146005669493064,0.5898519498669399,0.5962796553543748,0.4484506427621029,0.5238519591320521,0.7095819154768197,0.45441373429637977,0.5667517658479597,0.0,0.5986358950257185,0.7886080188271877,0.3807657381247077,0.6849902980170094,0.5654263321106021,0.5919171987239227,0.5191325487209502,0.6204110926737919,0.5677927469288508,0.4063794390397363,0.7284798184426835,0.3270134139835813,0.47713593017165123,0.7181883738196164,0.501195535024917,0.46092946627170905,0.7737587862297725,0.35301092486339847,0.28745644642103974,0.3434110081874657,0.6665038603397325,0.6965074507005491,0.40832143024904044,0.48888907707683915,0.43927782924530534,0.4925440859080221,0.45725135828155716,0.6212978145987365,0.29773252404984196,0.6194764570243387,0.5943457137037808,0.31643675454266773,0.4286112942248219
A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,0.5237883356169921,0.4892945308192458,0.589129772556521,0.6763516190430323,0.5498715708408803,0.6417805066250961,0.6486392681597556,0.5655523592931363,0.6737602892979473,0.5334545851273556,0.6667232587227068,0.6390180652798145,0.6385708816515182,0.7183152844660972,0.6409047780079944,0.5951885560643555,0.7731487243617674,0.7458594602766722,0.6477254589256922,0.5870857715564426,0.6697677982005076,0.5995931365249862,0.6204118559382956,0.557625307979789,0.6355750277987539,0.6049230690520817,0.6600421952227833,0.7310744952654885,0.6467914434122352,0.6579907166313843,0.7749805831098471,0.5871909295045453,0.652508677966656,0.5986358950257185,0.0,0.8248079553820066,0.6475195901833157,0.7878048368167085,0.6719138516447317,0.6241991750553882,0.6722342037103713,0.7517247812419876,0.6535400758964645,0.6067341269378227,0.7752780157569212,0.5597522478116785,0.565523764880014,0.783366622242042,0.6012211466763078,0.5646729591820913,0.7914384478693595,0.5233422906065015,0.5317385375399335,0.5381372298002,0.7306811586376831,0.7502524494213214,0.5818455320846188,0.5980352709017436,0.6153815508033618,0.5959128521569075,0.6171063081504793,0.7276712987752982,0.5286107670005178,0.7421424300441455,0.6403524704207928,0.5497064184879603,0.6226992893399714
A fragment of Agǫtu saga-NRA norr fragm 70,0.7187525891828901,0.7306740552329727,0.7353209263214076,0.777059074437432,0.7515984171756128,0.7679985034815138,0.7641297793722004,0.7169863550154812,0.8140158649331315,0.7141119541943952,0.8112445275627762,0.7773542813628377,0.7804086367601473,0.8609860329727157,0.7837115126249525,0.7748969968889254,0.8786472026332736,0.8810638510918547,0.8017677426155545,0.7896202305493791,0.8094160337281628,0.7782396943505292,0.775730835153916,0.756959754361748,0.7885151375647148,0.7805176456579048,0.8471091179979913,0.8738150318585808,0.7949507147896515,0.762103354496212,0.890041097773829,0.7506793340242583,0.8163490136481838,0.7886080188271877,0.8248079553820066,5.551115123125783e-16,0.7991652596917523,0.8647959629003021,0.8206713663623013,0.8357588666159916,0.8212524687119773,0.8327415827395686,0.8170270268735584,0.7749855306609633,0.859523633023568,0.756514346757997,0.7257317071252951,0.877090779915544,0.7839998864772142,0.7814606261641583,0.9026206056200556,0.7545262837980506,0.7448419854105613,0.7095611236601915,0.7912493213124502,0.8618864422267348,0.7667418223321731,0.7642646037457195,0.7454611117328481,0.7442754476882872,0.8125923214522194,0.8506781167514188,0.7499766206611186,0.7813355382722442,0.8264081835216198,0.7442022718539212,0.7531076128836139
