,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Dámusta saga-AM 557 4to,Gregory’s Dialogues-AM 677 4to,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Sveinka þáttr Steinarssonar-AM 557 4to,0.553849458312154,0.5314859093740983,0.5910166854841707,0.690051351593582,0.6242445814211439,0.7237374695513354,0.641188028692155,0.5722968268310109,0.5792728875949362,0.5580006769747574,0.0,0.6606071462752867,0.6013183390790784,0.5985080438697954,0.5481606733099582,0.5452532621837982,0.675991430285277,0.670825071774168,0.741458366690819,0.7854799583329322,0.6464482147811319,0.6853268562221794,0.5591912753042414,0.53185366646743,0.8249527424255638,0.5831384866811382,0.6611712471562257,0.574086178017571,0.5223297151733804,0.5711403805503451,0.7818738975306954,0.6089487273927715,0.622635178851284,0.7472856699057928,0.5511822405685695,0.7413795136610171,0.5489593973099276,0.6590596556034226
Valdimars saga-AM 557 4to,0.3891588154402551,0.3634595316131002,0.43294121788952356,0.5499759462169171,0.46260207833489086,0.5227730033961149,0.4585566362625684,0.4040373768623844,0.36613774494097673,0.38824892167826486,0.6606071462752867,0.0,0.4801550460551506,0.4658315594779169,0.3877346621900304,0.4020789617795998,0.5239879945126031,0.49056982708243646,0.6350489169150072,0.7049968139312116,0.4503619282118574,0.5787699166749731,0.40387457576073893,0.3506692166868961,0.707159691162833,0.42438206125479583,0.485046937424476,0.40271483525347496,0.35570403640151516,0.35009806352577255,0.6821028164144074,0.46731731164742707,0.4557124043401397,0.657426508784666,0.3966023935112909,0.60914892283947,0.3584679411966847,0.49293510205748914
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.2987344959746042,0.2640198883707643,0.38109194053804873,0.5266227877159106,0.3691487351657835,0.5027112925494841,0.43553857947884156,0.30968694502973515,0.34117076862486273,0.29065835922103533,0.6013183390790784,0.4801550460551506,2.3314683517128287e-15,0.3846467075224038,0.28695340088125565,0.2684263641548216,0.45902336293898627,0.4370655638452763,0.5895137653713967,0.6501562618035931,0.40750669589635957,0.5127503823591278,0.2741407014473809,0.2637901680388117,0.6804988908154139,0.30643487953971016,0.43701296110309107,0.31360863766313163,0.2224643467961409,0.31216486139338184,0.6626817369745084,0.3796795782392499,0.40104948272967755,0.5970646164532349,0.25305071564295034,0.6195440520038122,0.27271207717581025,0.4160150718846005
Rögnvalldr ok Rauð-AM 557 4to,0.299750053384071,0.28576227094443385,0.3693242888721492,0.5010837101739085,0.41201674938557864,0.5184882134226407,0.4242296615404414,0.3155531117354452,0.32620150828103733,0.29803785307057806,0.5985080438697954,0.4658315594779169,0.3846467075224038,1.2212453270876722e-15,0.2926948855017685,0.29991618853560964,0.4864649571541234,0.46610175255455655,0.5858353563588101,0.6746831061227212,0.43389300447616963,0.5087620140931308,0.3146944687994824,0.26466016587727026,0.7111516684042292,0.35437328868657403,0.46085160872705166,0.33775655499747204,0.25509834409603116,0.3197004551876579,0.6650173541574933,0.40823980777926394,0.4032643152182185,0.6034884117882888,0.29426825023698167,0.5595206138590851,0.2772753539654865,0.43763207656934056
Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.18946556780326218,0.1870409199225136,0.2720264675455213,0.4334211379269446,0.3163566923710015,0.4278007697587397,0.34508260243501376,0.17775472266541947,0.19757188902454303,0.15622675066199776,0.5481606733099582,0.3877346621900304,0.28695340088125565,0.2926948855017685,5.995204332975845e-15,0.20992744604944746,0.3907639476278184,0.3636517644286341,0.5347777841870757,0.6298507063726313,0.3275756953381892,0.4477330053701857,0.18755669677694597,0.13725123243580706,0.6605682786229371,0.22596080628114346,0.37183814956984684,0.24251009763354958,0.1352129014065636,0.20944716063719215,0.61284638688194,0.3249326212100119,0.3207352612912263,0.540643593061048,0.19625584024942178,0.5016366247306897,0.13984946324311542,0.3189603152802858
Codex Frisianus-AM 45 fol.,0.21810399686909443,0.1693451695697501,0.2967242949002379,0.45696224418432463,0.31624855593201173,0.43476886059274966,0.37444534415724984,0.24716357730268113,0.26795700014855817,0.20769193105187134,0.5452532621837982,0.4020789617795998,0.2684263641548216,0.29991618853560964,0.20992744604944746,0.0,0.3998111553702721,0.3776729858586396,0.5408476974693841,0.6220845536037527,0.33521719977987996,0.4452270984043276,0.20980979150306578,0.18655211051043996,0.651872386517319,0.25773984240031833,0.3865720052087791,0.2412547081092622,0.11596041637277132,0.20782578574028165,0.617306739258493,0.29204609707672646,0.2968027649119682,0.5456619121712818,0.1925005913004857,0.5115417877849608,0.19708157822742856,0.3423514537578295
Gregory’s Homilies on the Gospels-AM 677 4to,0.41265583235331904,0.3733038523777239,0.4427219093025957,0.5641121286622109,0.3505401853351834,0.3353581132896619,0.4362804607848174,0.40279235540424785,0.3715739496880617,0.3783011870857612,0.675991430285277,0.5239879945126031,0.45902336293898627,0.4864649571541234,0.3907639476278184,0.3998111553702721,0.0,0.42148948366750505,0.6037721115491725,0.6776971422562408,0.3804419068949031,0.56699384509401,0.41059986014759053,0.3683134591798023,0.6176128482348349,0.40836053595362354,0.3406520399074683,0.41759523607570315,0.34544705131694775,0.32726548379272535,0.6727478424190405,0.4488502092903055,0.4529820824652554,0.17174634153526758,0.40188075505172594,0.6369660432667474,0.34614072375013916,0.4443831146201498
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.38115545694487596,0.344800910522426,0.40562084830625766,0.5367381288066861,0.3780625698861292,0.4027021531778785,0.4116176863564729,0.38665458528009167,0.3488754110643495,0.35488786830788843,0.670825071774168,0.49056982708243646,0.4370655638452763,0.46610175255455655,0.3636517644286341,0.3776729858586396,0.42148948366750505,0.0,0.5754918220775498,0.6726653112806319,0.10115662976160134,0.5580510170560322,0.3950468984281934,0.35057405877511405,0.6368275921654705,0.396628628926765,0.3609753098124606,0.3872345366792461,0.317476252825192,0.3049810048526532,0.6040754602414005,0.4453153313861774,0.43183851048761923,0.6086439130722949,0.3826396212592369,0.6220883087973924,0.32861697968517356,0.4318968280340211
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.5325238986580789,0.5216558381494476,0.5963505328075911,0.6801202734096506,0.5464903795975378,0.5886814071703252,0.5481034671924105,0.5386131463372326,0.517977938134234,0.542035008723962,0.741458366690819,0.6350489169150072,0.5895137653713967,0.5858353563588101,0.5347777841870757,0.5408476974693841,0.6037721115491725,0.5754918220775498,6.661338147750939e-16,0.7450067372618823,0.5618763457671823,0.6675612054715958,0.5409359672104033,0.5052181838486864,0.7505418664055737,0.574629732009006,0.5643688254137983,0.5530298249668338,0.5122739432296421,0.5130639410259007,0.7281094713821236,0.5942542609399349,0.6038340810495717,0.7210747728875702,0.5392954325904202,0.7602060756132722,0.51695794816033,0.6134100322738618
Völuspá in Codex Regius-GKS 2365 4to,0.6298924126068106,0.603245679433994,0.682861429236348,0.7493899255966665,0.6458042760632914,0.7089587121784209,0.6581338936933177,0.6379319817392383,0.6470948319841302,0.6424772052345732,0.7854799583329322,0.7049968139312116,0.6501562618035931,0.6746831061227212,0.6298507063726313,0.6220845536037527,0.6776971422562408,0.6726653112806319,0.7450067372618823,1.1102230246251565e-15,0.6605448045258353,0.717252644786758,0.62388810888548,0.6235764388435614,0.7927376730087943,0.6495359524667302,0.6692667653952633,0.633426813024182,0.6001040512427849,0.6388265951996193,0.7969133805597839,0.6577049034885747,0.6931651788206612,0.7668925380607892,0.6160369412253175,0.8050368617319712,0.6186762108048178,0.7197820627778537
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.3418405311490662,0.3066969783159954,0.3630642357479209,0.4987494444238191,0.3367610238621749,0.33283761812284485,0.3641986903568165,0.35216809108489266,0.293094135285878,0.31434005712147395,0.6464482147811319,0.4503619282118574,0.40750669589635957,0.43389300447616963,0.3275756953381892,0.33521719977987996,0.3804419068949031,0.10115662976160134,0.5618763457671823,0.6605448045258353,0.0,0.530057461479088,0.36684893998997437,0.3105954618881782,0.5947774507990573,0.362925979511453,0.29140675692344187,0.35243227602588256,0.2807858587552704,0.23655679808311203,0.5716474997311793,0.40293109748502076,0.37926568101464475,0.5912180279761603,0.3560592574473086,0.5834132793606494,0.2875725286565086,0.38581399405536554
Eiríks saga víðförla-AM 557 4to,0.4427645763857311,0.4332402114892612,0.49349311905563376,0.6088331063181511,0.4885390845410381,0.5954019943107351,0.5428433150706313,0.4845022654224934,0.48678094441698827,0.44995234477224566,0.6853268562221794,0.5787699166749731,0.5127503823591278,0.5087620140931308,0.4477330053701857,0.4452270984043276,0.56699384509401,0.5580510170560322,0.6675612054715958,0.717252644786758,0.530057461479088,4.9960036108132044e-15,0.4731476373031569,0.44250934769532213,0.729266885238937,0.4905154311117236,0.5181420744238798,0.46850156395929055,0.4128119944918114,0.4567926739587227,0.7172474295718982,0.5241849073817288,0.5110709916117269,0.6886191327346023,0.45170467403682013,0.6374128881388359,0.4584991532720665,0.5652222994086066
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.21856362483690206,0.19720809386947913,0.31243554731345813,0.46387529875572686,0.33432498828925217,0.4736231693678773,0.3735445050746642,0.20299756473146335,0.240659493741452,0.21014290874820063,0.5591912753042414,0.40387457576073893,0.2741407014473809,0.3146944687994824,0.18755669677694597,0.20980979150306578,0.41059986014759053,0.3950468984281934,0.5409359672104033,0.62388810888548,0.36684893998997437,0.4731476373031569,3.530509218307998e-14,0.15860336059923208,0.6743411489847048,0.22673923508595784,0.41349542812191986,0.2524145459749614,0.14864178442785836,0.2500422002678728,0.633389333368828,0.3253108594132631,0.36234272237697274,0.5476811123698273,0.18673832602890417,0.5670883555656447,0.16276334412649796,0.33748123161059673
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.1653347308353601,0.14089746731950448,0.25656660226096195,0.4117933162112536,0.28621427862611293,0.3977739264177502,0.3042942986786433,0.16228737225885947,0.15545933334819972,0.15265478432867008,0.53185366646743,0.3506692166868961,0.2637901680388117,0.26466016587727026,0.13725123243580706,0.18655211051043996,0.3683134591798023,0.35057405877511405,0.5052181838486864,0.6235764388435614,0.3105954618881782,0.44250934769532213,0.15860336059923208,0.0,0.651871660556075,0.18813043617579972,0.3450574348543115,0.20777910167694524,0.11308708562786585,0.16264431796766565,0.5819661148800715,0.28770316312536215,0.2976168647522517,0.5214268813091739,0.15576171254992055,0.5208931777769189,0.10235656710003349,0.2899705271915832
De xii abusivis saeculi-AM 677 4to,0.6538173268144614,0.6403853758801235,0.6793362054663518,0.7570905993778412,0.5840312812253239,0.5793272113331012,0.6365320831397807,0.6583341705179375,0.6196557516646266,0.6591004909594452,0.8249527424255638,0.707159691162833,0.6804988908154139,0.7111516684042292,0.6605682786229371,0.651872386517319,0.6176128482348349,0.6368275921654705,0.7505418664055737,0.7927376730087943,0.5947774507990573,0.729266885238937,0.6743411489847048,0.651871660556075,0.0,0.6709737531524056,0.5457471155143996,0.6501950716643082,0.6335541034841126,0.5809510619617819,0.7758049196351147,0.676323630130309,0.663719310601333,0.7861820832325241,0.6678394336319458,0.7932197294170099,0.6461203136260742,0.6815277360327346
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.2626091037947953,0.22932720474870727,0.32649901070872667,0.4750181845726129,0.340272281661093,0.4449419137263275,0.3877237095246231,0.24913705732117952,0.2429865589830994,0.24174146645093864,0.5831384866811382,0.42438206125479583,0.30643487953971016,0.35437328868657403,0.22596080628114346,0.25773984240031833,0.40836053595362354,0.396628628926765,0.574629732009006,0.6495359524667302,0.362925979511453,0.4905154311117236,0.22673923508595784,0.18813043617579972,0.6709737531524056,1.965094753586527e-14,0.3936066934554088,0.28825415467929805,0.19131129611976216,0.2389597743082097,0.6354600300885278,0.3537341950877192,0.36177797520888,0.569400007238796,0.2259137280543525,0.5715873983632865,0.19165261551262758,0.35481123395697145
De virtutibus et vitiis-AM 619 4to,0.37210477708666156,0.34046125071961864,0.4108158403137473,0.5409987400777299,0.2638749230445778,0.2767004579923311,0.33787138843707787,0.38996852834161777,0.31227524499461345,0.35639516042468633,0.6611712471562257,0.485046937424476,0.43701296110309107,0.46085160872705166,0.37183814956984684,0.3865720052087791,0.3406520399074683,0.3609753098124606,0.5643688254137983,0.6692667653952633,0.29140675692344187,0.5181420744238798,0.41349542812191986,0.3450574348543115,0.5457471155143996,0.3936066934554088,0.0,0.3845613166875378,0.34221121032885127,0.24297853924314572,0.5927826594124648,0.4005408165401235,0.39991579708047564,0.6084519982904835,0.38948968529143446,0.6097836340692219,0.3281047446598535,0.4290280174163299
Trójumanna saga-AM 573 4to,0.25602313620724104,0.19208024438014204,0.3305581021931989,0.4867156265595095,0.3250753707112115,0.4558842437415076,0.3457229210347659,0.2670603696304886,0.2708056369297671,0.25208854977507933,0.574086178017571,0.40271483525347496,0.31360863766313163,0.33775655499747204,0.24251009763354958,0.2412547081092622,0.41759523607570315,0.3872345366792461,0.5530298249668338,0.633426813024182,0.35243227602588256,0.46850156395929055,0.2524145459749614,0.20777910167694524,0.6501950716643082,0.28825415467929805,0.3845613166875378,1.5987211554602254e-14,0.18579235816598094,0.2352066013723615,0.6153903073972604,0.33478582519232436,0.35616307758234345,0.5663068926460129,0.2353495630923551,0.5819226379720506,0.22068514193829436,0.38745004447124576
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.15774223951324517,0.11990171003039984,0.23588234380955186,0.41246002236041834,0.26248012317017955,0.38955426022721795,0.32078990790752016,0.17063739657749777,0.19574315749835358,0.13107249176067515,0.5223297151733804,0.35570403640151516,0.2224643467961409,0.25509834409603116,0.1352129014065636,0.11596041637277132,0.34544705131694775,0.317476252825192,0.5122739432296421,0.6001040512427849,0.2807858587552704,0.4128119944918114,0.14864178442785836,0.11308708562786585,0.6335541034841126,0.19131129611976216,0.34221121032885127,0.18579235816598094,0.0,0.1609089453268231,0.5944987195937967,0.26939411421802006,0.26099798343153247,0.5047362751191069,0.12709464393409486,0.48991092685654425,0.12146092593408819,0.280608326412499
Alexanders saga-AM 519 a 4to,0.2313054040328234,0.17370324218742939,0.2680348533913386,0.43061106624288015,0.25776666353893796,0.2742626889869273,0.279486802097926,0.23195987633433424,0.16614316539957275,0.2005021947628084,0.5711403805503451,0.35009806352577255,0.31216486139338184,0.3197004551876579,0.20944716063719215,0.20782578574028165,0.32726548379272535,0.3049810048526532,0.5130639410259007,0.6388265951996193,0.23655679808311203,0.4567926739587227,0.2500422002678728,0.16264431796766565,0.5809510619617819,0.2389597743082097,0.24297853924314572,0.2352066013723615,0.1609089453268231,1.0236256287043943e-13,0.5560552226213592,0.2933311365360557,0.2693472898349548,0.5434642410531091,0.2295064969595887,0.5015085851877976,0.16090895893067447,0.2976093944978965
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.6076066586954656,0.5857119062479959,0.6393182950067804,0.7206806297733085,0.6100492872041907,0.6252728615912736,0.6088158595439228,0.6235492955710451,0.586218905485633,0.6121872969453044,0.7818738975306954,0.6821028164144074,0.6626817369745084,0.6650173541574933,0.61284638688194,0.617306739258493,0.6727478424190405,0.6040754602414005,0.7281094713821236,0.7969133805597839,0.5716474997311793,0.7172474295718982,0.633389333368828,0.5819661148800715,0.7758049196351147,0.6354600300885278,0.5927826594124648,0.6153903073972604,0.5944987195937967,0.5560552226213592,0.0,0.6434848228984984,0.6473587153747241,0.7858214722107981,0.6152969749145576,0.7738175394670284,0.5896946833648441,0.6690669484642486
