,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Old Norwegian Homily Book-AM 619 4to,The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,"Kristinréttir, Landslǫg Magnúss Hákonarsonar, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, 
                     Magnus Lagabøtes landslov, Magnus Lagabøtes bylov og rettarbøter-AM 60 4to",A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Birgitta Andersdotters bönbok-Holm A 80,A fragment of Maríu saga-NRA norr fragm 78,Codex Wormianus-AM 242 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,"Kristinréttir, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, Magnus Lagabøtes bylov og rettarbøter-AM 78 4to",Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 A,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Legenden om Barlaam och Josaphat-Holm A 49,Codex Runicus-AM 28 8vo,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Thómass saga erkibyskups-NRA norr fragm 66,Landslǫg Magnúss Hákonarsonar ok Farmannalǫg | Magnus Lagabøtes landslov og Farmannslova-DG 8 I,A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"Various texts, including Eufemiavisorna-Holm D 4","A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,Vǫluspá in Hauksbók-AM 544 4to,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Landslǫg Magnúss Hákonarsonar and amendments (skipan) | Magnus Lagabøtes landslov og rettarbøter (skipan)-AM 302 fol,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,Thómass saga erkibyskups-NRA norr fragm 67,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,Virgin Mary’s complaint-SKB A 120,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,0.9003092482570102,0.6456802331434426,0.891980728034516,0.9353500206235236,0.8320395761583438,0.8435277999589679,0.9038175708586629,0.9051323543346717,0.8553395540398685,0.9319310835287363,0.7280686526807735,0.8973615607917187,0.9615747451283064,0.9285410365825516,0.7531252886286048,0.0,0.9664899305727673,0.828059868355745,0.72601084259614,0.7589120633177555,0.85793181137943,0.8888979898722303,0.7416584397010559,0.9063304210638232,0.6924218732198375,0.9066019699922534,0.9179824373209602,0.8463492031781263,0.7228485535486231,0.8897961931620988,0.7958224427149985,0.7658307745713379,0.8858885021108706,0.8809702177605512,0.9645416743576862,0.9498251743859791,0.8924191645338775,0.9128128528635006,0.6904201875084301,0.9999746982089496,0.9177187305094324,0.8217581519582435,0.9200290825625641,0.9596625958556826,0.9727998978958624,0.8212907492269311,0.8965599750140991,0.8988658602859586,0.9725317452057517,0.9584777242308719,0.9839159360469247,0.8162968125217854,0.687136440725439,0.8881476544992043,0.926843603810535,0.9267845367025028,0.8140476904570142,0.9277812797576291,0.9717002092496663,0.9476785283336747,0.979109672616383,0.6755617644492494,0.9203030324158128,0.9209986963320381,0.8550960540494502,0.9666145330947249,0.8860706918671556,0.7278449208258355,0.7392509407608634,0.9039659997084613,0.9387274021925327,0.8387679487605992,0.7707191567742644,1.0,0.8631645101911678,0.9273259642745126,0.8619018366699099,0.8902261241389158,0.9438331722561414
A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,0.9217968145001715,0.9112649401477126,0.9345639813400964,0.9480576949193112,0.9169792195915522,0.929532455256513,0.9246100035042043,0.9141012425650451,0.9375128270857298,0.9689435874395023,0.924839118343864,0.9297315854259833,0.9715329343567346,0.945514592837839,0.9627409510212975,0.9664899305727673,3.9968028886505635e-15,0.978288807370916,0.9610135116433017,0.9958469182248947,0.9348214847909151,0.9350362766550531,0.957067286572339,0.9400457779594089,0.9351629688034768,0.9368270267648225,0.9304221186655339,0.8865088749818046,0.9549007368101113,0.9371813917572622,0.9798475273455814,0.9651988425564263,0.9660038985441834,0.9288433053329603,0.9886378202315108,0.9250055418613619,0.9372843886051591,0.9569521860336443,0.9971848665532977,0.9999941355713059,0.932368383919324,0.955732242288304,0.9537637612578601,0.958638814062533,0.9695062467971793,0.9220505416184314,0.996463086929935,0.9555311397796032,0.9533584725393388,0.9606239066912363,0.9802678111233277,0.9543990064089196,0.9392192100814364,0.9145341739075513,0.9412555103707266,0.9556038298790523,0.9680641934263372,0.9185693324675122,0.9821033034489525,0.931826844884674,0.9818614660814492,0.9290643491925038,0.9353748099853869,0.9760556390677314,0.9436915335539012,0.978668240198239,0.905450060048723,0.957643270552701,0.9203545877818369,0.9353250785572371,0.9482065140864228,0.9190228659022232,0.9696495210436575,1.0,0.9227222615596309,0.9424166757625576,0.936958776508107,0.9151866391177571,0.947200250054559
A fragment of Fagrskinna-NRA norr fragm 51,0.9796695608248801,0.8103299532948134,0.9803158019049104,0.9865157828940687,0.9649527618358164,0.9581413448497569,0.9857676731128084,0.9866437420466411,0.9622273271613447,0.9706338697873179,0.8801223103963076,0.9808945334451545,0.9910636533497752,0.9858414326731635,0.8685103068881548,0.828059868355745,0.978288807370916,2.9976021664879227e-15,0.8648796445386124,0.8621774945264944,0.9321316767019141,0.9817302441384568,0.8764197679162885,0.9790140706561274,0.8631483719091282,0.9827815002995006,0.9863372369824953,0.9617124952302154,0.8613540532630998,0.981127399562738,0.8878082128683605,0.8860429584350122,0.9559031180079002,0.9630432141170612,0.9954814025183745,0.9679127822364838,0.980993220751966,0.987920517413942,0.8225582300587475,1.0,0.9841884973118559,0.8998945884482062,0.9846588345332673,0.9819715420398788,0.9887245647038388,0.9537828616266131,0.9400211821861058,0.963785284446202,0.9796934146793514,0.9819891642342142,0.9934218634061369,0.8991511888442191,0.8213742165669637,0.983177217537758,0.9859784457685933,0.9853380428166466,0.9017406790364199,0.9771985660887728,0.9933785938896961,0.9774023708972682,0.998152998230117,0.8261278855630827,0.9792510590869999,0.9806784029993774,0.9304030243382821,0.9923840403890637,0.9462549404003567,0.8685949330190714,0.8873365045028018,0.9797979314775277,0.9817014559817112,0.9636452117520675,0.8768089143029497,1.0,0.976077673336018,0.984340286984926,0.9409036463133789,0.9846073851647451,0.9905561496075505
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,0.925103001008908,0.5961326221215484,0.9199775438712741,0.9518293053750622,0.8915999448722834,0.8574973443589721,0.9345211416402758,0.9334174631833984,0.8544238442699716,0.9057772503104392,0.7034293488861971,0.9248641728822002,0.9727100151945156,0.9472573286742888,0.3323189062407901,0.72601084259614,0.9610135116433017,0.8648796445386124,3.0520030946945553e-13,0.7581334753255848,0.8901508662654882,0.536730155550234,0.07259839407071988,0.9247142119789982,0.7642023098542864,0.9213106194209734,0.949666509925802,0.9024225092567004,0.11817426932458786,0.7058472830324094,0.7995564325565463,0.81527825637153,0.9230519733629734,0.9215507421983211,0.9249478035932555,0.9450169103819178,0.6571735120726556,0.9358694015278299,0.6921005205237265,0.9999725698028962,0.9415319899209198,0.8361949410389073,0.3460253484478888,0.9377296035439019,0.9596679562365198,0.8752311783408923,0.8272196125494944,0.9160370192503563,0.9544204041623328,0.9600982499786924,0.9685689202822872,0.8554023592258868,0.7663719872316709,0.925058674856975,0.9573977974055055,0.5696292161953735,0.8547417071084016,0.924090626608731,0.9166775816666147,0.9557190903701309,0.9793376745883734,0.7385955325428912,0.6780963555417177,0.8534429405740434,0.8819623703568447,0.9386328347497298,0.7732034142465464,0.044891897834337335,0.7569082917448454,0.9127970280606595,0.9085168661731757,0.8324568017369556,0.7695046069029108,1.0,0.8866356208349615,0.9447068113940679,0.8562350967352987,0.9246564473837098,0.9600803763248561
Birgitta Andersdotters bönbok-Holm A 80,0.9906943187162768,0.7062873334759655,0.9928119458767808,0.9935407439318849,0.9788540255208,0.9718472702409225,0.987711946233699,0.9884776729179859,0.9714794817244782,0.97201979242638,0.8553059894969157,0.9918103382135266,0.9963727083689209,0.992088459464221,0.7263012983816711,0.7589120633177555,0.9958469182248947,0.8621774945264944,0.7581334753255848,0.0,0.9304979496540602,0.9023640798055714,0.7702147229582782,0.9932122213560399,0.831840650898974,0.9934398618689141,0.9887096696388977,0.9914196012805873,0.7415550720799253,0.9415594188901621,0.821663038279379,0.8522889839497697,0.9514807485553483,0.9713057220148347,0.983469496103777,0.9899597088736151,0.9292689505158367,0.9970130567937041,0.34973772799168934,0.9999996209053508,0.9880337450441677,0.8749416786091146,0.9244077526535839,0.996042853755802,0.9952576777840856,0.976573731626443,0.5408663772878506,0.9641637822186903,0.9958321001886384,0.9932820162127616,0.995566751423303,0.8709090251395656,0.7894976580724167,0.9848815707320965,0.9875353662878783,0.9003611755353977,0.8718806332869337,0.9915599875971538,0.9802440546626314,0.9918830978926123,0.9985959700104614,0.7772051753348643,0.9010371997540748,0.9797242437133633,0.9219272947033258,0.9971626880360355,0.9105595511528715,0.7636815793684755,0.8844204226912838,0.9934547815617061,0.996846116959252,0.9885858483325388,0.8285892706300898,1.0,0.9910294944282224,0.9926939293228375,0.9381528960612635,0.9856310345882218,0.9932777284437229
A fragment of Maríu saga-NRA norr fragm 78,0.9007178073598328,0.8245175396979441,0.9149786771842547,0.9316835344512007,0.8920756428269816,0.8912035294977958,0.9279709818731814,0.9263172091948422,0.9161779455452834,0.9469378635010084,0.8680163829146336,0.9039009966082813,0.9671362245963205,0.9405039631583815,0.8924192080194056,0.85793181137943,0.9348214847909151,0.9321316767019141,0.8901508662654882,0.9304979496540602,3.774758283725532e-15,0.9237187236766463,0.8974242513515018,0.9072588190863974,0.8560087022474325,0.9168419730872995,0.9396134098416343,0.8513925840430612,0.883272529661804,0.9040548086390603,0.922709802245892,0.9022140889299439,0.9123105904170782,0.8900422300199458,0.9760592666679045,0.9161804136305444,0.9085960137699061,0.9435486607836259,0.9120163315777313,0.9999968847744184,0.9336824855741835,0.8885241598302475,0.9381992343958675,0.9315976826372729,0.9565768345273098,0.8833336182569853,0.9598728937843065,0.9318946439615016,0.9531038530054862,0.9458932598321629,0.9817923358643977,0.9031067752018921,0.86302474347134,0.9151845751023859,0.9419504629316076,0.9474659701970165,0.9175239788975427,0.9157187786611614,0.9618488118897017,0.92336022499164,0.9685614330161745,0.8467905092484925,0.912252254608263,0.9548990012997621,0.919102697641033,0.9560054750535829,0.867949064199453,0.8893410994830548,0.8618899764202651,0.9093501104608057,0.9207004363079878,0.8749485443563476,0.918578677873459,1.0,0.8784994893988531,0.9372619284527429,0.9066379458121661,0.911053902913109,0.9521264281526374
Codex Wormianus-AM 242 fol,0.8691769862951396,0.6867411927768381,0.8479104382473669,0.9037586488886332,0.8371804244057075,0.823866259732946,0.8486318538136135,0.8417330714308087,0.7867783556353245,0.9186901074352187,0.8076917596570171,0.8640943207866183,0.9461345769022238,0.9071627531449802,0.5255471204228399,0.8888979898722303,0.9350362766550531,0.9817302441384568,0.536730155550234,0.9023640798055714,0.9237187236766463,7.02105040772949e-13,0.5145430191887107,0.8817189702851151,0.8396750152188797,0.866669300293519,0.8767096440756885,0.8637507126336217,0.5218971298571438,0.6345897048744985,0.9112611441647032,0.9027987681057725,0.9464488934580032,0.9038653355102793,0.8621006685339312,0.9223062405224333,0.5938686525338215,0.8757591011955512,0.8824977948623219,0.9999495022078178,0.8665627680365428,0.9159563476668552,0.47716054619245774,0.9137005155918503,0.9441698464912063,0.8090837377066951,0.8903813979299601,0.9061868159784903,0.9324822800446612,0.9497422033895674,0.9424028113223559,0.9508400178868179,0.9172760854955617,0.8325453248306696,0.9024814550046014,0.5490822479210389,0.9365859615844523,0.8420478402502837,0.8122427811444702,0.9208373436230353,0.9596005384538461,0.896159912365748,0.49806483580180605,0.8138106936031533,0.9115848825774016,0.928143154350699,0.6718987155484126,0.5127708161373856,0.7831011604428892,0.8547094398279609,0.8822885479330337,0.7665324748587612,0.8823915886827113,1.0,0.8138075482711349,0.8879871939734444,0.8741694422324436,0.8225763099827808,0.9042703043430729
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,0.9255898481026623,0.609445345527416,0.915763190071072,0.9472986652278788,0.8833370728251115,0.8440315998655945,0.9096858134361795,0.9039522193001042,0.8369130157771855,0.909075416676328,0.695278936695088,0.9231915700984086,0.9667396292910024,0.9417983694514384,0.29324908019412077,0.7416584397010559,0.957067286572339,0.8764197679162885,0.07259839407071988,0.7702147229582782,0.8974242513515018,0.5145430191887107,0.0,0.9283197665216967,0.7719832807214342,0.9194536191750177,0.9284632955999617,0.9147823273803285,0.07920381144068422,0.7014813102756738,0.8159028986535664,0.8277678755482161,0.9240533543943711,0.9226176808650616,0.9247077454415795,0.9422117954922193,0.6482537487065871,0.9343592414650526,0.7081603390324009,0.9999672271822186,0.9182901276232434,0.843736443212357,0.2721069783188018,0.932855211187545,0.956022606490731,0.8677729780032082,0.8279307268590326,0.9116759502894388,0.9553749938621797,0.9580501294907325,0.9679534934727548,0.8655540478743144,0.7786328152354043,0.8994707377447849,0.9403856430355735,0.545612927878689,0.857792069877314,0.9153825732561043,0.9117691514112282,0.9535855673953743,0.9769709406097667,0.7521950331027112,0.6912166949913,0.8446099540205825,0.8816194609086625,0.9365413126182326,0.7705225376754408,0.05112324184054362,0.7481626720561669,0.9086319489525536,0.9024868314730198,0.8198024591433223,0.7743808983976757,1.0,0.8875437257298849,0.9373014424233259,0.8534476872095663,0.8919573347118934,0.9431584615339603
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.5793420086052768,0.8489063521375905,0.6731970393076366,0.7195800570987905,0.8837462845073946,0.9117970676339697,0.843259214794349,0.8673221309694882,0.9220346907054797,0.944305172795758,0.8991179178199445,0.5974009837882945,0.83798369933122,0.764433125918619,0.9197634236803993,0.9063304210638232,0.9400457779594089,0.9790140706561274,0.9247142119789982,0.9932122213560399,0.9072588190863974,0.8817189702851151,0.9283197665216967,0.0,0.8583716753969568,0.6399389204503362,0.8645456830436049,0.7881643353161699,0.9193506498925754,0.887004244101421,0.9628376013880272,0.9155711058081691,0.9182626243199231,0.8750713494220395,0.9705619780169084,0.9062151960339739,0.8905455588136688,0.7971132629624968,0.984348344693537,0.9999958987863131,0.846066498937218,0.940313002901041,0.9193512365757804,0.9346837371437482,0.9716170537664297,0.8471909107368765,0.9914611089076683,0.9330214484014268,0.9371860453731474,0.9337253957700381,0.958746296252091,0.9352966464204148,0.9327781867285958,0.8271376682873777,0.8772296059730013,0.9193092151275845,0.9506021619765744,0.8618633171237272,0.9589016815518316,0.8946159218953322,0.9833014065442203,0.849327453972726,0.8347294466764851,0.9452294050027519,0.9478290893319699,0.9408676626441765,0.8374225601394664,0.9155084833186665,0.9045490825263902,0.6541571435011244,0.9353759938365862,0.8731306746500439,0.9548073720314615,1.0,0.5551210775731555,0.7961903911231126,0.9234471506285238,0.8256363893239448,0.8938670642844682
A fragment of Brendanuss saga-NRA norr fragm 68,0.8600544399873152,0.6651734767115371,0.8565988863483516,0.9110657883419971,0.8313702037062634,0.8382063582269053,0.8699384251666116,0.8633503958554983,0.8305985093839465,0.9342317010946912,0.7346532791555983,0.8487636168639421,0.9549208269495553,0.910090577426883,0.7819628794993931,0.6924218732198375,0.9351629688034768,0.8631483719091282,0.7642023098542864,0.831840650898974,0.8560087022474325,0.8396750152188797,0.7719832807214342,0.8583716753969568,0.0,0.87440210173577,0.8878227864099255,0.8387532545392726,0.7568938605937304,0.8414325087510284,0.8492391577217191,0.8043796520889057,0.902270685005095,0.8655640679484645,0.970351933189094,0.9125524016283635,0.8457217450661516,0.8939492257366044,0.7823969407162619,0.999977481455894,0.8752776809784192,0.8363178557399227,0.8856391813543334,0.9147038915383169,0.9487233313323341,0.7980265224274711,0.9210822408182124,0.8945482169408902,0.9260705682316659,0.9388832937238043,0.963313140468344,0.8295199127182903,0.7355330268360831,0.8501508032593452,0.9027267033338882,0.9014117830320133,0.834858810552604,0.873481581853749,0.9505007369663547,0.8955774055861854,0.9635011587140895,0.7148289615432073,0.8669287583391628,0.9128219880114922,0.8486516074377051,0.9486588793854114,0.8303879530141416,0.7560120484766109,0.7483630303758364,0.8743174859843486,0.9126732973160089,0.8076561688351315,0.8115028636958779,1.0,0.8056946545495278,0.8975020482744678,0.8527000016340819,0.8441303701851609,0.9067893560608208
Rögnvalldr ok Rauð-AM 557 4to,0.5240024397934694,0.8448649296823167,0.6000640820511723,0.6513436862240873,0.8765998130056101,0.8900131037321138,0.8032934505287013,0.8227324423392743,0.8893258026731904,0.9533102781810759,0.8849754229060797,0.5460245633189803,0.786703746267168,0.7384144197049567,0.9257438502751134,0.9066019699922534,0.9368270267648225,0.9827815002995006,0.9213106194209734,0.9934398618689141,0.9168419730872995,0.866669300293519,0.9194536191750177,0.6399389204503362,0.87440210173577,9.769962616701378e-15,0.8291961957713059,0.797970544481197,0.9177736932634787,0.8662525768599213,0.9714445553345705,0.9100823856317994,0.9276126937615748,0.8823517384742057,0.9719861661660036,0.9187638809594921,0.8605941030963095,0.7811225515545318,0.9857613503614235,0.9999826733212934,0.8246612246636092,0.9399723148361669,0.9012012372756001,0.9202129156395262,0.9606084167093224,0.856632347491948,0.987987256054315,0.9316980197251159,0.9194017746973305,0.9451855480444866,0.9574267401521381,0.9393204230173678,0.9271311877639027,0.7747435246681265,0.8646055094953309,0.8983635533831443,0.9487871556427964,0.8458906141453524,0.9509755492490207,0.8925937025229624,0.9745125174636835,0.8539286967430249,0.8502233754388808,0.9408587576143905,0.9298272978668038,0.9121083299715288,0.8310128535731187,0.9115487740166802,0.8759256900306878,0.5502454419911789,0.921648163359677,0.8531288954496706,0.9510796252813586,1.0,0.5270702249496664,0.7457704178135748,0.9182479341829419,0.7936091400494525,0.8684208075159902
Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.7813600948740892,0.8191288183836498,0.810955195593406,0.8330816740425586,0.86230283046781,0.8787619928318898,0.568023773772795,0.5528336771569442,0.8951362454624119,0.9849419347412552,0.8937530646646159,0.7829887597714194,0.9091905286290081,0.8505496406392274,0.9414377822246919,0.9179824373209602,0.9304221186655339,0.9863372369824953,0.949666509925802,0.9887096696388977,0.9396134098416343,0.8767096440756885,0.9284632955999617,0.8645456830436049,0.8878227864099255,0.8291961957713059,0.0,0.8655928809958193,0.9319291001019134,0.8976764148991624,0.9886669601613406,0.9173378158621162,0.9534349630242923,0.893473300716061,0.9819925685783347,0.9412471051180541,0.8951252482509571,0.9037727005667089,0.9686427830307796,0.9999852196448473,0.6160262844949775,0.9522180615762564,0.9131659663011303,0.9365916262074272,0.9461233914828164,0.8730648070349303,0.9788793928410683,0.9502048098394964,0.9298230405632828,0.9504842307723885,0.9572797182030472,0.9337289188383587,0.9321880003218195,0.5048605777946206,0.6604287418997306,0.9332823154058213,0.9330873858871672,0.8704973772793385,0.9436452640238104,0.8915351927424107,0.9623420398263454,0.8635664746917951,0.9203366805191932,0.9562030601219376,0.8951365944954577,0.9629197273861622,0.8121879550618979,0.9308242267464606,0.8939246893543961,0.8472323246482052,0.9382136770959871,0.876008543042912,0.9491235832632665,1.0,0.7977096352060725,0.8319694207904953,0.9397164340895013,0.5081023517122321,0.719666653999562
Codex Frisianus-AM 45 fol.,0.7498941137057262,0.7783401405652512,0.7938592666432056,0.8557577970350938,0.7791685171913028,0.8752467950091711,0.8455868228193972,0.8559627998139382,0.9000071878393376,0.9213565727317885,0.8471229002544916,0.7619254632978387,0.9070803474733992,0.8389019398047848,0.908542003858852,0.8463492031781263,0.8865088749818046,0.9617124952302154,0.9024225092567004,0.9914196012805873,0.8513925840430612,0.8637507126336217,0.9147823273803285,0.7881643353161699,0.8387532545392726,0.797970544481197,0.8655928809958193,7.294165271787278e-14,0.9051810625758308,0.8431811284258247,0.9482700852481335,0.8808826158905206,0.9029244227230779,0.8368940571956857,0.9616767680848961,0.8622040344887418,0.8552456218972431,0.8644247540834732,0.9838386670734945,0.9999937064176072,0.8610444622406901,0.9092291581322237,0.9015971504001079,0.8978924025941204,0.9431548855122991,0.7862439134073573,0.9827399769776517,0.917907633215102,0.8982387207793753,0.9173838646233101,0.9540526077975398,0.8932744848063471,0.8932433294268087,0.8246179440221354,0.8756684774651297,0.900637454693399,0.9431555364461893,0.829167058254813,0.9498859711150776,0.8335271439052901,0.9615993740090437,0.8083790370917887,0.7775150103611699,0.9307439090624906,0.9207079455807384,0.9379445504457928,0.7502996331041802,0.9011002572366278,0.8496257233004465,0.7931902183958771,0.8800038372222203,0.8287769125983704,0.9496417247271672,1.0,0.7449574771421839,0.8373696459954735,0.8807378964738884,0.8357663415639404,0.9080365633501832
"Kristinréttir, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, Magnus Lagabøtes bylov og rettarbøter-AM 78 4to",0.9193579527772324,0.5805188420568983,0.9151765688338155,0.9441785408649428,0.8887352906545254,0.8550685256494248,0.9163308802437851,0.9113473534046319,0.8523182324986306,0.9038429845175505,0.7017434240829252,0.9165338678527459,0.9658773038491479,0.939058641535993,0.23658669898106333,0.7228485535486231,0.9549007368101113,0.8613540532630998,0.11817426932458786,0.7415550720799253,0.883272529661804,0.5218971298571438,0.07920381144068422,0.9193506498925754,0.7568938605937304,0.9177736932634787,0.9319291001019134,0.9051810625758308,0.0,0.7130442997855762,0.7967531994655892,0.8139676004778075,0.911005253369686,0.9153945304010564,0.9269805480789801,0.9351624823612497,0.6711411283047813,0.9379675250511981,0.6724534390108581,0.9999739797868874,0.9207178866156452,0.8281484105819721,0.31522236563917516,0.9358530178903745,0.958904592471635,0.8701569649957517,0.8133930724721155,0.9118892093730819,0.9555699551338708,0.9552621176580038,0.9633814268157416,0.8507576958536243,0.7564183522664997,0.9044279336396369,0.9411731629290511,0.523168987488712,0.8451437138719522,0.9158517519267209,0.9109457724178098,0.9486519723326028,0.9793462559578877,0.7264180892047114,0.6857349079263064,0.8509518224783759,0.8787739328742074,0.9397375533797838,0.7582746323518484,0.08806664077976278,0.7494280757491663,0.9065252211211011,0.9056226250069821,0.8301961631150142,0.7508898738620117,1.0,0.8830613480023529,0.9340671392009664,0.8533687345187653,0.8968060306162232,0.9441054078517915
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.8832134461310887,0.7547030432574061,0.8689326128414516,0.9192045039468028,0.8114639967644444,0.7739863005507277,0.8590956169378918,0.8753024910873628,0.7602451383647972,0.9537036401415776,0.7521663522339823,0.8852178085404392,0.9562826052520232,0.9252851552826574,0.7651664787857493,0.8897961931620988,0.9371813917572622,0.981127399562738,0.7058472830324094,0.9415594188901621,0.9040548086390603,0.6345897048744985,0.7014813102756738,0.887004244101421,0.8414325087510284,0.8662525768599213,0.8976764148991624,0.8431811284258247,0.7130442997855762,0.0,0.9238498101177113,0.9112146048775037,0.9525230722062976,0.9001791515940825,0.9411691809378242,0.9243559991272262,0.18137560006730535,0.8878958620746712,0.9295594684408287,0.9999526799924605,0.8919452564568422,0.8963039980650366,0.7053794811296898,0.895750522489599,0.9261814196236924,0.8157192849550166,0.9243238751360252,0.9016688120445546,0.9224349181788816,0.933517116871346,0.9686137382029623,0.9432679322723907,0.9077183650750063,0.8533706574589242,0.9136761216564984,0.6958143777690287,0.9491070533187957,0.8644952341116494,0.912513126431525,0.9166210240467143,0.9532949287565444,0.9116890770529051,0.6792332230058398,0.9058782089021096,0.8546960287114324,0.883969431578457,0.732996719855648,0.6991013058561617,0.7076212917637988,0.8513127162320071,0.846540057183002,0.6986433434076627,0.945187824980447,1.0,0.8152747993385145,0.9276479183163734,0.8211612969223373,0.8615910110713234,0.9339047923502601
