,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Dámusta saga-AM 557 4to,Gregory’s Dialogues-AM 677 4to,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Sveinka þáttr Steinarssonar-AM 557 4to,0.4824436265590868,0.4653743489871498,0.525939147421646,0.6153166756662138,0.5558158358905683,0.6782435413718491,0.5668712728930692,0.4969783735256149,0.5195714298390823,0.4925413624715351,9.992007221626409e-16,0.5908510398731159,0.5314237829501571,0.5233341425199405,0.4815390564229869,0.48096222576757364,0.630255671220368,0.6129250077692061,0.6658887936778157,0.7379854914489874,0.5962783687338091,0.6271035967355849,0.494555310589296,0.46711920014226727,0.7731132980432924,0.513573278530788,0.6042799841334336,0.5046998795734368,0.4630493724497863,0.5077236008706395,0.7158722379125313,0.5236557567824613,0.5553833829736103,0.7098551128920721,0.4850748757090333,0.6827288072172976,0.4892587682919991,0.5961721685915868
Valdimars saga-AM 557 4to,0.31639134034887273,0.2985866008333503,0.36086295988179795,0.4607985349613548,0.3825352108209559,0.46146148197736847,0.3661956862203988,0.32507775670334615,0.2998420858331907,0.32149207520113177,0.5908510398731159,5.551115123125783e-15,0.40884516309115515,0.38377997509832773,0.3195206071442228,0.3410652456162184,0.47441344232829497,0.4221981917492047,0.5399845020812537,0.6475854269817677,0.39600766100060647,0.5159214902466376,0.3410746894658734,0.28755223191802903,0.6358265466545787,0.3524812072286462,0.4154793636793045,0.32681190064314525,0.2977060349267938,0.27949439209995663,0.5960937042379564,0.37612164263943426,0.3786107689469346,0.6195000959030803,0.3327044053592485,0.546465390106829,0.2969563167749415,0.4190910472059258
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.23060200135882325,0.2038492506676285,0.3148188143408148,0.43950410858237576,0.28910011837835936,0.45037117719777087,0.35302164767441546,0.23614315982881062,0.28483473623467725,0.23118791305067332,0.5314237829501571,0.40884516309115515,0.0,0.31072366359383374,0.22285353610715686,0.21099981679543156,0.4157441415379417,0.3737949407273029,0.495457671917384,0.5892700483871363,0.3600471600061306,0.4501975606167784,0.21246105978359775,0.20797527598295318,0.6089154566601076,0.23351284827273278,0.3747367020102301,0.24025076645054955,0.17284243941179123,0.24988830970108122,0.5802262366178493,0.2857059029160114,0.33008096886616356,0.5646663793023095,0.19108656165521654,0.5577046900427944,0.21875265696130508,0.3417352497716101
Rögnvalldr ok Rauð-AM 557 4to,0.22321256570734616,0.21886686967679825,0.29473830144887847,0.40995422954252236,0.32966650864432945,0.46195194151237373,0.3328316248331815,0.22932941033720033,0.2604878957804583,0.23056117228172757,0.5233341425199405,0.38377997509832773,0.31072366359383374,1.2656542480726785e-14,0.21814577313567796,0.23474937708308674,0.43910824974307394,0.3967988018020234,0.4772532761420377,0.6121019405642325,0.37980792063853175,0.4378435195917266,0.2467485613260777,0.20164252131698013,0.6422803017414733,0.2767077008577168,0.3944386856437879,0.263386428660788,0.19668387586684055,0.24865597550674368,0.5793375083920804,0.308086195855537,0.32475163515220073,0.5663695538393989,0.23133242230958606,0.4900172538401727,0.21455434435699272,0.3620436731996951
Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.13906414311308557,0.13865223624542589,0.212339827072895,0.34531760024544433,0.24690209843061528,0.3805935335548364,0.26682098612399974,0.1264462492776619,0.15211526897662464,0.11774222544334079,0.4815390564229869,0.3195206071442228,0.22285353610715686,0.21814577313567796,0.0,0.16512166103520332,0.35494173800968065,0.30762456922480663,0.4396698753218552,0.5731302413584269,0.28915053618840747,0.3891123630580243,0.14104628491507787,0.1002465806046332,0.5941019600626086,0.1653420000894199,0.3182319698201377,0.18335791106242294,0.10264090927848712,0.1578688644921784,0.5287699394879796,0.23777372547441677,0.2557445028828871,0.5112915843363015,0.14613301671988665,0.4347663252682098,0.10142751891774082,0.2525843179377919
Codex Frisianus-AM 45 fol.,0.16630979866403994,0.13378913968098594,0.24528945764637933,0.37726422154567363,0.2552889908817053,0.39544137977686755,0.30835585871432325,0.1899672494756809,0.231558504778954,0.16467466974154765,0.48096222576757364,0.3410652456162184,0.21099981679543156,0.23474937708308674,0.16512166103520332,2.4868995751603507e-14,0.37319822952658455,0.32878119017547514,0.45302744424535324,0.56790480544442,0.30618133954836924,0.3933404104004231,0.17013370128258742,0.15333189526565927,0.5885401495045198,0.20604508172027736,0.3424719826272059,0.1917549654779258,0.08880678561198996,0.16702080806868347,0.5406760355848987,0.21264170490969048,0.23653327505555133,0.5225900296426309,0.1518390104351658,0.449537862023779,0.16521846392212802,0.2860882451810981
Gregory’s Homilies on the Gospels-AM 677 4to,0.3709502828520108,0.3432096668700796,0.3996458420822475,0.4993078902592457,0.31353914565209173,0.29922386593066275,0.37876310755941833,0.35535876619344486,0.33963445481211096,0.3425999736491464,0.630255671220368,0.47441344232829497,0.4157441415379417,0.43910824974307394,0.35494173800968065,0.37319822952658455,0.0,0.3763112843514549,0.5281987198274611,0.6308766632539103,0.35307394944298387,0.5281728489487393,0.3796463768912345,0.34060211779777716,0.5673965636479146,0.3660381216952744,0.307080088209267,0.37863359679020436,0.32335939710153083,0.2914686423342002,0.6059042285870007,0.38960392649367426,0.4067627732459368,0.13918645089790382,0.3706953358383477,0.5907111432051917,0.3184279131295974,0.39362036276486445
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.3206142241010246,0.2915313012280447,0.34202149293215145,0.4526874525572999,0.30420697595490553,0.34044326303451966,0.3269898279238148,0.31918733894336937,0.29665206072401074,0.2970814350497113,0.6129250077692061,0.4221981917492047,0.3737949407273029,0.3967988018020234,0.30762456922480663,0.32878119017547514,0.3763112843514549,4.6629367034256575e-15,0.491359285508269,0.615169790198197,0.06871934008760328,0.5011614407697105,0.34669296876483346,0.3020300024007273,0.5555512161307694,0.3342381870565232,0.2920960417441727,0.3239556119921688,0.27397919888146094,0.2443788621138523,0.5092848089940942,0.36177511259255457,0.361934690907073,0.5761895917146473,0.33017949761650245,0.5625614251211395,0.2794297598994798,0.3593135766558848
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.42906959254000254,0.427278705018338,0.5062366243551761,0.5799345898977337,0.4362043432072694,0.49837990407264743,0.42741898580989923,0.4307845819655344,0.4215515339568118,0.4476054680805085,0.6658887936778157,0.5399845020812537,0.495457671917384,0.4772532761420377,0.4396698753218552,0.45302744424535324,0.5281987198274611,0.491359285508269,0.0,0.668191946914211,0.47866534131888594,0.5864388259182121,0.45147466980366746,0.4118227627175368,0.6650549775480858,0.47950499569550287,0.46679050362903896,0.45418398509334457,0.4257562311290327,0.41512236263791136,0.627460885893351,0.4844548653074635,0.5091678472342258,0.6662875543821606,0.44581931186775736,0.6938412648298946,0.4251209303872565,0.5205566578803469
Völuspá in Codex Regius-GKS 2365 4to,0.5688183038698685,0.5454426321962724,0.628130058472315,0.687708554353561,0.5748246715782951,0.65780224200623,0.5837411406585681,0.5753906884443898,0.5970857618107277,0.5882417035144816,0.7379854914489874,0.6475854269817677,0.5892700483871363,0.6121019405642325,0.5731302413584269,0.56790480544442,0.6308766632539103,0.615169790198197,0.668191946914211,1.887379141862766e-15,0.6116066666140563,0.6611290793771636,0.5715673035037656,0.5727748793670107,0.7273829989572285,0.5922366190408495,0.6103569390026772,0.5691149110752362,0.548971654900221,0.5858985409218649,0.7375876375737153,0.5826794383519733,0.6339076473405367,0.7324798709325526,0.5564103362028483,0.7589952430017312,0.5671713430374425,0.669152580345511
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.29854799128621723,0.2738007790826077,0.31643840158304704,0.42708032793247375,0.27962430402722616,0.28494512069903566,0.2932397244693009,0.30247144660998193,0.25964392921666846,0.27521890438199614,0.5962783687338091,0.39600766100060647,0.3600471600061306,0.37980792063853175,0.28915053618840747,0.30618133954836924,0.35307394944298387,0.06871934008760328,0.47866534131888594,0.6116066666140563,0.0,0.48680220997079304,0.3364907073154484,0.2817873756234097,0.5195890636021611,0.31805578907179666,0.23939131989494844,0.3080761163708309,0.25784923357987855,0.19457292208502008,0.4826450193341595,0.3356267692771253,0.3255760289691454,0.5705274653414747,0.3232322973388503,0.5314875141703901,0.2594015456289973,0.33021364397089303
Eiríks saga víðförla-AM 557 4to,0.37449012460197384,0.37747159870646163,0.43313306382937455,0.5309277555610663,0.41608626830047624,0.5480344294631356,0.47009914310069756,0.41816541052991274,0.4370790659260283,0.39385433212501386,0.6271035967355849,0.5159214902466376,0.4501975606167784,0.4378435195917266,0.3891123630580243,0.3933404104004231,0.5281728489487393,0.5011614407697105,0.5864388259182121,0.6611290793771636,0.48680220997079304,0.0,0.4214732690494539,0.39298584589688135,0.6674823446303859,0.42833752437252837,0.45929491741101114,0.4075850185132075,0.36536560328190826,0.39997091988733646,0.6420663566314307,0.44427411807378414,0.44490533520046527,0.6585996258925833,0.39672251713674167,0.5725667025270468,0.41036873626681025,0.5057930642612086
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.16621565945934536,0.1540947903649269,0.258183618162775,0.3829938830117964,0.26973799516791885,0.4336657683972205,0.3011437301175821,0.1453957755013261,0.20213607766200525,0.16499128687681208,0.494555310589296,0.3410746894658734,0.21246105978359775,0.2467485613260777,0.14104628491507787,0.17013370128258742,0.3796463768912345,0.34669296876483346,0.45147466980366746,0.5715673035037656,0.3364907073154484,0.4214732690494539,3.375077994860476e-14,0.1214051017141593,0.6136628241649521,0.1722726903973102,0.3662281734830638,0.19705549898992925,0.11878220308956877,0.20476270887293435,0.5554879975356197,0.24499534262755063,0.30431809958052525,0.5219292981315511,0.1415561943953071,0.5104635777275492,0.12806412028208458,0.279110238643425
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.12090273890902736,0.10268650084618547,0.20548546741525264,0.3291077061852329,0.2238370629090376,0.3570825870007682,0.23175118194547206,0.1098928677849692,0.1217045069298649,0.1153593858747417,0.46711920014226727,0.28755223191802903,0.20797527598295318,0.20164252131698013,0.1002465806046332,0.15333189526565927,0.34060211779777716,0.3020300024007273,0.4118227627175368,0.5727748793670107,0.2817873756234097,0.39298584589688135,0.1214051017141593,5.329070518200751e-15,0.5904370707109885,0.13839326943030428,0.29869342409612554,0.15688308128327322,0.09028397145068168,0.12229935703795192,0.5009587723313115,0.20775456084146393,0.2415003048838752,0.4979062572289904,0.11580364011568534,0.46546523331490886,0.07523067098683134,0.23506680400298985
De xii abusivis saeculi-AM 677 4to,0.5810708800539426,0.5722725731049472,0.6092684252884853,0.6829502479873523,0.49940930934044225,0.49702159354699715,0.5400854584624706,0.5838062546685946,0.548706857480812,0.5925449851739634,0.7731132980432924,0.6358265466545787,0.6089154566601076,0.6422803017414733,0.5941019600626086,0.5885401495045198,0.5673965636479146,0.5555512161307694,0.6650549775480858,0.7273829989572285,0.5195890636021611,0.6674823446303859,0.6136628241649521,0.5904370707109885,0.0,0.6030055374107981,0.4559940217955648,0.5777620053255526,0.5713721527111961,0.5008869642777172,0.6872721468244224,0.5942059294285529,0.587349200171385,0.7538048269707517,0.6045233571198732,0.7376614335670176,0.5838214592348447,0.6085232661192028
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.1960900586532094,0.17348352490377827,0.26071068149852006,0.3863537926669137,0.2640445291419451,0.3916525324343181,0.30306746123470774,0.17616480983269533,0.1912412317391211,0.1819122934862143,0.513573278530788,0.3524812072286462,0.23351284827273278,0.2767077008577168,0.1653420000894199,0.20604508172027736,0.3660381216952744,0.3342381870565232,0.47950499569550287,0.5922366190408495,0.31805578907179666,0.42833752437252837,0.1722726903973102,0.13839326943030428,0.6030055374107981,0.0,0.33302579779508446,0.21907629316439992,0.14618577841532898,0.18016495375129815,0.5514782604113557,0.26165875020998586,0.29006165973534515,0.5364115769298562,0.16748659985175574,0.5071050355207909,0.14348959805279604,0.2839811420549826
De virtutibus et vitiis-AM 619 4to,0.3086043870749883,0.2890933573502855,0.34989121116291766,0.4584270806217562,0.20250484137097635,0.21223777968114987,0.2588613777739993,0.3241352802667089,0.2583041618727049,0.3009637841596824,0.6042799841334336,0.4154793636793045,0.3747367020102301,0.3944386856437879,0.3182319698201377,0.3424719826272059,0.307080088209267,0.2920960417441727,0.46679050362903896,0.6103569390026772,0.23939131989494844,0.45929491741101114,0.3662281734830638,0.29869342409612554,0.4559940217955648,0.33302579779508446,2.220446049250313e-15,0.3252213511006379,0.3025397548100749,0.18056202781950081,0.49466990596468174,0.3159441436987134,0.32997523557472785,0.5826309407856511,0.33994084210574993,0.5496747148805459,0.2808263078195976,0.3616810649982659
Trójumanna saga-AM 573 4to,0.18678192354755252,0.13819821580160863,0.2659706975774342,0.4003220581477497,0.24753316926894975,0.40368816724853074,0.2590927924864671,0.1940568357205834,0.2179139674762507,0.1925876240111769,0.5046998795734368,0.32681190064314525,0.24025076645054955,0.263386428660788,0.18335791106242294,0.1917549654779258,0.37863359679020436,0.3239556119921688,0.45418398509334457,0.5691149110752362,0.3080761163708309,0.4075850185132075,0.19705549898992925,0.15688308128327322,0.5777620053255526,0.21907629316439992,0.3252213511006379,0.0,0.14213273522549796,0.18070755878005762,0.5290825621866759,0.24239082073684592,0.28534508558866567,0.5345050370446307,0.1779043562606928,0.5189017684568507,0.17105092381082154,0.3200066880064074
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.11727225670218588,0.09023560693790011,0.19010670430090892,0.33529473994235115,0.20610722497674816,0.3541211542366913,0.25730225534385076,0.12638309342522946,0.1676924618095198,0.09943186356223699,0.4630493724497863,0.2977060349267938,0.17284243941179123,0.19668387586684055,0.10264090927848712,0.08880678561198996,0.32335939710153083,0.27397919888146094,0.4257562311290327,0.548971654900221,0.25784923357987855,0.36536560328190826,0.11878220308956877,0.09028397145068168,0.5713721527111961,0.14618577841532898,0.3025397548100749,0.14213273522549796,1.0524914273446484e-13,0.1267743186405691,0.5194742870831834,0.1949005994440529,0.21037546001030538,0.48534505400424655,0.09522795837154541,0.4334249420336549,0.09943396529730486,0.22859294903226113
Alexanders saga-AM 519 a 4to,0.17146326582177773,0.13122668405921767,0.20707212123042318,0.34268031545185274,0.1864276116854019,0.21966733264207405,0.19683916743293295,0.1690102009750799,0.12078196166063426,0.14797822219721535,0.5077236008706395,0.27949439209995663,0.24988830970108122,0.24865597550674368,0.1578688644921784,0.16702080806868347,0.2914686423342002,0.2443788621138523,0.41512236263791136,0.5858985409218649,0.19457292208502008,0.39997091988733646,0.20476270887293435,0.12229935703795192,0.5008869642777172,0.18016495375129815,0.18056202781950081,0.18070755878005762,0.1267743186405691,0.0,0.4612197361766258,0.20761152479349687,0.20018896214654291,0.5167763055084368,0.18293838683169705,0.43437576082479024,0.121395477570162,0.23034055122091568
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.5152723490257729,0.4998181374924374,0.5535471156281486,0.6287842073158116,0.5097908017206099,0.5430973144590008,0.4961529777012742,0.5335874752044323,0.5017749698999435,0.5292430554849887,0.7158722379125313,0.5960937042379564,0.5802262366178493,0.5793375083920804,0.5287699394879796,0.5406760355848987,0.6059042285870007,0.5092848089940942,0.627460885893351,0.7375876375737153,0.4826450193341595,0.6420663566314307,0.5554879975356197,0.5009587723313115,0.6872721468244224,0.5514782604113557,0.49466990596468174,0.5290825621866759,0.5194742870831834,0.4612197361766258,0.0,0.5425064018598824,0.5601922866861322,0.7413012515476658,0.534387602170858,0.7071165429085853,0.5094450516134783,0.5846295642257414
