,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,0.31049083895728047,0.2773528694428089,0.3348067951742373,0.4680141660182481,0.36476451150786904,0.38675660018146063,0.4201858060621817,0.4557155939615216,0.3181061452125662,0.32340081497284145,0.0,0.41572999508222286,0.28222958450662394,0.5541696013159283,0.42606518388717196,0.3343594470191774,0.5175806635147486,0.5866412189273104,0.43121104271163924,0.34975761356248913,0.47649731479944657,0.34714995518762415,0.2869015500527745,0.25407956591269976,0.4565365181497837,0.3891815515271061,0.543365687378111,0.5092747317277193,0.3835754125230637,0.42788699001618946,0.641092352279433,0.376326978743757,0.49903093925690734,0.31362588201801167,0.5664957402710336,0.733525716310942,0.3524534292602558,0.5878923231172757,0.5282412493313653,0.5118806988649756,0.49009348059757685,0.5173221450032752,0.4725401650092447,0.28470450392857716,0.6146126069018676,0.321191245569742,0.3986877298504393,0.6508025672478346,0.42370169745157626,0.38929902874409605,0.6735927743628016,0.3222372420658456,0.24181410282744142,0.25824661954874695,0.5670419742270809,0.6191643824645019,0.278688765665388,0.3940553253170368,0.32457097115399025,0.4020088689977498,0.4686316695522966,0.608415046227882,0.30968090713881025,0.4915541926101976,0.5200655223295242,0.28092433454595966,0.36956881472522973
A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,0.36172413718846996,0.3231206221695416,0.3826811477925407,0.4982531355433254,0.33559016473413095,0.45314301185810346,0.2771177100628087,0.4355919150010882,0.36662885442972715,0.33567447595914623,0.41572999508222286,2.220446049250313e-16,0.3365603095669797,0.615178021870344,0.43846515289543375,0.3744486667097414,0.6331852886447615,0.6203188819937286,0.42363301423706545,0.3926892844388612,0.476790731303362,0.4214958391227027,0.35561183130671414,0.352598666182397,0.40766653537670605,0.13000153098927725,0.5109333700662394,0.5788481454215655,0.42532079312793847,0.3648754795825777,0.6390217455530127,0.08408726403760147,0.54358476577265,0.3772461300867077,0.5637319940549927,0.7028161006745163,0.42570095065649594,0.5568982710207109,0.5343258389611351,0.4639230395194288,0.5401159326619731,0.5779493042854608,0.5003754168195558,0.33396894429979684,0.5034268622760052,0.3689220033808033,0.2672998323062791,0.6795300413242378,0.4239932321353008,0.44106283259683077,0.6838123877943054,0.35634900594413255,0.34182363514287406,0.23920181108219984,0.5290525445606561,0.5220676878602832,0.30790228839035516,0.33205448700155926,0.3696481166392549,0.2991153241750676,0.5010834086435416,0.6155496195711204,0.38183143135415076,0.5861540126031441,0.4726970386882965,0.31281762597664664,0.3797446135639674
Hallfreðr saga vandraskald-AM 557 4to,0.1312147312232601,0.13975930788499635,0.20489790306481803,0.3094910209026567,0.26329985189130134,0.2950725869955857,0.34111496000250885,0.31266736246442794,0.14840569859514596,0.17661215772802397,0.28222958450662394,0.3365603095669797,0.0,0.47217881939903494,0.3156540749647584,0.22298752970094937,0.4717065197110728,0.522383552069354,0.3308710120885947,0.22459240470778352,0.380558101791983,0.20860556031430255,0.10509377882951743,0.16774229593193024,0.3611765313866866,0.2939834180629758,0.4629297189067013,0.45906080786089987,0.2704259344674683,0.3278304730610657,0.566421271471234,0.282361003666485,0.41047808275863984,0.1486612833556885,0.4683354527944025,0.647334678609198,0.24972146985222166,0.5308158631985676,0.4043727287516923,0.43626928685144006,0.3633128525747711,0.43450366816763897,0.37655398962984243,0.10620563884983669,0.5738464522275287,0.17521409523327713,0.2808799425144094,0.5583483261807929,0.3106308179880076,0.2946977307981119,0.6191287589421666,0.18816615439059858,0.13500148963582148,0.1413171875883974,0.4557570824212551,0.5501551767147392,0.142194619118158,0.3074078973079891,0.21322821195665642,0.3064435110219862,0.3344948418518171,0.5232603585256739,0.16484396334907692,0.4036010080114859,0.4319979234140937,0.11247589519681467,0.22804906106526146
Sveinka þáttr Steinarssonar-AM 557 4to,0.4692728702670921,0.4397128225651684,0.5166422214840858,0.6022760290546667,0.5512575268976765,0.5809747471440614,0.6515438846764745,0.606452369814778,0.48240722986828133,0.5125933471455089,0.5541696013159283,0.6151780218703439,0.47217881939903494,3.3306690738754696e-16,0.5746066963581791,0.511729521188667,0.6363634070471988,0.6415367276844518,0.5720999312658175,0.5056029043668695,0.6308327223559275,0.4929594270950488,0.4628975335319615,0.4502630867170684,0.6194576738603393,0.5837945624248931,0.6551360087740998,0.6437470418604934,0.5317869840908365,0.625801358054837,0.7299698672071142,0.5752723741144101,0.625372816088445,0.4617524077561964,0.632582298799312,0.7965075635109092,0.547761322271225,0.7436341416690015,0.6308754798054588,0.6274767468859175,0.5800801687038405,0.6290725104013359,0.6013595952628619,0.44193770525203246,0.7535599847887458,0.4909473936940667,0.5720562063523442,0.7136216394873665,0.5683911379649711,0.5247546367986733,0.7153350496497654,0.48461254355474015,0.45986764775992406,0.4773302720447603,0.7040456123117579,0.715406641495823,0.43651752231126806,0.6074612005746445,0.5262929262940946,0.6126905822707361,0.5686987088314123,0.7043464533359941,0.47185177391001354,0.6776590128520092,0.6286897733668094,0.4660303738095234,0.5704246444985666
Valdimars saga-AM 557 4to,0.3070514090957932,0.28858342506199974,0.3530219864824137,0.45266846995524757,0.3742413896581158,0.4282462192946219,0.4314924070975361,0.381075577537217,0.3040690697598225,0.296191470156527,0.42606518388717196,0.43846515289543375,0.3156540749647584,0.5746066963581791,3.1086244689504383e-15,0.3464495916288114,0.5991924792290393,0.6168320141066996,0.4752114334661116,0.399374576960981,0.506619789368626,0.38762657689950963,0.3121296185519168,0.3378379197300203,0.4858582328911769,0.41993534852635006,0.5307994146601575,0.5732522930662743,0.41365180065132734,0.4499046101128853,0.5971783114198959,0.3952576774029011,0.5167238646958114,0.30959936557701284,0.5392938529972104,0.709829639755861,0.41787703265928866,0.6190023215956886,0.5586094945918589,0.48806520990631796,0.47249540323297257,0.5486722742746721,0.4975560707588482,0.28485826050814056,0.6081222801276196,0.3309762855828695,0.39261373648335607,0.6395146243582365,0.4374028241523419,0.4016684996764046,0.6487291914947668,0.309834951715798,0.32029638256907744,0.2675443053305401,0.559853864631964,0.5990612742635706,0.28723224207026843,0.389697170857378,0.36794754409629904,0.38738589046787764,0.4757618098004224,0.6402566320262152,0.3099536576495282,0.5416609986280415,0.49666891914422784,0.28872988446864756,0.4006389827675805
A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,0.2200569077362875,0.19591050967285906,0.2919108689538542,0.41460451683064814,0.2938168318213321,0.3752686613814188,0.38097228522039195,0.37917455904704267,0.23807886966256475,0.24642050559046202,0.3343594470191774,0.3744486667097414,0.22298752970094937,0.511729521188667,0.3464495916288114,4.107825191113079e-15,0.5205061009425882,0.5287374830657169,0.3694132307089306,0.28631360585251053,0.43862362662377297,0.2704122239838622,0.21646349980044033,0.22744282324954135,0.41613107379967984,0.3469440937362185,0.4488184460179282,0.509695073681758,0.32962488285658065,0.38645826261046556,0.6046460285461613,0.3324647871169303,0.438416890739903,0.23196987614618014,0.4986739101449179,0.6978012839888066,0.3244044512314912,0.5516082384917791,0.4810604974576628,0.4275821341602585,0.42503705700580197,0.5023497861148569,0.43010250189822097,0.19060119788041052,0.5465341201640377,0.2589402339434377,0.32440276106633714,0.5914183901960882,0.3541239188714974,0.3202913263341176,0.6012827191710501,0.2259642777073223,0.21372420588931063,0.1922535007377575,0.539496355608942,0.5599213409725992,0.20304663009913426,0.34679844228905543,0.28864421602252666,0.36996736041305345,0.3807388673051506,0.5782716842417327,0.23955810228694863,0.5013386191011253,0.44387290106469035,0.20910835637640202,0.34290449346666263
A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,0.4790648374882148,0.46240444487093,0.5271377407915061,0.6266840565677106,0.5629695047641687,0.5699652043953539,0.6507963972265716,0.6390633624356146,0.4970675434825108,0.537969928931076,0.5175806635147486,0.6331852886447615,0.4717065197110728,0.636363407047199,0.5991924792290393,0.5205061009425882,6.661338147750939e-16,0.662838965510767,0.5884424469355409,0.48912742977710333,0.6309555328544414,0.5206527086415882,0.4728547270179374,0.40039701324614496,0.6412780117627409,0.6035820510398522,0.6688550846977583,0.6235680072760847,0.5548581736370388,0.6112434890285735,0.7412828194878196,0.5976554344945066,0.638040523574448,0.465215001307425,0.681081402245453,0.8213570257865426,0.5101174778565236,0.7216146115539106,0.6641730434273078,0.6678623268112679,0.5966017846802516,0.6552574459759186,0.6264915617096304,0.46498995918909236,0.763008821991441,0.4904154798869479,0.6262791748633779,0.7343214805410039,0.5944970285126621,0.5528527267557242,0.7710437276952786,0.48977196891861674,0.4417215345970914,0.4945320874647402,0.7212171312601958,0.7509508451867992,0.46273433318960155,0.6085806209654276,0.5185309220772878,0.6337124182880669,0.5865397518632733,0.7227580287374751,0.4648999358095056,0.6551571821471147,0.6617601703966272,0.47414639539370795,0.5496460140956965
A fragment of Fagrskinna-NRA norr fragm 51,0.5024819230915076,0.46983387466634663,0.5913309866948033,0.6481643608906711,0.558543644203134,0.6283470542772956,0.6440037760661305,0.6443649260616463,0.5302680968079276,0.5612110851310939,0.5866412189273104,0.6203188819937286,0.522383552069354,0.6415367276844518,0.6168320141066996,0.5287374830657169,0.662838965510767,8.881784197001252e-16,0.5810286077510037,0.503074490809132,0.6544601324296098,0.5305293292270374,0.5135534832314117,0.4635885670459994,0.6434443468400745,0.5874103805589406,0.6755948364039515,0.6682177710152537,0.5484615996478339,0.6280986783627133,0.7193301484848047,0.5808543751782778,0.6389192611996088,0.5049613492368057,0.6562593371484875,0.8207598301603001,0.5719884251837792,0.7262998764375266,0.6543714779942083,0.6214702943376924,0.6215890112402861,0.6918831728019696,0.645755195561489,0.4907130688834903,0.7207732703859411,0.5311227909359277,0.5632822930974972,0.7261324550368844,0.5815040033286809,0.5484727533743036,0.7212767465693108,0.502871097275439,0.49608436562543023,0.5071207715046737,0.7346511562254756,0.7110194102299696,0.45091464352819466,0.6165206257591822,0.5422317667719174,0.6384685246330055,0.5956251084613572,0.7346110007640863,0.504104946886151,0.7367763770975071,0.6356617022106847,0.5109535063899759,0.6198427959733456
A fragment of Maríu saga-NRA norr fragm 78,0.3311081169202996,0.2887525407941458,0.4066984219094262,0.49454678010308706,0.36254654587799295,0.46790143640542714,0.4319288067074104,0.47713874636520237,0.34552908344414024,0.36891584436354097,0.43121104271163924,0.42363301423706545,0.3308710120885947,0.5720999312658175,0.4752114334661116,0.3694132307089306,0.5884424469355409,0.5810286077510037,0.0,0.3544036869779028,0.5044035901821771,0.37494542048348545,0.33233040451358964,0.318424526661348,0.46745364547622026,0.4040541933792128,0.5475784164465927,0.5669963131402883,0.39645585258425764,0.4356946063051955,0.6537768670414421,0.38364359846407003,0.5317079697072609,0.3343455769696342,0.5603099858605027,0.7289293106513042,0.4110395599231107,0.5927453183223585,0.5151768146952194,0.48149683882765415,0.501144982183646,0.5624452628931076,0.5060234513343196,0.2907855856848752,0.5848741570311332,0.3474600257628264,0.38890707656549306,0.6513088434061105,0.43679530876163974,0.4207202919383821,0.65464124856605,0.3382109872011735,0.3185507747974793,0.29094364238115455,0.5815653915494438,0.5967413587844715,0.27392768033227977,0.4329200427061899,0.37922733793660934,0.429055247382624,0.47919483445913547,0.6112823984607398,0.33987923159156896,0.6214991850252022,0.5016523413684028,0.30594705065563,0.4128642539855196
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.22455853201652487,0.18740264364649895,0.3193751008897041,0.4453449064545846,0.2875316647676106,0.3933058676181306,0.41512548293912255,0.43147291791032394,0.22920110334017896,0.2922177373696776,0.34975761356248913,0.3926892844388612,0.22459240470778352,0.5056029043668695,0.399374576960981,0.28631360585251053,0.48912742977710333,0.503074490809132,0.3544036869779028,0.0,0.40487045435673896,0.29762689394067643,0.21827617099052343,0.19298933740136137,0.4184970524159207,0.34075327378203,0.4854746863221837,0.45453535728178607,0.32946643924754637,0.38050021743638207,0.5633864943808762,0.3394130538841197,0.4607186620324414,0.18194846824185196,0.493991628877954,0.718966499663312,0.2876100775162458,0.5532541261129906,0.4980194926696514,0.4374916371124232,0.41040306581958874,0.5219273365110677,0.4636626134449636,0.19537414906410744,0.5743277899228507,0.21525764437993122,0.3463398653615617,0.60385577653442,0.3727713700266023,0.33967800511639235,0.6131094776749255,0.22716478642080817,0.19221221140090305,0.23050210313601005,0.5678576070270016,0.5784693813375053,0.17811425189141095,0.3666261735428543,0.31414854573552053,0.39389869182120907,0.36171078142411606,0.5744480073744482,0.18438952063920633,0.5680659818420846,0.45003404701657035,0.2087998571945211,0.33597979716769677
A fragment of Brendanuss saga-NRA norr fragm 68,0.39776661875970365,0.36721164794880845,0.43087086442985656,0.5518685386128956,0.3931798285438248,0.5015140596118798,0.4960232434273629,0.5151446030543928,0.3899733197910641,0.42901252428123016,0.47649731479944657,0.476790731303362,0.380558101791983,0.6308327223559275,0.506619789368626,0.43862362662377297,0.6309555328544414,0.6544601324296098,0.5044035901821771,0.40487045435673896,0.0,0.46621649173542024,0.3801804766425999,0.40168326689441114,0.48711564412782205,0.4352041166925563,0.5857998722912038,0.6115220366963796,0.48700367435125314,0.507470637792502,0.6591330087956566,0.43565368121176107,0.5459030787129135,0.37052225024779184,0.570920887696865,0.7416451958313334,0.4387005281311972,0.6282735668355823,0.5470192915403469,0.534879098923528,0.563371023731192,0.6251977090042015,0.5384407927459186,0.3792110973866003,0.6333310833820134,0.3936326896445166,0.4529647857214055,0.654873805808049,0.46604619644726164,0.4538692462707946,0.7084300865459601,0.39395985084978924,0.3572342183506453,0.3965818621758872,0.6149701793838905,0.6749683121808319,0.3751045673531105,0.4675931047332931,0.46623958947059263,0.476513961309849,0.4752347040151935,0.6281772443548899,0.3795820205999533,0.6207963036070467,0.553230075295546,0.3766260828577561,0.43495175973800704
Rögnvalldr ok Rauð-AM 557 4to,0.2120959345057123,0.20476896522804788,0.2994718476218323,0.38310120360415467,0.35455777102984143,0.38972817701074847,0.4371815930829216,0.3989773921306594,0.21746729959217992,0.2665548642262334,0.34714995518762415,0.4214958391227027,0.20860556031430255,0.4929594270950488,0.38762657689950963,0.2704122239838622,0.5206527086415882,0.5305293292270374,0.37494542048348545,0.29762689394067643,0.46621649173542024,0.0,0.19871753613530507,0.21758346286662933,0.4388485569300894,0.37834350098969505,0.5016365935875351,0.5113521623730919,0.32046392579324334,0.42389343272438496,0.597468150853919,0.3709916225662905,0.4606463715136119,0.22234447232635468,0.5143414801403667,0.7037656179830318,0.3234909901365419,0.5915608958404116,0.43839064855651466,0.47872388463099746,0.40908735217251535,0.48884464295644503,0.42703730964890074,0.1733428643742151,0.622601150310325,0.2638089303166189,0.36336123507748264,0.5906762484413635,0.3565426968737252,0.33327758813883357,0.6239828345161746,0.254714544786953,0.21743834506404147,0.22694200773128348,0.5439730188579608,0.5930121110208483,0.20137065534512533,0.3980674426482228,0.28448376786981344,0.4117215142654769,0.3851952456647253,0.5636782969095518,0.23624817260609787,0.48060681383940496,0.48342138954825276,0.1942777595535956,0.3487119553808792
Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.13234771859746886,0.13998944639991184,0.20508069269670903,0.3165896073199723,0.2683945935012825,0.31253756578747116,0.372764294617288,0.3010986020017832,0.12037198184883824,0.15446797662790468,0.2869015500527745,0.35561183130671414,0.10509377882951754,0.4628975335319615,0.3121296185519168,0.21646349980044033,0.4728547270179374,0.5135534832314117,0.33233040451358964,0.21827617099052343,0.3801804766425999,0.19871753613530507,0.0,0.1726534414855866,0.3765661317733314,0.3095684699988662,0.45752626381276096,0.4624284406653939,0.2734488735586038,0.3459796083503369,0.5536246608703939,0.3007661177802736,0.40902052846990344,0.12661436906302515,0.45540792359567417,0.6566025646974929,0.25161699399263415,0.5440570339385918,0.406506471560528,0.4299011341438974,0.3554943066731199,0.4443788914076917,0.3544628485603467,0.09380072373255044,0.5737614096483385,0.1626160039762029,0.2947205286552347,0.5514090233032762,0.29899392479616704,0.2761017956223739,0.6037838979987726,0.17955226273029623,0.13971492194491542,0.15460398168548894,0.4723287193044948,0.5557151571252342,0.14707953279239183,0.32709485007008643,0.22943205722181748,0.3287806835322399,0.2933071424863256,0.5312850558017693,0.15774180708415098,0.40813824655618813,0.4305871172245517,0.09435786011461134,0.2343121168062623
Codex Frisianus-AM 45 fol.,0.17477183263689966,0.12512315587463696,0.2674508982488445,0.39036127882123495,0.26984428909719205,0.3139385261088563,0.3656544705207122,0.4072289207697636,0.2025814370957837,0.2544413217799515,0.25407956591269976,0.352598666182397,0.16774229593193024,0.4502630867170684,0.3378379197300203,0.22744282324954135,0.40039701324614496,0.4635885670459994,0.318424526661348,0.19298933740136137,0.40168326689441114,0.21758346286662933,0.1726534414855866,1.9761969838327786e-14,0.37704129358126703,0.30415721551311425,0.46210205874849053,0.42274939903317854,0.2645520066374828,0.34956637607473995,0.5674665085390425,0.2933281782159046,0.4136273701855909,0.1578175339704413,0.4807732482720517,0.6921371998440256,0.22911542019035946,0.5306144213672417,0.4352015643252436,0.4117504119849962,0.37606490987105445,0.4475238363901457,0.4075129028958946,0.14219252040813934,0.5642856561359073,0.19814013748637027,0.3155187904233572,0.5712022854116061,0.31253115663813746,0.27110566576223616,0.5977988998719017,0.18407278175533393,0.11346072918326211,0.1526266866132011,0.5219117483761933,0.5452242057726813,0.09931419847160528,0.3305952484680953,0.2153601729839354,0.35344938899025446,0.3575656103056569,0.5293516757580369,0.15801228161492198,0.4773003120291307,0.4244529314331634,0.1637988506039565,0.29472167741778543
Gregory’s Homilies on the Gospels-AM 677 4to,0.388592575553268,0.34299122225623546,0.41380697382442455,0.5160993562498004,0.33767179596472463,0.4785435607492934,0.31128504395175915,0.4635758415265968,0.38240558978909456,0.37912439759477223,0.4565365181497837,0.40766653537670605,0.3611765313866866,0.6194576738603393,0.4858582328911769,0.41613107379967984,0.6412780117627409,0.6434443468400745,0.46745364547622026,0.4184970524159207,0.48711564412782205,0.4388485569300894,0.3765661317733314,0.37704129358126703,2.2093438190040615e-14,0.37907825658611904,0.545654989939836,0.6078968476698441,0.453304380863531,0.4300644690093457,0.6640039557408184,0.3684082941308171,0.5537488694430067,0.3815960803860806,0.5712030557562204,0.7307224347607088,0.4435388554843983,0.5767684733262678,0.5428533968257362,0.4960530280139436,0.5460879533215433,0.5931997634909358,0.5408215038403175,0.35037077954818996,0.5640912712254615,0.3745618249389573,0.32464347653236536,0.6758702723853067,0.45799960163462594,0.4670481463266899,0.69174405642744,0.39161624816872975,0.36249080074297513,0.3038498948483713,0.5429626663095855,0.6202299027293501,0.3192380283173789,0.4101373399816177,0.4054713661083521,0.39868484341827215,0.5216769797178341,0.1286747603003694,0.38499606678237097,0.61476239645459,0.531957267612809,0.33443094369694915,0.41164839731824887
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.32129720799762784,0.2756817943940565,0.35189762426873317,0.4678635547934238,0.3063540037438123,0.42799369417766187,0.29440753093585836,0.4207392771653644,0.31935572989436734,0.3147543978263655,0.3891815515271061,0.13000153098927725,0.2939834180629758,0.5837945624248931,0.41993534852635006,0.3469440937362185,0.6035820510398522,0.5874103805589406,0.4040541933792128,0.34075327378203,0.4352041166925563,0.37834350098969505,0.3095684699988662,0.30415721551311425,0.37907825658611904,1.021405182655144e-14,0.473849426458106,0.5452631714488807,0.3930096349194966,0.36267612172090424,0.5963124001344747,0.0564722597700027,0.5110825392488303,0.3190360995615674,0.5174474213214333,0.7044832590653924,0.38675943974684757,0.5541225045124067,0.4816038246701023,0.4292755049753544,0.50049531135271,0.5592139117535653,0.4681668937602229,0.2867761346230969,0.5152279791349653,0.3241566385179431,0.26431470139694346,0.6402290610973647,0.3737504153930642,0.392862986905423,0.6565259784160722,0.3119887922241491,0.29177813932483354,0.22792444290903346,0.5288132103920866,0.5079873245563586,0.26307807240577297,0.3087897552861848,0.354641830204769,0.29008700040829005,0.4394633826092267,0.5841604505090207,0.3229458182936831,0.585604542852276,0.43465908628993977,0.26834091076832656,0.35588036028238357
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.4386384974043035,0.4316869384545994,0.5136867370394524,0.6128119702515329,0.4266432243473006,0.5628817456548418,0.4696826660498804,0.4858642209705777,0.44106816800253335,0.4386495597603385,0.543365687378111,0.5109333700662394,0.4629297189067013,0.6551360087740998,0.5307994146601575,0.4488184460179282,0.6688550846977583,0.6755948364039515,0.5475784164465927,0.4854746863221837,0.5857998722912038,0.5016365935875351,0.45752626381276096,0.46210205874849053,0.545654989939836,0.473849426458106,5.551115123125783e-16,0.6424621208618664,0.5174758748158137,0.5515505802644394,0.6632346760428585,0.4714203387690479,0.5957789305526789,0.4473633189852987,0.5771645764146582,0.7931677832869164,0.5574143202840962,0.6680786607486517,0.6146298796591442,0.4659809817448778,0.5524406668101092,0.6966347206675458,0.5793394736934705,0.42829980659010025,0.6297413490573773,0.4822847609728734,0.4577248007443553,0.6974803652530037,0.535065961973699,0.4814570759187301,0.6234396492494625,0.45406623024489057,0.45188250670683927,0.427715191335055,0.6801824103663279,0.6310893911859008,0.42849975838530563,0.4494577809248561,0.5205222224678616,0.4812062717861232,0.5654980559411029,0.6947198458559474,0.44507612393136176,0.7102426229728995,0.5061276942609971,0.43515152852939554,0.521652168357118
A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,0.4672796071783857,0.44610589194788464,0.5087327054233179,0.6217001884156025,0.5054593445806913,0.5626113778120292,0.5939314079917917,0.6094964292629339,0.47434335888574075,0.5063743890319569,0.5092747317277193,0.5788481454215655,0.45906080786089987,0.6437470418604934,0.5732522930662743,0.509695073681758,0.6235680072760847,0.6682177710152537,0.5669963131402883,0.45453535728178607,0.6115220366963796,0.5113521623730919,0.4624284406653939,0.42274939903317854,0.6078968476698441,0.5452631714488807,0.6424621208618664,4.440892098500626e-16,0.5342951336354337,0.5680676400549203,0.6888358223887734,0.5400197361834402,0.619429436035739,0.44237457715560324,0.6574382108609824,0.8210727981369587,0.511644093456962,0.6894807558549247,0.6663036950001399,0.6086645465006996,0.5908163877479051,0.6536137024613113,0.625927717542099,0.45276878917816676,0.720258153027043,0.46521755344377413,0.56134043926953,0.7394097198046565,0.5750607773184552,0.5447092883253131,0.7395505864224382,0.47960791593958685,0.4300085625640807,0.45833533539930693,0.7104632045686796,0.6994799738084537,0.43757708928149064,0.5317523448088037,0.513162355715042,0.5613408646086769,0.5823986578582492,0.7182861235302841,0.43764546636440527,0.6718444667436354,0.6171265867540624,0.45698462250661775,0.5299122490816939
